[242523906, 87860037]
[93013133, 2876449, 51560072]
[206045465, 25751687, 184175078]
[206045465, 195702604, 40839107]
[25203414, 174344902, 212688378]
[206045465, 4828180, 156762223]
[206045465, 195702604, 104893521]
[206045465, 105700008, 36539351]
[206045465, 25297134, 194072599]
[206045465, 4828180, 20739951]
[206045465, 25297134, 124807236]
[206045465, 25751687, 247208611]
[93013133, 2876449, 169392342]
[206045465, 195702604, 218938781]
[25203414, 174344902, 135873562]
[206045465, 25297134, 73321850]
[93013133, 2876449, 80165635]
[206045465, 25297134, 71485624]
[206045465, 105700008, 217811337]
[206045465, 4828180, 62081365]
[206045465, 25751687, 237442152]
[93013133, 2876449, 181265176]
[206045465, 25297134, 84029326]
[206045465, 4828180, 210750815]
[93013133, 79078986, 62766543]
[206045465, 105700008, 13735001]
[93013133, 79078986, 234942316]
[25203414, 174344902, 62643255]
[93013133, 2876449, 93421251]
[93013133, 2876449, 133212933]
[206045465, 25751687, 113237183]
[242523906, 87860037, 231005170]
[242523906, 87860037, 208760599]
[206045465, 4828180, 156153159]
[93013133, 79078986, 49109002]
[206045465, 237134557, 50868661]
[206045465, 237134557, 139798643]
[242523906, 87860037, 160965796]
[206045465, 25297134, 41443841]
[206045465, 4828180, 152078163]
[206045465, 237134557, 67083201]
[206045465, 195702604, 230074613]
[206045465, 4828180, 7315929]
[93013133, 79078986, 19844388]
[206045465, 237134557, 134440504]
[206045465, 4828180, 239494224]
[206045465, 25297134, 4702314]
[206045465, 237134557, 185954640]
[242523906, 87860037, 76510581]
[25203414, 174344902, 234847062]
[242523906, 87860037, 105293196]
[206045465, 4828180, 100923036]
[93013133, 2876449, 212637381]
[206045465, 25297134, 245707788]
[206045465, 25297134, 220858483]
[93013133, 79078986, 245647311]
[242523906, 87860037, 59752219]
[206045465, 25751687, 20673673]
[93013133, 79078986, 238623867]
[206045465, 237134557, 183789377]
[206045465, 25751687, 192008069]
[242523906, 87860037, 156183528]
[242523906, 87860037, 2474647]
[242523906, 87860037, 186866540]
[206045465, 105700008, 168656137]
[25203414, 174344902, 123102222]
[206045465, 237134557, 212605422]
[206045465, 25751687, 21201576]
[242523906, 87860037, 193712592]
[25203414, 174344902, 80461508]
[206045465, 25751687, 193936051]
[93013133, 2876449, 112349028]
[206045465, 25751687, 157174098]
[242523906, 87860037, 130583131]
[93013133, 2876449, 174769366]
[93013133, 79078986, 58049915]
[206045465, 105700008, 5563359]
[206045465, 237134557, 198644059]
[206045465, 4828180, 51889656]
[93013133, 2876449, 176094257]
[242523906, 87860037, 74273685]
[206045465, 195702604, 222700524]
[206045465, 4828180, 38715357]
[206045465, 25751687, 63203797]
[206045465, 25297134, 94541917]
[206045465, 237134557, 331148]
[206045465, 25751687, 115576267]
[25203414, 174344902, 175198155]
[206045465, 25297134, 183133336]
[206045465, 25297134, 75975483]
[206045465, 25751687, 191091861]
[206045465, 4828180, 68590187]
[206045465, 4828180, 219499613]
[25203414, 174344902, 29018687]
[206045465, 237134557, 16118237]
[206045465, 25297134, 141462015]
[206045465, 195702604, 18324233]
[93013133, 79078986, 81249828]
[206045465, 25297134, 211172253]
[25203414, 174344902, 229480000]
[206045465, 25297134, 33735649]
[25203414, 174344902, 28144910]
[93013133, 2876449, 192093257]
[206045465, 195702604, 198714577]
[242523906, 87860037, 146326452]
[206045465, 25297134, 174111826]
[206045465, 237134557, 185746844]
[93013133, 79078986, 98609495]
[242523906, 87860037, 1044118]
[206045465, 25751687, 211622821]
[206045465, 25297134, 22062533]
[206045465, 4828180, 234379501]
[206045465, 4828180, 90677337]
[206045465, 237134557, 229619498]
[93013133, 2876449, 86313984]
[242523906, 87860037, 36773021]
[206045465, 25297134, 76908368]
[206045465, 4828180, 219347933]
[93013133, 79078986, 166460641]
[206045465, 4828180, 55822706]
[206045465, 237134557, 63598824]
[93013133, 2876449, 160975541]
[93013133, 2876449, 122800925]
[206045465, 105700008, 240830562]
[206045465, 105700008, 23726732]
[206045465, 105700008, 50642781]
[206045465, 237134557, 146458456]
[242523906, 87860037, 49623099]
[25203414, 174344902, 191329382]
[206045465, 195702604, 39402587]
[206045465, 25297134, 66795663]
[206045465, 25751687, 107514144]
[206045465, 237134557, 17782595]
[93013133, 79078986, 160372745]
[242523906, 87860037, 70570870]
[206045465, 237134557, 215092715]
[206045465, 4828180, 11390935]
[25203414, 174344902, 67301730]
[206045465, 195702604, 52170485]
[25203414, 174344902, 172825442]
[206045465, 237134557, 46206792]
[206045465, 25297134, 148707947]
[206045465, 105700008, 230582592]
[206045465, 25751687, 151586375]
[206045465, 25297134, 158769663]
[93013133, 2876449, 15031166]
[206045465, 25751687, 218663671]
[206045465, 4828180, 182008242]
[206045465, 4828180, 107981673]
[25203414, 174344902, 231294992]
[206045465, 4828180, 134694501]
[206045465, 4828180, 98978110]
[206045465, 237134557, 25397871]
[93013133, 2876449, 124800448]
[93013133, 2876449, 173465601]
[242523906, 87860037, 185748186]
[93013133, 2876449, 61827389]
[206045465, 25297134, 162151356]
[206045465, 195702604, 245736388]
[25203414, 174344902, 111577389]
[206045465, 4828180, 205388832]
[206045465, 4828180, 208983413]
[206045465, 195702604, 58461080]
[206045465, 237134557, 92222516]
[206045465, 4828180, 91083368]
[93013133, 2876449, 112382278]
[206045465, 195702604, 136648017]
[25203414, 174344902, 199664149]
[242523906, 87860037, 115885523]
[206045465, 25751687, 74320660]
[25203414, 174344902, 157918963]
[206045465, 25297134, 138935202]
[206045465, 195702604, 81357540]
[25203414, 174344902, 231094911]
[206045465, 25297134, 43954461]
[242523906, 87860037, 186947591]
[25203414, 174344902, 113979500]
[206045465, 25751687, 151482709]
[242523906, 87860037, 206474175]
[206045465, 237134557, 185244608]
[206045465, 237134557, 101041258]
[206045465, 25297134, 240056221]
[25203414, 174344902, 156733476]
[206045465, 105700008, 198338695]
[93013133, 79078986, 126406234]
[206045465, 105700008, 60368468]
[206045465, 4828180, 123787349]
[93013133, 79078986, 21454990]
[93013133, 2876449, 154231580]
[206045465, 25297134, 94183020]
[25203414, 174344902, 85316037]
[206045465, 195702604, 72284595]
[206045465, 25751687, 11285236]
[206045465, 25297134, 72649284]
[206045465, 25751687, 122662347]
[25203414, 174344902, 54684904]
[206045465, 105700008, 31127609]
[206045465, 4828180, 14645341]
[206045465, 25297134, 168771006]
[206045465, 25297134, 120646729]
[93013133, 79078986, 17641199]
[206045465, 4828180, 152010659]
[206045465, 25297134, 126567256]
[206045465, 25297134, 154911548]
[206045465, 105700008, 177946075]
[206045465, 237134557, 215041651]
[206045465, 105700008, 112370592]
[206045465, 4828180, 178089633]
[206045465, 4828180, 29553962]
[206045465, 4828180, 136649133]
[206045465, 237134557, 211402854]
[93013133, 2876449, 153230146]
[206045465, 105700008, 104056139]
[25203414, 174344902, 160101035]
[206045465, 25751687, 229498799]
[93013133, 2876449, 226113469]
[93013133, 2876449, 214171261]
[206045465, 25297134, 245495239]
[206045465, 195702604, 24780643]
[206045465, 4828180, 174381396]
[93013133, 79078986, 32149812]
[206045465, 25751687, 237645748]
[93013133, 2876449, 83240991]
[206045465, 237134557, 102760606]
[206045465, 195702604, 213383453]
[206045465, 25297134, 108093874]
[93013133, 79078986, 236523482]
[93013133, 2876449, 244458319]
[25203414, 174344902, 161370301]
[242523906, 87860037, 29268050]
[206045465, 237134557, 127814311]
[93013133, 2876449, 232166720]
[206045465, 4828180, 97271722]
[93013133, 79078986, 7112710]
[206045465, 105700008, 217450848]
[206045465, 25751687, 42887885]
[206045465, 25751687, 177236629]
[206045465, 105700008, 59204856]
[93013133, 79078986, 182943277]
[25203414, 174344902, 37190303]
[206045465, 25297134, 192286045]
[93013133, 79078986, 137991312]
[206045465, 25297134, 82301444]
[206045465, 4828180, 49955254]
[93013133, 79078986, 129139719]
[206045465, 4828180, 73728223]
[25203414, 174344902, 163805655]
[206045465, 105700008, 98278267]
[25203414, 174344902, 100350765]
[93013133, 79078986, 238251911]
[206045465, 4828180, 55273363]
[206045465, 195702604, 153825581]
[242523906, 87860037, 119417595]
[25203414, 174344902, 156511470]
[93013133, 79078986, 55101006]
[206045465, 195702604, 42632429]
[206045465, 4828180, 22874907]
[206045465, 105700008, 237633687]
[25203414, 174344902, 22630716]
[206045465, 105700008, 123903575]
[206045465, 4828180, 154966987]
[206045465, 105700008, 231532867]
[206045465, 25297134, 37298293]
[93013133, 79078986, 3748108]
[206045465, 25751687, 146362243]
[206045465, 25297134, 107482202]
[242523906, 87860037, 195275824]
[93013133, 79078986, 48732614]
[206045465, 237134557, 235474184]
[206045465, 195702604, 76766296]
[206045465, 237134557, 168331323]
[206045465, 25751687, 207799509]
[206045465, 25297134, 90206155]
[206045465, 25297134, 71085474]
[206045465, 237134557, 51405965]
[206045465, 25297134, 104327341]
[206045465, 105700008, 158629964]
[206045465, 195702604, 135592250]
[206045465, 105700008, 41213834]
[206045465, 4828180, 9133425]
[206045465, 25297134, 238428431]
[25203414, 174344902, 243819582]
[206045465, 4828180, 158394571]
[93013133, 2876449, 35249038]
[206045465, 105700008, 60113069]
[206045465, 25751687, 198061500]
[25203414, 174344902, 93231966]
[206045465, 195702604, 107226800]
[206045465, 237134557, 13610964]
[206045465, 105700008, 195810399]
[206045465, 25297134, 85424204]
[206045465, 25751687, 22063626]
[206045465, 25297134, 233053112]
[242523906, 87860037, 19428064]
[206045465, 195702604, 171344160]
[206045465, 4828180, 225887008]
[242523906, 87860037, 182246298]
[93013133, 79078986, 348920]
[206045465, 25297134, 178106869]
[206045465, 195702604, 98769374]
[93013133, 79078986, 197013563]
[93013133, 2876449, 16842694]
[206045465, 25751687, 204806084]
[206045465, 105700008, 151598608]
[206045465, 25297134, 149568379]
[206045465, 25297134, 160149440]
[206045465, 105700008, 194863315]
[206045465, 237134557, 237313813]
[206045465, 195702604, 65068960]
[206045465, 25751687, 78666246]
[93013133, 2876449, 101510934]
[25203414, 174344902, 79513917]
[206045465, 25751687, 190799646]
[206045465, 25297134, 210881574]
[242523906, 87860037, 248767389]
[93013133, 79078986, 44606058]
[25203414, 174344902, 171049725]
[93013133, 2876449, 121600547]
[242523906, 87860037, 200492261]
[206045465, 25297134, 28640683]
[206045465, 4828180, 63763612]
[206045465, 4828180, 167179979]
[206045465, 25297134, 119364862]
[206045465, 237134557, 143610123]
[206045465, 25751687, 136518475]
[206045465, 105700008, 83899782]
[93013133, 2876449, 72125090]
[25203414, 174344902, 200957024]
[93013133, 79078986, 179986821]
[206045465, 4828180, 189342186]
[93013133, 79078986, 126767959]
[206045465, 195702604, 173060968]
[206045465, 195702604, 26269323]
[93013133, 79078986, 79597951]
[206045465, 105700008, 80805560]
[206045465, 237134557, 103425423]
[206045465, 25297134, 164958242]
[93013133, 2876449, 242525423]
[242523906, 87860037, 156212687]
[206045465, 237134557, 121972746]
[93013133, 79078986, 84206413]
[242523906, 87860037, 149365871]
[206045465, 105700008, 218843456]
[206045465, 237134557, 2137099]
[25203414, 174344902, 138501259]
[206045465, 4828180, 176082959]
[206045465, 195702604, 242900520]
[206045465, 25297134, 201197735]
[206045465, 195702604, 176917878]
[206045465, 237134557, 216881617]
[206045465, 105700008, 179720950]
[206045465, 105700008, 198312617]
[206045465, 195702604, 104465383]
[25203414, 174344902, 247404688]
[206045465, 237134557, 66836974]
[206045465, 4828180, 4598544]
[206045465, 105700008, 26078984]
[206045465, 25297134, 138625624]
[206045465, 25297134, 138459226]
[206045465, 237134557, 86240284]
[93013133, 2876449, 37596023]
[206045465, 195702604, 183238179]
[206045465, 25751687, 55532292]
[206045465, 25297134, 172647744]
[206045465, 105700008, 101254781]
[206045465, 195702604, 207793036]
[93013133, 2876449, 93624473]
[206045465, 195702604, 237878954]
[206045465, 195702604, 3560903]
[206045465, 25751687, 71215299]
[206045465, 25751687, 144123490]
[206045465, 105700008, 89766398]
[206045465, 25751687, 107173000]
[25203414, 174344902, 77426924]
[206045465, 4828180, 195679921]
[93013133, 2876449, 158788842]
[25203414, 174344902, 81499536]
[206045465, 4828180, 161362037]
[206045465, 105700008, 131480057]
[206045465, 195702604, 179970584]
[242523906, 87860037, 18460530]
[93013133, 79078986, 20365635]
[206045465, 195702604, 121935052]
[242523906, 87860037, 159434286]
[93013133, 2876449, 5793965]
[206045465, 25751687, 140964245]
[93013133, 2876449, 174734192]
[206045465, 237134557, 128297906]
[93013133, 2876449, 6685132]
[93013133, 2876449, 106153832]
[206045465, 25297134, 71613168]
[206045465, 105700008, 197790675]
[206045465, 105700008, 140148433]
[206045465, 25297134, 127377924]
[25203414, 174344902, 107722919]
[206045465, 237134557, 132869933]
[206045465, 4828180, 235487375]
[206045465, 25751687, 92008587]
[206045465, 4828180, 70585537]
[242523906, 87860037, 107095186]
[206045465, 237134557, 205675173]
[242523906, 87860037, 84525509]
[93013133, 2876449, 35343496]
[93013133, 2876449, 145880950]
[206045465, 4828180, 230177610]
[25203414, 174344902, 98250946]
[206045465, 195702604, 184224342]
[242523906, 87860037, 130964516]
[206045465, 105700008, 140616025]
[206045465, 25297134, 115675478]
[206045465, 25751687, 119988421]
[25203414, 174344902, 59487994]
[25203414, 174344902, 206623201]
[93013133, 2876449, 73663569]
[206045465, 25751687, 18400845]
[206045465, 4828180, 32794122]
[206045465, 4828180, 238496787]
[206045465, 237134557, 1943608]
[206045465, 25751687, 228787429]
[206045465, 105700008, 205104544]
[25203414, 174344902, 22421417]
[206045465, 25297134, 57041044]
[242523906, 87860037, 224998607]
[93013133, 79078986, 109661514]
[93013133, 2876449, 121637892]
[206045465, 195702604, 149055274]
[206045465, 25297134, 247099044]
[206045465, 25297134, 81594874]
[206045465, 4828180, 40843185]
[206045465, 237134557, 127536438]
[93013133, 2876449, 11098971]
[93013133, 2876449, 229847379]
[242523906, 87860037, 81330122]
[25203414, 174344902, 85606814]
[25203414, 174344902, 70970242]
[206045465, 25751687, 215644324]
[206045465, 105700008, 142172375]
[206045465, 105700008, 53413375]
[93013133, 2876449, 152412849]
[25203414, 174344902, 247204516]
[242523906, 87860037, 174999418]
[206045465, 4828180, 193364575]
[206045465, 105700008, 236658660]
[206045465, 4828180, 184379577]
[206045465, 105700008, 102334018]
[206045465, 237134557, 81797318]
[206045465, 195702604, 128813319]
[206045465, 237134557, 15456301]
[93013133, 2876449, 22629443]
[93013133, 79078986, 185468427]
[206045465, 105700008, 50171315]
[206045465, 105700008, 60554560]
[206045465, 195702604, 240904633]
[242523906, 87860037, 29003078]
[206045465, 195702604, 234904063]
[242523906, 87860037, 4306632]
[206045465, 195702604, 244787852]
[206045465, 25297134, 150257708]
[206045465, 195702604, 45929365]
[25203414, 174344902, 204964645]
[206045465, 237134557, 55418643]
[93013133, 2876449, 153702857]
[206045465, 195702604, 99490645]
[206045465, 25751687, 117992009]
[206045465, 4828180, 218318794]
[25203414, 174344902, 216132400]
[25203414, 174344902, 138594549]
[25203414, 174344902, 230491243]
[206045465, 4828180, 137279971]
[93013133, 2876449, 46232419]
[206045465, 195702604, 170044445]
[25203414, 174344902, 45609000]
[206045465, 25751687, 235051301]
[206045465, 237134557, 196395977]
[93013133, 2876449, 14714778]
[206045465, 105700008, 235298468]
[93013133, 79078986, 80445728]
[206045465, 25751687, 165948649]
[25203414, 174344902, 203588713]
[25203414, 174344902, 58126366]
[206045465, 237134557, 240292458]
[93013133, 2876449, 182017741]
[206045465, 195702604, 127422069]
[206045465, 25297134, 196168576]
[206045465, 25751687, 167430645]
[206045465, 195702604, 230930167]
[206045465, 25751687, 158014915]
[206045465, 105700008, 130701981]
[206045465, 4828180, 71354534]
[206045465, 237134557, 213125537]
[206045465, 4828180, 200109546]
[206045465, 237134557, 247958855]
[206045465, 4828180, 87758387]
[93013133, 2876449, 85573897]
[206045465, 237134557, 177110692]
[206045465, 25297134, 150895214]
[206045465, 237134557, 206981913]
[93013133, 2876449, 51277603]
[93013133, 2876449, 108031277]
[206045465, 105700008, 218624238]
[206045465, 4828180, 147019415]
[242523906, 87860037, 55592709]
[206045465, 25297134, 35717798]
[206045465, 105700008, 23735743]
[242523906, 87860037, 59662268]
[206045465, 25751687, 148261152]
[242523906, 87860037, 148099192]
[206045465, 195702604, 85599277]
[25203414, 174344902, 17759629]
[25203414, 174344902, 120061096]
[206045465, 237134557, 159034489]
[93013133, 79078986, 94707144]
[206045465, 25297134, 173254981]
[25203414, 174344902, 186563071]
[206045465, 25751687, 16125659]
[242523906, 87860037, 122089563]
[93013133, 2876449, 108053516]
[206045465, 195702604, 133933958]
[206045465, 105700008, 80642763]
[206045465, 195702604, 24138007]
[25203414, 174344902, 22848698]
[206045465, 237134557, 212058442]
[93013133, 2876449, 65185420]
[206045465, 195702604, 158538417]
[206045465, 195702604, 59086512]
[93013133, 79078986, 193584118]
[206045465, 4828180, 91420927]
[242523906, 87860037, 164715927]
[25203414, 174344902, 163983419]
[206045465, 237134557, 139164576]
[206045465, 25751687, 225950446]
[93013133, 79078986, 186054676]
[206045465, 195702604, 86697138]
[25203414, 174344902, 5810418]
[93013133, 2876449, 95390055]
[93013133, 2876449, 192042889]
[93013133, 79078986, 160508348]
[206045465, 237134557, 143515731]
[206045465, 237134557, 239104691]
[206045465, 4828180, 29608826]
[206045465, 25297134, 69006281]
[206045465, 237134557, 56951639]
[206045465, 105700008, 77491866]
[206045465, 195702604, 223120811]
[242523906, 87860037, 157977794]
[206045465, 105700008, 44931797]
[206045465, 25297134, 48115016]
[206045465, 25751687, 186694996]
[206045465, 105700008, 196986804]
[206045465, 25751687, 183198609]
[206045465, 195702604, 45158702]
[206045465, 4828180, 210900911]
[206045465, 105700008, 224760414]
[206045465, 25751687, 221865666]
[242523906, 87860037, 56660661]
[206045465, 25751687, 15916182]
[206045465, 25751687, 219377197]
[93013133, 2876449, 2553623]
[206045465, 195702604, 209178757]
[206045465, 237134557, 15153560]
[206045465, 4828180, 154506992]
[242523906, 87860037, 154263464]
[206045465, 4828180, 59766067]
[206045465, 4828180, 171490685]
[206045465, 25751687, 155685719]
[206045465, 237134557, 247086619]
[206045465, 25297134, 53620957]
[25203414, 174344902, 369035]
[93013133, 79078986, 114032081]
[206045465, 195702604, 201440671]
[206045465, 237134557, 128408038]
[206045465, 4828180, 106252433]
[25203414, 174344902, 238112063]
[206045465, 105700008, 144518596]
[206045465, 25297134, 111419435]
[206045465, 105700008, 90361325]
[206045465, 25297134, 222133504]
[206045465, 25297134, 81086498]
[206045465, 4828180, 152092954]
[93013133, 2876449, 109163662]
[25203414, 174344902, 184959901]
[206045465, 4828180, 81804478]
[25203414, 174344902, 97546378]
[206045465, 25297134, 60502411]
[242523906, 87860037, 49649911]
[206045465, 105700008, 148664019]
[206045465, 105700008, 168113492]
[206045465, 4828180, 93853572]
[206045465, 25751687, 97739947]
[206045465, 195702604, 55892076]
[206045465, 25297134, 159040783]
[206045465, 237134557, 56221550]
[206045465, 237134557, 25660060]
[242523906, 87860037, 41317265]
[206045465, 4828180, 89231383]
[93013133, 2876449, 157138131]
[206045465, 25751687, 169221075]
[93013133, 2876449, 198224622]
[206045465, 25297134, 39571018]
[206045465, 105700008, 192544742]
[25203414, 174344902, 208024351]
[206045465, 25297134, 155520368]
[206045465, 25297134, 177794149]
[206045465, 4828180, 118931125]
[206045465, 4828180, 64282372]
[206045465, 105700008, 60262654]
[206045465, 237134557, 160000906]
[206045465, 195702604, 1097183]
[25203414, 174344902, 209999]
[25203414, 174344902, 168410387]
[206045465, 105700008, 118541842]
[242523906, 87860037, 171556177]
[206045465, 4828180, 167561164]
[206045465, 25297134, 113399971]
[206045465, 105700008, 241607001]
[206045465, 237134557, 108668636]
[93013133, 79078986, 36092238]
[93013133, 79078986, 109990640]
[206045465, 25297134, 210106931]
[25203414, 174344902, 237611567]
[25203414, 174344902, 128536668]
[206045465, 4828180, 127072651]
[93013133, 2876449, 27951892]
[242523906, 87860037, 196300662]
[93013133, 2876449, 192333630]
[206045465, 105700008, 35639165]
[206045465, 25297134, 61591892]
[206045465, 4828180, 84418710]
[25203414, 174344902, 180221687]
[242523906, 87860037, 22582622]
[93013133, 79078986, 133596902]
[242523906, 87860037, 210699875]
[206045465, 25751687, 27972681]
[93013133, 2876449, 151474548]
[206045465, 25297134, 57120271]
[206045465, 4828180, 237692929]
[25203414, 174344902, 73184693]
[206045465, 25297134, 120523265]
[206045465, 25751687, 11032858]
[93013133, 79078986, 121218448]
[93013133, 79078986, 9796224]
[93013133, 2876449, 5902908]
[206045465, 25751687, 155107520]
[206045465, 105700008, 18530680]
[206045465, 195702604, 196088640]
[93013133, 2876449, 40174866]
[206045465, 195702604, 162806768]
[206045465, 25297134, 182149556]
[206045465, 4828180, 228801156]
[93013133, 2876449, 134723678]
[206045465, 25751687, 113833959]
[206045465, 25297134, 234360212]
[25203414, 174344902, 244360703]
[93013133, 2876449, 173529252]
[206045465, 195702604, 179012462]
[25203414, 174344902, 14771834]
[206045465, 237134557, 109441149]
[206045465, 195702604, 214895468]
[206045465, 195702604, 232859210]
[206045465, 25297134, 103503402]
[206045465, 4828180, 239476681]
[206045465, 4828180, 223523598]
[242523906, 87860037, 21635652]
[93013133, 2876449, 238153624]
[206045465, 4828180, 91239952]
[206045465, 105700008, 47973090]
[93013133, 79078986, 107945171]
[206045465, 4828180, 174462996]
[242523906, 87860037, 238484891]
[206045465, 195702604, 52220718]
[206045465, 105700008, 66996393]
[93013133, 79078986, 111158378]
[206045465, 195702604, 196027007]
[206045465, 105700008, 6716649]
[206045465, 25751687, 116774012]
[206045465, 25297134, 165863194]
[206045465, 25297134, 72103085]
[93013133, 2876449, 119915536]
[206045465, 4828180, 202220841]
[242523906, 87860037, 234091859]
[25203414, 174344902, 132093597]
[93013133, 2876449, 131512835]
[206045465, 105700008, 233253440]
[206045465, 237134557, 163390503]
[206045465, 237134557, 46695320]
[206045465, 237134557, 193520322]
[93013133, 79078986, 229662566]
[206045465, 237134557, 90927206]
[206045465, 105700008, 238110451]
[206045465, 25297134, 154055881]
[206045465, 237134557, 248158368]
[206045465, 105700008, 163989326]
[93013133, 2876449, 83262409]
[242523906, 87860037, 210488644]
[206045465, 195702604, 195686750]
[206045465, 195702604, 170216110]
[206045465, 4828180, 186584996]
[206045465, 25751687, 8416842]
[206045465, 25297134, 244497205]
[242523906, 87860037, 171658210]
[206045465, 4828180, 169821038]
[206045465, 105700008, 26705979]
[206045465, 105700008, 179182013]
[242523906, 87860037, 135907829]
[206045465, 25751687, 225449036]
[93013133, 79078986, 101775788]
[206045465, 105700008, 99367306]
[242523906, 87860037, 138325818]
[206045465, 25297134, 109095516]
[206045465, 105700008, 6844704]
[206045465, 105700008, 169008219]
[206045465, 25297134, 96062863]
[206045465, 105700008, 195575912]
[206045465, 105700008, 141462727]
[206045465, 25297134, 153393652]
[206045465, 25751687, 6296982]
[93013133, 2876449, 2373667]
[93013133, 2876449, 165901144]
[206045465, 195702604, 242534317]
[206045465, 4828180, 244184717]
[206045465, 195702604, 64842593]
[93013133, 2876449, 146852504]
[206045465, 25297134, 116670244]
[206045465, 25297134, 181164656]
[206045465, 195702604, 44513426]
[206045465, 25751687, 117220086]
[206045465, 25297134, 90875085]
[242523906, 87860037, 33140125]
[25203414, 174344902, 12491582]
[93013133, 2876449, 179616551]
[93013133, 79078986, 212267751]
[206045465, 25297134, 195453705]
[93013133, 2876449, 28155971]
[93013133, 2876449, 208412954]
[25203414, 174344902, 143677923]
[206045465, 25297134, 26371408]
[93013133, 2876449, 16340048]
[93013133, 2876449, 58267802]
[93013133, 2876449, 93072693]
[206045465, 4828180, 169725503]
[206045465, 4828180, 6714267]
[93013133, 79078986, 54844227]
[93013133, 2876449, 130711472]
[206045465, 195702604, 83707482]
[242523906, 87860037, 181990185]
[206045465, 25297134, 106674916]
[93013133, 79078986, 129868283]
[206045465, 25751687, 233670281]
[93013133, 79078986, 144822175]
[206045465, 237134557, 230572267]
[206045465, 25751687, 134497299]
[93013133, 79078986, 244357365]
[206045465, 195702604, 69239452]
[206045465, 237134557, 133203978]
[206045465, 237134557, 157562305]
[206045465, 25297134, 243143997]
[206045465, 195702604, 166155214]
[206045465, 4828180, 11705629]
[206045465, 25297134, 4495361]
[206045465, 25297134, 167094454]
[93013133, 2876449, 110855691]
[206045465, 237134557, 120201867]
[206045465, 195702604, 239975996]
[93013133, 2876449, 179597165]
[25203414, 174344902, 94394051]
[206045465, 105700008, 197717054]
[25203414, 174344902, 42366594]
[242523906, 87860037, 154289608]
[242523906, 87860037, 15336728]
[25203414, 174344902, 119730519]
[93013133, 2876449, 228522524]
[206045465, 25297134, 173420613]
[206045465, 237134557, 104360987]
[206045465, 25751687, 37423425]
[206045465, 237134557, 235328375]
[242523906, 87860037, 56053534]
[242523906, 87860037, 142064746]
[206045465, 237134557, 85860967]
[242523906, 87860037, 218708450]
[206045465, 195702604, 15380523]
[206045465, 105700008, 211651893]
[206045465, 195702604, 235327526]
[206045465, 105700008, 101141875]
[206045465, 195702604, 123856859]
[93013133, 79078986, 171577631]
[93013133, 2876449, 65608880]
[93013133, 2876449, 215282357]
[206045465, 25751687, 187060305]
[206045465, 195702604, 97519908]
[93013133, 2876449, 198689823]
[206045465, 4828180, 198081753]
[206045465, 237134557, 245100628]
[206045465, 25751687, 44386623]
[206045465, 25751687, 67675633]
[206045465, 4828180, 12332636]
[206045465, 25297134, 54711237]
[25203414, 174344902, 39158969]
[206045465, 105700008, 182273064]
[93013133, 79078986, 208314188]
[206045465, 195702604, 136383025]
[206045465, 237134557, 239710166]
[206045465, 237134557, 128620615]
[206045465, 237134557, 204402858]
[206045465, 105700008, 176572176]
[93013133, 2876449, 28659541]
[206045465, 195702604, 380946]
[206045465, 4828180, 117379201]
[206045465, 105700008, 216386557]
[93013133, 2876449, 241846583]
[206045465, 4828180, 194249798]
[206045465, 105700008, 145579090]
[206045465, 237134557, 96167498]
[206045465, 105700008, 137003937]
[206045465, 25297134, 147447144]
[206045465, 195702604, 166168351]
[206045465, 105700008, 176293033]
[206045465, 195702604, 110813105]
[206045465, 105700008, 228731131]
[25203414, 174344902, 183076519]
[93013133, 2876449, 46493674]
[206045465, 237134557, 102370089]
[93013133, 79078986, 90344152]
[206045465, 105700008, 198461171]
[93013133, 79078986, 25416441]
[206045465, 25751687, 52252054]
[206045465, 195702604, 42981891]
[206045465, 25297134, 163616826]
[206045465, 105700008, 134472483]
[93013133, 79078986, 30032582]
[242523906, 87860037, 18249170]
[242523906, 87860037, 189976841]
[206045465, 4828180, 115543157]
[242523906, 87860037, 190493701]
[206045465, 25297134, 195562275]
[206045465, 237134557, 30802235]
[206045465, 25751687, 735411]
[206045465, 25297134, 224455613]
[206045465, 25751687, 126081692]
[206045465, 195702604, 72345238]
[93013133, 2876449, 57378332]
[206045465, 237134557, 211204854]
[206045465, 4828180, 168348832]
[242523906, 87860037, 91080333]
[93013133, 2876449, 158301676]
[25203414, 174344902, 122871883]
[93013133, 79078986, 67259605]
[206045465, 237134557, 231700247]
[206045465, 25751687, 192479607]
[206045465, 25751687, 108141145]
[206045465, 237134557, 19583493]
[206045465, 25751687, 54963748]
[206045465, 195702604, 182396662]
[206045465, 4828180, 16618536]
[93013133, 2876449, 71351173]
[93013133, 2876449, 151028520]
[93013133, 2876449, 62409860]
[93013133, 2876449, 87544458]
[25203414, 174344902, 142497730]
[206045465, 4828180, 242037702]
[206045465, 195702604, 40301895]
[25203414, 174344902, 123717127]
[93013133, 79078986, 124561176]
[206045465, 25751687, 53067088]
[206045465, 25751687, 164770536]
[206045465, 25297134, 116006503]
[206045465, 105700008, 131598999]
[93013133, 79078986, 247570433]
[206045465, 25751687, 44011531]
[206045465, 4828180, 7295084]
[206045465, 25297134, 5149533]
[242523906, 87860037, 117906413]
[206045465, 25751687, 140372817]
[206045465, 25297134, 159757944]
[206045465, 105700008, 155163912]
[242523906, 87860037, 146329289]
