[206045465, 237134557, 98501963, 193035196, 217614723, 95824616]
[93013133, 79078986, 20365635, 126967462, 229005668, 128364815]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 154503485]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 228297731]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 188554645]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 202827886]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 39101915]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 15993958]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 123847986]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 114785987]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 142556164]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 112792889]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 72467891]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 4067219]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 82495452]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 59020199]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 104356183]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 92044264]
[93013133, 79078986, 20365635, 126967462, 229005668, 201395462]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 10387050]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 11703201]
[93013133, 79078986, 20365635, 126967462, 229005668, 179730072]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 77050752]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 243548351]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 222614196]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 232826076]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 32702524]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 161776371]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 239148094]
[93013133, 79078986, 20365635, 126967462, 229005668, 2483133]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 17613763]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 136020245]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 51316296]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 43671871]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 20501428]
[93013133, 79078986, 20365635, 126967462, 229005668, 7460716]
[93013133, 79078986, 20365635, 126967462, 229005668, 109222445]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 87605263]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 210386590]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 79593784]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 43463150]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 34591262]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 221638939]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 144735378]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 121566874]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 158086025]
[93013133, 79078986, 20365635, 126967462, 229005668, 87837672]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 20762055]
[206045465, 237134557, 98501963, 193035196, 7380439, 4576882]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 230855158]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 247370431]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 210941047]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 185832974]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 155546658]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 91478146]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 4309176]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 99000336]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 149020711]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 175292064]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 109054324]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 5332166]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 100457241]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 180523286]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 179223899]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 86672810]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 37320150]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 53100493]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 185770686]
[93013133, 79078986, 20365635, 126967462, 229005668, 174067413]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 168036460]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 240325254]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 202539370]
[93013133, 79078986, 20365635, 126967462, 229005668, 167967414]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 229273182]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 248048233]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 101789411]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 92318931]
[206045465, 237134557, 98501963, 193035196, 7380439, 215646831]
[93013133, 79078986, 20365635, 126967462, 229005668, 27394587]
[206045465, 237134557, 98501963, 193035196, 7380439, 196982476]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 219321754]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 182314040]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 24618713]
[93013133, 79078986, 20365635, 126967462, 229005668, 13046676]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 890240]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 85575432]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 130067479]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 167446000]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 223762819]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 16675055]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 198207616]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 51365978]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 63543611]
[93013133, 79078986, 20365635, 126967462, 229005668, 20757597]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 52754928]
[206045465, 237134557, 98501963, 193035196, 7380439, 25585952]
[93013133, 79078986, 20365635, 126967462, 229005668, 82113775]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 66557127]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 91336183]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 78073239]
[206045465, 237134557, 98501963, 193035196, 7380439, 73320286]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 42328334]
[206045465, 237134557, 98501963, 193035196, 7380439, 194236419]
[93013133, 79078986, 20365635, 126967462, 229005668, 77556075]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 50652180]
[93013133, 79078986, 20365635, 126967462, 229005668, 125555788]
[206045465, 237134557, 98501963, 193035196, 7380439, 230814674]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 133020601]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 10074021]
[93013133, 79078986, 20365635, 126967462, 229005668, 83638150]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 64679288]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 71977733]
[206045465, 237134557, 98501963, 193035196, 7380439, 118215063]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 47161085]
[93013133, 79078986, 20365635, 126967462, 229005668, 85486621]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 234238430]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 122543560]
[93013133, 79078986, 20365635, 126967462, 229005668, 92108639]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 63128400]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 187492903]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 107156168]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 11249688]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 128430726]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 172427758]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 106844287]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 187605117]
[206045465, 237134557, 98501963, 193035196, 7380439, 84353431]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 148713443]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 177899230]
[93013133, 79078986, 20365635, 126967462, 229005668, 133190403]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 239454108]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 40335470]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 165660454]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 74093227]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 51183482]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 93954563]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 214454734]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 233892438]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 18356527]
[206045465, 237134557, 98501963, 193035196, 7380439, 107593412]
[93013133, 79078986, 20365635, 126967462, 229005668, 133075554]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 187268994]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 74762159]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 232401148]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 205439042]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 104991718]
[206045465, 237134557, 98501963, 193035196, 7380439, 33867036]
[93013133, 79078986, 20365635, 126967462, 229005668, 65499017]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 96231170]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 15050573]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 200191742]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 174281564]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 27837522]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 113992883]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 39113688]
[206045465, 237134557, 98501963, 193035196, 7380439, 86504529]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 37327764]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 104082949]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 8559890]
[93013133, 79078986, 20365635, 126967462, 229005668, 110198820]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 1407212]
[93013133, 79078986, 20365635, 126967462, 229005668, 79298179]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 11675415]
[93013133, 79078986, 20365635, 126967462, 229005668, 2345733]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 233001617]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 29049767]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 206039816]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 171814041]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 248208833]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 51385431]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 230861428]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 8603027]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 80150757]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 27234972]
[93013133, 79078986, 20365635, 126967462, 229005668, 20620686]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 225895902]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 99722240]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 72329432]
[93013133, 79078986, 20365635, 126967462, 229005668, 237829450]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 197726920]
[206045465, 237134557, 98501963, 193035196, 7380439, 13255957]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 136903144]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 233620213]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 126827633]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 201740977]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 247127382]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 174569011]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 32532140]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 179835757]
[93013133, 79078986, 20365635, 126967462, 229005668, 87283574]
[93013133, 79078986, 20365635, 126967462, 229005668, 7208530]
[206045465, 237134557, 98501963, 193035196, 7380439, 80104826]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 123788733]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 241244971]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 145128747]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 243158832]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 93023010]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 82382091]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 87277353]
[206045465, 237134557, 98501963, 193035196, 7380439, 20344678]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 104135238]
[206045465, 237134557, 98501963, 193035196, 7380439, 45709871]
[206045465, 237134557, 98501963, 193035196, 7380439, 81386068]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 139794234]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 44507003]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 63132757]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 5943835]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 133321348]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 246543644]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 136689428]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 201903680]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 147359291]
[206045465, 237134557, 98501963, 193035196, 7380439, 21519527]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 161318766]
[206045465, 237134557, 98501963, 193035196, 7380439, 230866873]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 88421120]
[93013133, 79078986, 20365635, 126967462, 229005668, 139577103]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 238092933]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 120416605]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 73901471]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 67711946]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 60637469]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 75406895]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 88766111]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 85575539]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 64933880]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 182633666]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 34015756]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 212079126]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 241695084]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 134161754]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 75743901]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 247966029]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 154412829]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 241013333]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 67399176]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 224547129]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 121462453]
[206045465, 237134557, 98501963, 193035196, 7380439, 206006762]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 23206995]
[206045465, 237134557, 98501963, 193035196, 7380439, 128258411]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 167744539]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 181540627]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 163614658]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 214319248]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 117646877]
[93013133, 79078986, 20365635, 126967462, 229005668, 38016476]
[206045465, 237134557, 98501963, 193035196, 7380439, 230258864]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 37294476]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 80840687]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 140070232]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 168839029]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 36114630]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 144604334]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 67808837]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 131427312]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 47405480]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 111737223]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 153280146]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 51562783]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 229836468]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 82075724]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 158349783]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 165561136]
[93013133, 79078986, 20365635, 126967462, 229005668, 208463463]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 26464641]
[206045465, 237134557, 98501963, 193035196, 7380439, 230402799]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 54150027]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 114476938]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 213496959]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 68960964]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 65571702]
[206045465, 237134557, 98501963, 193035196, 7380439, 122117539]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 119927742]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 210443960]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 127316940]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 246176224]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 112546982]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 163848297]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 214781188]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 245935109]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 190789408]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 229347990]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 121937725]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 198357236]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 123350135]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 127467066]
[93013133, 79078986, 20365635, 126967462, 229005668, 18491924]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 74348431]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 161922820]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 201160896]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 3087431]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 104476942]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 69745276]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 145442860]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 220521119]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 99063846]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 245181342]
[93013133, 79078986, 20365635, 126967462, 229005668, 240467997]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 209157653]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 212212462]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 141739254]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 215692119]
[93013133, 79078986, 20365635, 126967462, 229005668, 129845729]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 243045694]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 29835818]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 138496664]
[206045465, 237134557, 98501963, 193035196, 7380439, 166684675]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 117629008]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 143002606]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 103890730]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 150934170]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 112753504]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 158922773]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 38874766]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 80749420]
[206045465, 237134557, 98501963, 193035196, 7380439, 192520295]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 18200184]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 91252122]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 46722988]
[206045465, 237134557, 98501963, 193035196, 7380439, 194287854]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 187141664]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 240696254]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 19279373]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 202432623]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 65303523]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 176342584]
[93013133, 79078986, 20365635, 126967462, 229005668, 28725842]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 136687041]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 130119853]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 220058362]
[93013133, 79078986, 20365635, 126967462, 229005668, 138525746]
[206045465, 237134557, 98501963, 193035196, 7380439, 241319795]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 54463301]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 138417912]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 224323296]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 211506711]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 188855710]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 129496694]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 200316126]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 216352985]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 71788534]
[206045465, 237134557, 98501963, 193035196, 7380439, 14694287]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 202534977]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 10378671]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 143215123]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 6346488]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 199984451]
[93013133, 79078986, 20365635, 126967462, 229005668, 207166978]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 107941376]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 157176166]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 194538091]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 190958726]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 9951991]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 71570328]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 214617356]
[93013133, 79078986, 20365635, 126967462, 229005668, 202015365]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 171958726]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 49365437]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 154789078]
[93013133, 79078986, 20365635, 126967462, 229005668, 241239201]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 181883818]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 159023405]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 46414206]
[93013133, 79078986, 20365635, 126967462, 229005668, 73810171]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 121341877]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 43802073]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 224016428]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 193964627]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 14648774]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 88080293]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 208083964]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 41180807]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 23281367]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 74239853]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 229966140]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 129089393]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 239098026]
[206045465, 237134557, 98501963, 193035196, 217614723, 95824616, 17066875]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 226009200]
[206045465, 237134557, 98501963, 193035196, 7380439, 38362195]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 63595323]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 243854609]
[206045465, 25751687, 125958478, 194460356, 135388072, 167661549, 104140141]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 237350197]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 144991791]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 161240105]
[206045465, 237134557, 98501963, 193035196, 217614723, 162565787, 248031960]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 36472086]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 238714181]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 213430877]
[206045465, 237134557, 98501963, 193035196, 217614723, 43505438, 103887581]
[206045465, 25751687, 125958478, 78296307, 75256724, 112355752, 190725328]
[206045465, 237134557, 98501963, 193035196, 217614723, 33725908, 44704112]
[93013133, 79078986, 20365635, 126967462, 229005668, 63729996]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 227318511]
[206045465, 237134557, 98501963, 193035196, 7380439, 98705145]
[206045465, 237134557, 98501963, 193035196, 217614723, 155628122, 102168391]
[206045465, 25751687, 125958478, 78296307, 75256724, 56964335, 2087037]
