[139546810, 239589720, 133551693]
[23352730, 169676757, 233432536]
[23352730, 119400816, 46799166]
[92371730, 165264122, 166760576, 181963091]
[92371730, 165264122, 166760576, 111057722]
[23352730, 166909107, 28473185, 182088698]
[92371730, 165264122, 166760576, 62473871]
[23352730, 119400816, 160022297]
[92371730, 165264122, 166760576, 189516234]
[92371730, 165264122, 166760576, 11143047]
[23352730, 119400816, 205725481]
[23352730, 176157657, 216875012, 202550215]
[139546810, 239589720, 133551693, 50436869]
[23352730, 119400816, 143223504]
[23352730, 119400816, 86172609, 226029537]
[23352730, 119400816, 12654599]
[23352730, 176157657, 145969510, 237788233]
[23352730, 176157657, 216875012, 13621358]
[23352730, 166909107, 28473185, 133828461]
[23352730, 169676757, 209239096]
[23352730, 119400816, 161882295]
[23352730, 79325002, 248242818, 117687700]
[23352730, 119400816, 214229941]
[23352730, 166909107, 28473185, 188960753]
[92371730, 165264122, 73616657, 14008833]
[23352730, 176157657, 216875012, 154663256]
[23352730, 166909107, 28473185, 83719724]
[23352730, 119400816, 86172609, 155996668]
[23352730, 169676757, 45138181]
[23352730, 119400816, 86172609, 9555477]
[23352730, 166909107, 28473185, 4526672]
[23352730, 176157657, 145969510, 66145117]
[92371730, 165264122, 73616657, 132686273]
[92371730, 165264122, 73616657, 190442943]
[23352730, 119400816, 86172609, 188053245]
[139546810, 239589720, 133551693, 26581074]
[139546810, 239589720, 133551693, 208557453]
[92371730, 165264122, 166760576, 150234417]
[92371730, 165264122, 166760576, 9373305]
[23352730, 176157657, 145969510, 161941407]
[23352730, 176157657, 216875012, 121592453]
[23352730, 176157657, 216875012, 90418176]
[23352730, 169676757, 6832624]
[23352730, 119400816, 228467196]
[139546810, 239589720, 133551693, 891576]
[92371730, 165264122, 73616657, 141329414]
[92371730, 165264122, 166760576, 48609393]
[23352730, 79325002, 248242818, 14156000]
[139546810, 239589720, 133551693, 126536646]
[92371730, 165264122, 166760576, 52454907]
[23352730, 79325002, 248242818, 189330295]
[139546810, 239589720, 133551693, 114719978]
[23352730, 79325002, 248242818, 47071113]
[23352730, 169676757, 106443052]
[23352730, 176157657, 216875012, 144358598]
[23352730, 176157657, 216875012, 26200582]
[139546810, 239589720, 133551693, 43460941]
[23352730, 169676757, 142299162]
[23352730, 119400816, 17449802]
[139546810, 239589720, 133551693, 101870048]
[23352730, 176157657, 145969510, 38515181]
[23352730, 169676757, 174470778]
[92371730, 165264122, 166760576, 194628737]
[23352730, 166909107, 28473185, 206542963]
[23352730, 166909107, 28473185, 85685698]
[23352730, 176157657, 216875012, 63027453]
[23352730, 79325002, 248242818, 139379608]
[23352730, 79325002, 248242818, 141531076]
[23352730, 166909107, 28473185, 174486268]
[23352730, 119400816, 20662139]
[23352730, 119400816, 201846404]
[23352730, 79325002, 248242818, 246842110]
[23352730, 176157657, 216875012, 42168220]
[92371730, 165264122, 73616657, 196337287]
[92371730, 165264122, 73616657, 69550150]
[23352730, 169676757, 192880033]
[23352730, 176157657, 216875012, 191029442]
[23352730, 166909107, 28473185, 182018613]
[92371730, 165264122, 73616657, 160477498]
[23352730, 119400816, 12106468]
[92371730, 165264122, 166760576, 48336101]
[139546810, 239589720, 133551693, 83470052]
[23352730, 79325002, 248242818, 53415884]
[92371730, 165264122, 73616657, 217834701]
[139546810, 239589720, 133551693, 243422346]
[92371730, 165264122, 73616657, 129065204]
[23352730, 166909107, 28473185, 179046393]
[23352730, 169676757, 215238124]
[23352730, 176157657, 145969510, 132443140]
[92371730, 165264122, 73616657, 12836585]
[23352730, 176157657, 216875012, 215934847]
[23352730, 169676757, 175789898]
[23352730, 166909107, 28473185, 59032429]
[23352730, 79325002, 248242818, 59496712]
[23352730, 176157657, 145969510, 87826926]
[23352730, 176157657, 145969510, 10582153]
[92371730, 165264122, 73616657, 70876417]
[23352730, 176157657, 145969510, 16165139]
[23352730, 169676757, 150757596]
[92371730, 165264122, 166760576, 110624974]
[23352730, 79325002, 248242818, 203525658]
[92371730, 165264122, 166760576, 164817224]
[23352730, 166909107, 28473185, 206071214]
[139546810, 239589720, 133551693, 222683779]
[23352730, 169676757, 156280587]
[23352730, 119400816, 86172609, 92023294]
[23352730, 79325002, 248242818, 146200327]
[23352730, 176157657, 145969510, 4665219]
[23352730, 169676757, 42485910]
[23352730, 176157657, 216875012, 20476965]
[139546810, 239589720, 133551693, 39760275]
[23352730, 169676757, 152360287]
[23352730, 79325002, 248242818, 159912517]
[92371730, 165264122, 166760576, 102343497]
[23352730, 166909107, 28473185, 70262373]
[23352730, 119400816, 244244676]
[92371730, 165264122, 166760576, 196041436]
[92371730, 165264122, 166760576, 29582035]
[23352730, 176157657, 145969510, 81376273]
[23352730, 79325002, 248242818, 208700010]
[23352730, 176157657, 216875012, 187966762]
[23352730, 119400816, 192322488]
[23352730, 119400816, 86172609, 185401152]
[23352730, 176157657, 216875012, 84183739]
[92371730, 165264122, 166760576, 73094158]
[92371730, 165264122, 73616657, 248466631]
[92371730, 165264122, 166760576, 110292178]
[23352730, 79325002, 248242818, 19008487]
[23352730, 79325002, 248242818, 1175371]
[23352730, 166909107, 28473185, 170523396]
[92371730, 165264122, 73616657, 157889426]
[23352730, 176157657, 216875012, 50625533]
[23352730, 166909107, 28473185, 209498375]
[23352730, 79325002, 248242818, 181240915]
[23352730, 119400816, 54860808]
[92371730, 165264122, 166760576, 224341804]
[23352730, 119400816, 86172609, 188026107]
[92371730, 165264122, 166760576, 38412399]
[23352730, 176157657, 216875012, 210258926]
[23352730, 169676757, 85404869]
[92371730, 165264122, 166760576, 186818052]
[92371730, 165264122, 73616657, 183287262]
[23352730, 176157657, 145969510, 31335810]
[23352730, 166909107, 28473185, 226562435]
[23352730, 119400816, 21662956]
[139546810, 239589720, 133551693, 98717567]
[92371730, 165264122, 73616657, 227922594]
[23352730, 119400816, 143968677]
[23352730, 119400816, 86172609, 184376852]
[139546810, 239589720, 133551693, 112925207]
[92371730, 165264122, 73616657, 211024314]
[23352730, 119400816, 86172609, 101389331]
[23352730, 176157657, 145969510, 177657111]
[92371730, 165264122, 166760576, 203004544]
[23352730, 176157657, 145969510, 86996392]
[23352730, 79325002, 248242818, 201417681]
[23352730, 166909107, 28473185, 86417364]
[92371730, 165264122, 73616657, 110552843]
[23352730, 176157657, 145969510, 192909894]
[23352730, 176157657, 145969510, 202758541]
[23352730, 166909107, 28473185, 193176141]
[23352730, 176157657, 216875012, 187563844]
[139546810, 239589720, 133551693, 99991350]
[139546810, 239589720, 133551693, 127792722]
[23352730, 119400816, 226986725]
[23352730, 119400816, 56240042]
[23352730, 176157657, 145969510, 32910018]
[23352730, 166909107, 28473185, 193017125]
[139546810, 239589720, 133551693, 95651367]
[23352730, 169676757, 217875042]
[23352730, 166909107, 28473185, 165861430]
[139546810, 239589720, 133551693, 106747157]
[23352730, 119400816, 86172609, 187313898]
[23352730, 119400816, 86172609, 198808968]
[23352730, 176157657, 216875012, 147557001]
[23352730, 176157657, 145969510, 217733521]
[23352730, 119400816, 70038067]
[139546810, 239589720, 133551693, 128631032]
[23352730, 176157657, 145969510, 193077769]
[92371730, 165264122, 166760576, 147960699]
[92371730, 165264122, 73616657, 179149595]
[23352730, 119400816, 101614786]
[139546810, 239589720, 133551693, 243026459]
[92371730, 165264122, 166760576, 202800401]
[23352730, 79325002, 248242818, 49199783]
[23352730, 169676757, 99499894]
[23352730, 119400816, 86172609, 174891738]
[92371730, 165264122, 166760576, 129935236]
[23352730, 119400816, 86172609, 94438940]
[92371730, 165264122, 166760576, 44278383]
[23352730, 119400816, 86172609, 221563542]
[23352730, 119400816, 86172609, 226003885]
[92371730, 165264122, 73616657, 166697267]
[23352730, 169676757, 130618521]
[139546810, 239589720, 133551693, 12267236]
[23352730, 176157657, 216875012, 124912246]
[23352730, 119400816, 38353159]
[23352730, 169676757, 56445176]
[139546810, 239589720, 133551693, 199133222]
[23352730, 79325002, 248242818, 128611702]
[139546810, 239589720, 133551693, 73329156]
[23352730, 176157657, 145969510, 146529833]
[23352730, 119400816, 86172609, 207621350]
[23352730, 169676757, 148003482]
[92371730, 165264122, 166760576, 113901238]
[23352730, 176157657, 145969510, 77330588]
[23352730, 166909107, 28473185, 138691905]
[23352730, 176157657, 145969510, 165561155]
[23352730, 176157657, 216875012, 138948102]
[139546810, 239589720, 133551693, 162591466]
[92371730, 165264122, 73616657, 17657747]
[92371730, 165264122, 166760576, 85594198]
[23352730, 166909107, 28473185, 41344270]
[23352730, 79325002, 248242818, 231004398]
[92371730, 165264122, 166760576, 26649069]
[23352730, 119400816, 234096528]
[23352730, 119400816, 156645383]
[23352730, 166909107, 28473185, 24855014]
[92371730, 165264122, 166760576, 205518949]
[23352730, 169676757, 186048452]
[23352730, 79325002, 248242818, 23722701]
[23352730, 169676757, 240822249]
[139546810, 239589720, 133551693, 2038159]
[23352730, 176157657, 216875012, 185651488]
[92371730, 165264122, 166760576, 212919714]
[23352730, 79325002, 248242818, 106742995]
[139546810, 239589720, 133551693, 28594980]
[23352730, 176157657, 145969510, 138817877]
[92371730, 165264122, 73616657, 31012973]
[92371730, 165264122, 166760576, 20108355]
[139546810, 239589720, 133551693, 66189115]
[139546810, 239589720, 133551693, 179128322]
[23352730, 169676757, 201895599]
[23352730, 176157657, 216875012, 208420880]
[23352730, 169676757, 27153181]
[23352730, 119400816, 127720614]
[23352730, 79325002, 248242818, 171679499]
[23352730, 119400816, 176020860]
[23352730, 166909107, 28473185, 191477303]
[23352730, 169676757, 32198617]
[23352730, 176157657, 216875012, 5437241]
[23352730, 176157657, 216875012, 92223701]
[92371730, 165264122, 166760576, 169808796]
[92371730, 165264122, 73616657, 51699021]
[23352730, 166909107, 28473185, 222745381]
[92371730, 165264122, 166760576, 73462394]
[23352730, 79325002, 248242818, 139720004]
[92371730, 165264122, 166760576, 140152315]
[92371730, 165264122, 73616657, 5826574]
[23352730, 176157657, 145969510, 190655217]
[23352730, 119400816, 80971283]
[23352730, 119400816, 86172609, 196694339]
[23352730, 169676757, 125962921]
[23352730, 119400816, 86172609, 56762672]
[23352730, 166909107, 28473185, 113219302]
[23352730, 119400816, 247795578]
[23352730, 119400816, 160527468]
[23352730, 166909107, 28473185, 214325784]
[92371730, 165264122, 73616657, 76547456]
[92371730, 165264122, 166760576, 49549077]
[92371730, 165264122, 73616657, 34849661]
[92371730, 165264122, 166760576, 146384164]
[23352730, 169676757, 128837697]
[92371730, 165264122, 166760576, 123593754]
[92371730, 165264122, 166760576, 8878493]
[92371730, 165264122, 73616657, 224148302]
[92371730, 165264122, 73616657, 115327656]
[23352730, 176157657, 216875012, 242454147]
[92371730, 165264122, 166760576, 244628000]
[23352730, 176157657, 145969510, 28808639]
[139546810, 239589720, 133551693, 74619821]
[23352730, 176157657, 145969510, 177041333]
[23352730, 119400816, 96825658]
[23352730, 176157657, 145969510, 30315496]
[139546810, 239589720, 133551693, 204839159]
[92371730, 165264122, 73616657, 55186647]
[92371730, 165264122, 166760576, 224765775]
[23352730, 119400816, 86172609, 142491242]
[23352730, 119400816, 209815997]
[139546810, 239589720, 133551693, 110796406]
[139546810, 239589720, 133551693, 181172852]
[23352730, 176157657, 216875012, 103914123]
[92371730, 165264122, 166760576, 38533801]
[23352730, 79325002, 248242818, 41268990]
[23352730, 79325002, 248242818, 6941142]
[23352730, 119400816, 169371519]
[92371730, 165264122, 166760576, 171449837]
[92371730, 165264122, 73616657, 242234127]
[23352730, 169676757, 127006644]
[92371730, 165264122, 166760576, 21894182]
[23352730, 176157657, 145969510, 218935250]
[23352730, 176157657, 216875012, 143542093]
[92371730, 165264122, 73616657, 25159259]
[23352730, 79325002, 248242818, 68858954]
[23352730, 79325002, 248242818, 170050060]
[23352730, 79325002, 248242818, 173563701]
[23352730, 169676757, 136633756]
[23352730, 169676757, 164127429]
[23352730, 176157657, 145969510, 133180682]
[23352730, 119400816, 86172609, 191282593]
[23352730, 176157657, 145969510, 206633771]
[23352730, 176157657, 145969510, 165546728]
[139546810, 239589720, 133551693, 209977815]
[23352730, 169676757, 115206342]
[23352730, 176157657, 145969510, 107409979]
[23352730, 119400816, 86172609, 16262682]
[23352730, 176157657, 216875012, 32661674]
[23352730, 176157657, 145969510, 40544810]
[23352730, 176157657, 145969510, 100751479]
[23352730, 166909107, 28473185, 178730148]
[23352730, 79325002, 248242818, 1453626]
[23352730, 119400816, 86172609, 24406478]
[92371730, 165264122, 73616657, 246540350]
[23352730, 166909107, 28473185, 219498150]
[23352730, 119400816, 86172609, 44295523]
[23352730, 169676757, 235322533]
[23352730, 166909107, 28473185, 197482217]
[139546810, 239589720, 133551693, 110015780]
[23352730, 176157657, 216875012, 65649657]
[23352730, 166909107, 28473185, 95040872]
[92371730, 165264122, 73616657, 244398983]
[23352730, 119400816, 86172609, 120262504]
[23352730, 176157657, 216875012, 151315120]
[23352730, 119400816, 125956593]
[23352730, 176157657, 145969510, 146689490]
[23352730, 176157657, 216875012, 186708545]
[23352730, 169676757, 153600715]
[92371730, 165264122, 166760576, 126248438]
[23352730, 119400816, 86172609, 162902877]
[23352730, 119400816, 86172609, 109721106]
[23352730, 119400816, 142268216]
[23352730, 166909107, 28473185, 113889444]
[23352730, 119400816, 42498214]
[23352730, 119400816, 115219934]
[23352730, 169676757, 5762205]
[92371730, 165264122, 166760576, 40394287]
[23352730, 119400816, 86172609, 200512052]
[23352730, 176157657, 216875012, 67392980]
[23352730, 176157657, 216875012, 203402549]
[23352730, 119400816, 86172609, 115004577]
[139546810, 239589720, 133551693, 142184770]
[23352730, 176157657, 145969510, 6433454]
[23352730, 169676757, 188476583]
[92371730, 165264122, 166760576, 132314373]
[23352730, 176157657, 145969510, 95957197]
[92371730, 165264122, 73616657, 157748621]
[92371730, 165264122, 73616657, 58891076]
[23352730, 119400816, 62128414]
[23352730, 169676757, 80827833]
[23352730, 166909107, 28473185, 107448413]
[92371730, 165264122, 73616657, 217330624]
[23352730, 119400816, 27483401]
[23352730, 119400816, 86172609, 199544374]
[23352730, 119400816, 86172609, 63088515]
[92371730, 165264122, 73616657, 219276435]
[92371730, 165264122, 73616657, 187919773]
[23352730, 79325002, 248242818, 141000574]
[23352730, 176157657, 216875012, 24773367]
[23352730, 176157657, 145969510, 159943627]
[23352730, 169676757, 243877371]
[23352730, 79325002, 248242818, 198308638]
[23352730, 169676757, 77958367]
[23352730, 169676757, 128926627]
[139546810, 239589720, 133551693, 154619161]
[23352730, 169676757, 80122921]
[23352730, 176157657, 145969510, 96688949]
[92371730, 165264122, 73616657, 165210213]
[23352730, 119400816, 68842824]
[23352730, 166909107, 28473185, 179239837]
[139546810, 239589720, 133551693, 42454844]
[139546810, 239589720, 133551693, 115034196]
[139546810, 239589720, 133551693, 142571146]
[23352730, 119400816, 86172609, 500634]
[23352730, 79325002, 248242818, 189574316]
[92371730, 165264122, 73616657, 223200308]
[23352730, 176157657, 216875012, 77697534]
[139546810, 239589720, 133551693, 71538197]
[23352730, 119400816, 8161210]
[23352730, 79325002, 248242818, 192100075]
[139546810, 239589720, 133551693, 61343019]
[23352730, 79325002, 248242818, 95679299]
[23352730, 166909107, 28473185, 142316562]
[23352730, 169676757, 135892306]
[92371730, 165264122, 166760576, 129725268]
[23352730, 119400816, 179963823]
[23352730, 79325002, 248242818, 57342925]
[92371730, 165264122, 166760576, 233959198]
[23352730, 79325002, 248242818, 233584667]
[92371730, 165264122, 166760576, 2946036]
[23352730, 176157657, 145969510, 86712403]
[92371730, 165264122, 166760576, 145236878]
[23352730, 79325002, 248242818, 240919086]
[139546810, 239589720, 133551693, 13533566]
[23352730, 119400816, 102671277]
[23352730, 119400816, 86172609, 65581257]
[92371730, 165264122, 73616657, 53721729]
[92371730, 165264122, 73616657, 101935450]
[139546810, 239589720, 133551693, 58696049]
[139546810, 239589720, 133551693, 81827162]
[23352730, 176157657, 145969510, 145129968]
[23352730, 169676757, 78626064]
[23352730, 119400816, 183478775]
[23352730, 169676757, 240598072]
[23352730, 119400816, 86172609, 94612574]
[23352730, 166909107, 28473185, 137480013]
[139546810, 239589720, 133551693, 237184025]
[23352730, 169676757, 196547001]
[139546810, 239589720, 133551693, 183729867]
[92371730, 165264122, 73616657, 51242925]
[92371730, 165264122, 73616657, 141163044]
[23352730, 119400816, 167273496]
[23352730, 79325002, 248242818, 147763194]
[23352730, 176157657, 145969510, 165153537]
[23352730, 169676757, 147103711]
[23352730, 176157657, 216875012, 64779538]
[23352730, 119400816, 86172609, 140029257]
[23352730, 79325002, 248242818, 144163755]
[23352730, 166909107, 28473185, 67779511]
[23352730, 166909107, 28473185, 182614378]
[92371730, 165264122, 166760576, 53270519]
[23352730, 79325002, 248242818, 57373845]
[23352730, 169676757, 123780944]
[23352730, 166909107, 28473185, 109168351]
[23352730, 119400816, 86172609, 117222287]
[23352730, 176157657, 145969510, 200147179]
[139546810, 239589720, 133551693, 167444439]
[23352730, 119400816, 86172609, 218217881]
[23352730, 79325002, 248242818, 15379446]
[92371730, 165264122, 166760576, 48485511]
[23352730, 166909107, 28473185, 215837436]
[23352730, 169676757, 227361687]
[23352730, 176157657, 145969510, 42258035]
[23352730, 79325002, 248242818, 146979759]
[23352730, 79325002, 248242818, 48266849]
[92371730, 165264122, 166760576, 45990357]
[92371730, 165264122, 166760576, 178785179]
[139546810, 239589720, 133551693, 60769531]
[139546810, 239589720, 133551693, 111635038]
[23352730, 176157657, 216875012, 139527536]
[23352730, 166909107, 28473185, 114702172]
[23352730, 176157657, 216875012, 166830297]
[23352730, 119400816, 86172609, 211457792]
[92371730, 165264122, 73616657, 141413544]
[139546810, 239589720, 133551693, 82294121]
[23352730, 119400816, 86172609, 207860070]
[23352730, 166909107, 28473185, 186318950]
[23352730, 169676757, 133609720]
[23352730, 176157657, 145969510, 112214838]
[139546810, 239589720, 133551693, 128108558]
[23352730, 176157657, 216875012, 76625904]
[92371730, 165264122, 166760576, 55177425]
[23352730, 176157657, 216875012, 77805740]
[92371730, 165264122, 166760576, 107297427]
[23352730, 119400816, 234043940]
[92371730, 165264122, 73616657, 130827391]
[23352730, 176157657, 216875012, 243567910]
[139546810, 239589720, 133551693, 220946044]
[23352730, 166909107, 28473185, 224285776]
[23352730, 119400816, 112949456]
[23352730, 119400816, 86172609, 141922505]
[23352730, 169676757, 202597386]
[23352730, 79325002, 248242818, 229906301]
[92371730, 165264122, 166760576, 67270755]
[23352730, 119400816, 86172609, 58288731]
[23352730, 169676757, 147868566]
[92371730, 165264122, 73616657, 54083298]
[23352730, 176157657, 216875012, 184051488]
[92371730, 165264122, 166760576, 102940554]
[23352730, 119400816, 92007102]
[23352730, 176157657, 216875012, 238056727]
[23352730, 166909107, 28473185, 52748661]
[23352730, 176157657, 145969510, 152211209]
[23352730, 169676757, 243069130]
[23352730, 166909107, 28473185, 152664452]
[92371730, 165264122, 73616657, 29847960]
[23352730, 79325002, 248242818, 5961849]
[92371730, 165264122, 73616657, 34351960]
[23352730, 176157657, 145969510, 60996789]
[23352730, 169676757, 241443102]
[92371730, 165264122, 73616657, 168698271]
[23352730, 176157657, 216875012, 181685960]
[23352730, 169676757, 177160155]
[23352730, 166909107, 28473185, 177974764]
[139546810, 239589720, 133551693, 96335206]
[23352730, 176157657, 216875012, 151797476]
[23352730, 169676757, 191581776]
[92371730, 165264122, 73616657, 45099210]
[92371730, 165264122, 73616657, 239024980]
[23352730, 166909107, 28473185, 67787899]
[23352730, 79325002, 248242818, 54425244]
[23352730, 169676757, 32246165]
[23352730, 119400816, 86172609, 40305351]
[23352730, 119400816, 86172609, 240822349]
[23352730, 119400816, 28863375]
[23352730, 166909107, 28473185, 65339216]
[23352730, 176157657, 216875012, 106278194]
[92371730, 165264122, 166760576, 43387620]
[23352730, 176157657, 145969510, 228662096]
[23352730, 169676757, 235743460]
[23352730, 119400816, 86172609, 196701676]
[23352730, 119400816, 86172609, 246152030]
[23352730, 119400816, 51670900]
[92371730, 165264122, 166760576, 13320776]
[139546810, 239589720, 133551693, 70118894]
[23352730, 79325002, 248242818, 71466872]
[23352730, 169676757, 175404177]
[23352730, 166909107, 28473185, 21123557]
[23352730, 166909107, 28473185, 199459553]
[23352730, 166909107, 28473185, 214452600]
[23352730, 119400816, 80283804]
[23352730, 166909107, 28473185, 41478884]
[92371730, 165264122, 166760576, 153781293]
[23352730, 119400816, 86172609, 83557349]
[23352730, 119400816, 86172609, 108978886]
[23352730, 119400816, 86172609, 231088280]
[23352730, 119400816, 100513979]
[23352730, 119400816, 86172609, 166498796]
[23352730, 176157657, 216875012, 172347319]
[23352730, 79325002, 248242818, 137928401]
[23352730, 119400816, 86172609, 23440909]
[139546810, 239589720, 133551693, 191935185]
[23352730, 169676757, 77437037]
[23352730, 119400816, 86172609, 149303624]
[92371730, 165264122, 73616657, 228875235]
[92371730, 165264122, 166760576, 123777169]
[23352730, 176157657, 145969510, 83757661]
[23352730, 176157657, 216875012, 17206476]
[23352730, 176157657, 145969510, 163420562]
[92371730, 165264122, 73616657, 98504532]
[23352730, 119400816, 86172609, 110974743]
[23352730, 119400816, 98020048]
[23352730, 119400816, 53889856]
[23352730, 119400816, 86172609, 78285680]
[92371730, 165264122, 73616657, 64967109]
[23352730, 119400816, 86172609, 157824007]
[23352730, 166909107, 28473185, 167432173]
[23352730, 119400816, 241093176]
[92371730, 165264122, 166760576, 108054604]
[23352730, 169676757, 128784483]
[92371730, 165264122, 166760576, 111974484]
[23352730, 119400816, 86172609, 242730288]
[92371730, 165264122, 73616657, 31096921]
[23352730, 79325002, 248242818, 63210514]
[92371730, 165264122, 166760576, 35475518]
[92371730, 165264122, 73616657, 95941546]
[139546810, 239589720, 133551693, 201596230]
[23352730, 119400816, 144520811]
[139546810, 239589720, 133551693, 76299701]
[23352730, 176157657, 216875012, 230227025]
[139546810, 239589720, 133551693, 3784058]
[23352730, 119400816, 86172609, 11123318]
[23352730, 166909107, 28473185, 78918823]
[23352730, 79325002, 248242818, 22299745]
[92371730, 165264122, 73616657, 230770963]
[23352730, 119400816, 86172609, 226421247]
[92371730, 165264122, 73616657, 102765588]
[23352730, 176157657, 216875012, 202526981]
[92371730, 165264122, 166760576, 62623511]
[92371730, 165264122, 166760576, 57239185]
[23352730, 169676757, 44518113]
[23352730, 169676757, 101764848]
[92371730, 165264122, 166760576, 221352170]
[23352730, 166909107, 28473185, 216283503]
[23352730, 169676757, 41696512]
[92371730, 165264122, 73616657, 6425818]
[23352730, 119400816, 126363737]
[139546810, 239589720, 133551693, 228420682]
[92371730, 165264122, 166760576, 125382429]
[92371730, 165264122, 166760576, 51996079]
[23352730, 79325002, 248242818, 29529241]
[23352730, 119400816, 86172609, 72779156]
[23352730, 119400816, 53655296]
[23352730, 79325002, 248242818, 230981440]
[23352730, 79325002, 248242818, 2074681]
[23352730, 176157657, 216875012, 192018693]
[23352730, 79325002, 248242818, 28918597]
[92371730, 165264122, 73616657, 185469720]
[139546810, 239589720, 133551693, 81049097]
[23352730, 176157657, 145969510, 155795504]
[23352730, 166909107, 28473185, 212398591]
[23352730, 176157657, 216875012, 4688658]
[92371730, 165264122, 73616657, 164451839]
[23352730, 176157657, 216875012, 138194193]
[23352730, 169676757, 221434251]
[23352730, 119400816, 86172609, 243567435]
[23352730, 119400816, 211258372]
[92371730, 165264122, 73616657, 25968518]
[23352730, 176157657, 216875012, 62669487]
[23352730, 119400816, 86172609, 153219575]
[23352730, 176157657, 216875012, 31369727]
[23352730, 119400816, 86172609, 53406591]
[23352730, 169676757, 187046098]
[23352730, 176157657, 145969510, 232723936]
[23352730, 176157657, 145969510, 100880156]
[92371730, 165264122, 73616657, 224715547]
[23352730, 119400816, 86172609, 132897555]
[23352730, 119400816, 86172609, 182731818]
[139546810, 239589720, 133551693, 91516719]
[23352730, 119400816, 86172609, 45691665]
[23352730, 119400816, 88831581]
[23352730, 176157657, 216875012, 37098012]
[23352730, 176157657, 145969510, 179381910]
[23352730, 176157657, 145969510, 180190585]
[139546810, 239589720, 133551693, 69883463]
[23352730, 119400816, 86172609, 110373402]
[92371730, 165264122, 73616657, 188427676]
[23352730, 169676757, 125691087]
[23352730, 169676757, 102673254]
[23352730, 119400816, 86172609, 205689072]
[23352730, 176157657, 216875012, 46194214]
[23352730, 166909107, 28473185, 11854923]
[92371730, 165264122, 166760576, 83745441]
[23352730, 176157657, 216875012, 59075798]
[23352730, 166909107, 28473185, 169072321]
[139546810, 239589720, 133551693, 170487219]
[23352730, 176157657, 145969510, 51119131]
[23352730, 119400816, 172249800]
[23352730, 79325002, 248242818, 245394833]
[23352730, 166909107, 28473185, 118814095]
[92371730, 165264122, 73616657, 78400742]
[23352730, 176157657, 145969510, 9202118]
[92371730, 165264122, 73616657, 134838152]
[92371730, 165264122, 166760576, 215366746]
[23352730, 119400816, 83685322]
[23352730, 176157657, 145969510, 157240188]
[139546810, 239589720, 133551693, 80433648]
[92371730, 165264122, 73616657, 69845486]
[23352730, 169676757, 152485600]
[23352730, 169676757, 3503874]
[92371730, 165264122, 166760576, 165034761]
[23352730, 119400816, 158904589]
[23352730, 119400816, 143286378]
[92371730, 165264122, 166760576, 67618669]
[23352730, 176157657, 145969510, 116423621]
[23352730, 119400816, 77786225]
[23352730, 176157657, 145969510, 85703782]
[139546810, 239589720, 133551693, 27640802]
[92371730, 165264122, 73616657, 195778206]
[23352730, 79325002, 248242818, 93912282]
[23352730, 176157657, 145969510, 215911725]
[139546810, 239589720, 133551693, 59692118]
[23352730, 119400816, 86172609, 181182054]
[23352730, 166909107, 28473185, 106702301]
[23352730, 79325002, 248242818, 240187278]
[23352730, 119400816, 36510959]
[23352730, 176157657, 145969510, 102740562]
[23352730, 79325002, 248242818, 112846281]
[23352730, 79325002, 248242818, 246825281]
[92371730, 165264122, 73616657, 208610442]
[92371730, 165264122, 73616657, 217488067]
[139546810, 239589720, 133551693, 82564730]
[23352730, 119400816, 188581592]
[92371730, 165264122, 166760576, 186030945]
[23352730, 79325002, 248242818, 151911686]
[23352730, 176157657, 216875012, 164162291]
[23352730, 119400816, 86172609, 240309324]
[23352730, 169676757, 145285023]
[92371730, 165264122, 166760576, 134735327]
[92371730, 165264122, 73616657, 138568743]
[23352730, 119400816, 86172609, 205557443]
[92371730, 165264122, 166760576, 241031444]
[23352730, 176157657, 216875012, 171959635]
[23352730, 79325002, 248242818, 222518826]
[23352730, 176157657, 216875012, 237691998]
[23352730, 176157657, 216875012, 14081964]
[23352730, 79325002, 248242818, 79331758]
[92371730, 165264122, 166760576, 174789008]
[23352730, 79325002, 248242818, 189587541]
[23352730, 79325002, 248242818, 138546349]
[23352730, 176157657, 216875012, 57894651]
[23352730, 166909107, 28473185, 73321348]
[23352730, 166909107, 28473185, 123487710]
[23352730, 119400816, 138002770]
[23352730, 169676757, 84179287]
[92371730, 165264122, 166760576, 104930975]
[23352730, 119400816, 167116322]
[23352730, 119400816, 182394891]
[23352730, 79325002, 248242818, 16214468]
[139546810, 239589720, 133551693, 12051697]
[23352730, 166909107, 28473185, 54637754]
[23352730, 166909107, 28473185, 161189883]
[23352730, 166909107, 28473185, 151591623]
[23352730, 176157657, 216875012, 164427430]
[23352730, 119400816, 86172609, 179529796]
[23352730, 169676757, 140652017]
[23352730, 119400816, 26416335]
[23352730, 79325002, 248242818, 113809786]
[92371730, 165264122, 166760576, 238584835]
[92371730, 165264122, 73616657, 25804825]
[23352730, 119400816, 184388572]
[23352730, 119400816, 86172609, 67146240]
[23352730, 176157657, 145969510, 242102224]
[23352730, 119400816, 228040647]
[92371730, 165264122, 73616657, 36597071]
[23352730, 166909107, 28473185, 248950697]
[23352730, 176157657, 216875012, 134580768]
[23352730, 176157657, 216875012, 157560616]
[23352730, 176157657, 145969510, 36414625]
[92371730, 165264122, 73616657, 29123574]
[23352730, 119400816, 86172609, 12713624]
[92371730, 165264122, 166760576, 208258924]
