[206045465, 237134557, 98501963]
[206045465, 237134557, 150819137, 73235116]
[93013133, 2876449, 141855051, 19877916]
[206045465, 237134557, 98501963, 223876645]
[93013133, 2876449, 141855051, 67345400]
[242523906, 87860037, 241138409, 103186077]
[93013133, 2876449, 141855051, 48930136]
[242523906, 87860037, 15336728, 190820396]
[206045465, 237134557, 150819137, 86257783]
[206045465, 25751687, 125958478, 93514810]
[93013133, 79078986, 27477927, 79811844]
[93013133, 2876449, 93421251, 55926306]
[93013133, 2876449, 141855051, 113458980]
[206045465, 237134557, 98501963, 174922312]
[206045465, 25751687, 125958478, 198385380]
[93013133, 79078986, 27477927, 227610811]
[242523906, 87860037, 15336728, 139620639]
[93013133, 79078986, 129139719, 180792333]
[93013133, 2876449, 93421251, 105615103]
[242523906, 87860037, 241138409, 23190161]
[93013133, 79078986, 20365635, 68220508]
[93013133, 2876449, 93421251, 137541672]
[206045465, 25751687, 125958478, 227656120]
[206045465, 25751687, 125958478, 60553396]
[242523906, 87860037, 15336728, 159188481]
[206045465, 25751687, 125958478, 246943073]
[93013133, 79078986, 20365635, 162297610]
[93013133, 2876449, 93421251, 1540921]
[206045465, 237134557, 150819137, 126518362]
[93013133, 2876449, 141855051, 92416712]
[206045465, 25751687, 125958478, 12733905]
[93013133, 79078986, 129139719, 191010320]
[93013133, 79078986, 129139719, 216034095]
[93013133, 2876449, 141855051, 96433149]
[93013133, 2876449, 93421251, 99359113]
[206045465, 237134557, 98501963, 6650714]
[93013133, 79078986, 27477927, 205938633]
[93013133, 2876449, 141855051, 60048069]
[242523906, 87860037, 15336728, 126589180]
[242523906, 87860037, 241138409, 109274732]
[242523906, 87860037, 15336728, 241882849]
[242523906, 87860037, 15336728, 190350669]
[93013133, 2876449, 93421251, 77314353]
[242523906, 87860037, 15336728, 96284131]
[93013133, 79078986, 20365635, 57383155]
[93013133, 2876449, 93421251, 146382012]
[242523906, 87860037, 241138409, 192563393]
[242523906, 87860037, 241138409, 218439999]
[93013133, 2876449, 141855051, 40563908]
[93013133, 2876449, 93421251, 48297549]
[93013133, 2876449, 93421251, 97024709]
[93013133, 2876449, 93421251, 50704072]
[93013133, 79078986, 129139719, 1761423]
[242523906, 87860037, 241138409, 233601765]
[93013133, 79078986, 20365635, 190642213]
[206045465, 25751687, 125958478, 136559075]
[93013133, 79078986, 129139719, 218168649]
[93013133, 2876449, 93421251, 12925515]
[242523906, 87860037, 241138409, 96131056]
[206045465, 25751687, 125958478, 157751542]
[93013133, 2876449, 93421251, 18486515]
[93013133, 79078986, 129139719, 133387181]
[206045465, 237134557, 98501963, 226438413]
[93013133, 79078986, 27477927, 101760590]
[93013133, 2876449, 93421251, 63868823]
[93013133, 79078986, 27477927, 56026991]
[93013133, 79078986, 27477927, 1677871]
[206045465, 237134557, 98501963, 75400559]
[93013133, 79078986, 129139719, 57845357]
[93013133, 79078986, 20365635, 180872437]
[206045465, 237134557, 150819137, 148723324]
[206045465, 237134557, 98501963, 245050085]
[93013133, 2876449, 93421251, 59755119]
[206045465, 237134557, 150819137, 196262560]
[93013133, 79078986, 27477927, 166588691]
[206045465, 237134557, 98501963, 24510757]
[206045465, 25751687, 125958478, 50517772]
[93013133, 2876449, 141855051, 131019507]
[206045465, 25751687, 125958478, 118006125]
[206045465, 237134557, 150819137, 110546767]
[93013133, 79078986, 27477927, 214477084]
[93013133, 79078986, 129139719, 25145430]
[206045465, 237134557, 150819137, 60682970]
[93013133, 2876449, 93421251, 226801363]
[93013133, 2876449, 93421251, 108881059]
[242523906, 87860037, 15336728, 174730162]
[93013133, 2876449, 93421251, 63775141]
[206045465, 25751687, 125958478, 240877787]
[206045465, 237134557, 98501963, 246082203]
[93013133, 79078986, 27477927, 147489706]
[206045465, 237134557, 98501963, 27745065]
[93013133, 79078986, 129139719, 233278874]
[93013133, 79078986, 129139719, 187392513]
[93013133, 79078986, 129139719, 136908720]
[242523906, 87860037, 241138409, 126061499]
[93013133, 79078986, 27477927, 247415002]
[93013133, 79078986, 20365635, 219127690]
[93013133, 79078986, 20365635, 19346703]
[93013133, 2876449, 93421251, 217359757]
[206045465, 25751687, 125958478, 121911315]
[93013133, 79078986, 27477927, 188769160]
[206045465, 25751687, 125958478, 137153569]
[93013133, 2876449, 93421251, 155299101]
[206045465, 25751687, 125958478, 174689727]
[93013133, 2876449, 93421251, 172597311]
[93013133, 79078986, 20365635, 72978621]
[206045465, 237134557, 150819137, 1371464]
[242523906, 87860037, 15336728, 67748244]
[93013133, 2876449, 93421251, 200867345]
[242523906, 87860037, 15336728, 46252222]
[93013133, 2876449, 141855051, 211681840]
[93013133, 79078986, 27477927, 203932657]
[206045465, 237134557, 150819137, 28946592]
[242523906, 87860037, 15336728, 46694615]
[206045465, 25751687, 125958478, 170942366]
[93013133, 79078986, 129139719, 152411502]
[93013133, 79078986, 20365635, 120342686]
[242523906, 87860037, 241138409, 246997744]
[206045465, 237134557, 98501963, 100354425]
[206045465, 237134557, 98501963, 56032282]
[206045465, 237134557, 150819137, 12895940]
[93013133, 79078986, 20365635, 17936263]
[242523906, 87860037, 15336728, 12958810]
[93013133, 79078986, 129139719, 186412376]
[93013133, 79078986, 27477927, 224954812]
[93013133, 79078986, 27477927, 97358314]
[93013133, 2876449, 93421251, 120223875]
[206045465, 25751687, 125958478, 181564927]
[206045465, 25751687, 125958478, 202561009]
[93013133, 79078986, 129139719, 6683818]
[93013133, 79078986, 129139719, 89396417]
[206045465, 237134557, 150819137, 231315822]
[206045465, 25751687, 125958478, 238474299]
[93013133, 2876449, 141855051, 64701868]
[93013133, 79078986, 27477927, 64966208]
[242523906, 87860037, 241138409, 157437110]
[206045465, 25751687, 125958478, 191799126]
[242523906, 87860037, 241138409, 116685743]
[206045465, 237134557, 98501963, 229129816]
[206045465, 237134557, 150819137, 211724162]
[242523906, 87860037, 241138409, 187505974]
[242523906, 87860037, 15336728, 243793320]
[206045465, 237134557, 150819137, 169904475]
[206045465, 237134557, 150819137, 5267489]
[93013133, 2876449, 93421251, 4474157]
[93013133, 79078986, 27477927, 189755332]
[206045465, 237134557, 98501963, 175264053]
[206045465, 237134557, 98501963, 27245930]
[206045465, 237134557, 98501963, 67501953]
[93013133, 79078986, 20365635, 18532229]
[206045465, 25751687, 125958478, 30552881]
[206045465, 237134557, 150819137, 156989738]
[242523906, 87860037, 241138409, 181683540]
[206045465, 237134557, 150819137, 58851729]
[242523906, 87860037, 15336728, 44675901]
[93013133, 79078986, 20365635, 49262381]
[206045465, 25751687, 125958478, 23019189]
[93013133, 79078986, 20365635, 87386852]
[242523906, 87860037, 241138409, 34813630]
[242523906, 87860037, 15336728, 97910857]
[93013133, 79078986, 20365635, 113706939]
[93013133, 79078986, 20365635, 48885971]
[93013133, 2876449, 93421251, 102200704]
[93013133, 79078986, 129139719, 193630458]
[93013133, 79078986, 20365635, 194500609]
[242523906, 87860037, 15336728, 183651376]
[206045465, 25751687, 125958478, 81874706]
[206045465, 237134557, 98501963, 55411895]
[93013133, 79078986, 129139719, 82064041]
[206045465, 237134557, 150819137, 206321718]
[93013133, 79078986, 20365635, 18265229]
[242523906, 87860037, 15336728, 63560947]
[206045465, 237134557, 150819137, 41165740]
[93013133, 79078986, 20365635, 219604275]
[93013133, 2876449, 93421251, 170622710]
[206045465, 25751687, 125958478, 162842536]
[206045465, 237134557, 98501963, 124815622]
[242523906, 87860037, 241138409, 111797806]
[242523906, 87860037, 241138409, 215513106]
[93013133, 79078986, 27477927, 176875460]
[93013133, 79078986, 20365635, 64026410]
[93013133, 2876449, 93421251, 122603921]
[206045465, 25751687, 125958478, 225719897]
[93013133, 2876449, 141855051, 97413620]
[242523906, 87860037, 241138409, 183666143]
[93013133, 79078986, 129139719, 207531200]
[93013133, 2876449, 141855051, 66166488]
[93013133, 79078986, 129139719, 180291396]
[93013133, 2876449, 93421251, 126201521]
[242523906, 87860037, 15336728, 33351047]
[93013133, 2876449, 141855051, 149854983]
[206045465, 237134557, 98501963, 247003833]
[93013133, 79078986, 129139719, 46897125]
[93013133, 79078986, 129139719, 214064276]
[93013133, 79078986, 20365635, 21770067]
[93013133, 79078986, 129139719, 208790297]
[93013133, 79078986, 129139719, 69980775]
[242523906, 87860037, 15336728, 129505426]
[93013133, 79078986, 129139719, 103103978]
[242523906, 87860037, 15336728, 120133486]
[93013133, 79078986, 129139719, 141695070]
[93013133, 79078986, 129139719, 215279953]
[93013133, 79078986, 129139719, 237074653]
[93013133, 2876449, 93421251, 53220141]
[93013133, 79078986, 27477927, 191330916]
[93013133, 79078986, 129139719, 5994937]
[93013133, 2876449, 141855051, 195841741]
[206045465, 237134557, 150819137, 246085914]
[93013133, 2876449, 141855051, 221480097]
[93013133, 2876449, 141855051, 115783682]
[206045465, 237134557, 150819137, 40589602]
[93013133, 79078986, 27477927, 40695711]
[93013133, 79078986, 27477927, 228526396]
[206045465, 237134557, 98501963, 199930868]
[242523906, 87860037, 15336728, 223984754]
[242523906, 87860037, 15336728, 136209280]
[93013133, 79078986, 129139719, 29244678]
[206045465, 237134557, 150819137, 224770439]
[206045465, 237134557, 98501963, 164838391]
[93013133, 2876449, 141855051, 148908714]
[242523906, 87860037, 241138409, 129915173]
[93013133, 2876449, 141855051, 238538129]
[206045465, 237134557, 98501963, 95550979]
[206045465, 237134557, 98501963, 60496054]
[242523906, 87860037, 241138409, 26694353]
[93013133, 79078986, 27477927, 80929852]
[93013133, 79078986, 20365635, 97318803]
[93013133, 79078986, 129139719, 204717342]
[242523906, 87860037, 241138409, 245556930]
[93013133, 79078986, 129139719, 17376286]
[93013133, 79078986, 20365635, 163460042]
[242523906, 87860037, 15336728, 67385002]
[206045465, 237134557, 98501963, 63418110]
[93013133, 79078986, 129139719, 241191565]
[93013133, 79078986, 20365635, 58078819]
[93013133, 79078986, 27477927, 99222067]
[206045465, 25751687, 125958478, 104905633]
[242523906, 87860037, 241138409, 22023960]
[93013133, 79078986, 20365635, 225855609]
[206045465, 237134557, 98501963, 3654040]
[93013133, 79078986, 27477927, 36518680]
[206045465, 237134557, 98501963, 247123125]
[93013133, 79078986, 27477927, 107081013]
[206045465, 25751687, 125958478, 61881223]
[93013133, 79078986, 129139719, 24148888]
[93013133, 79078986, 27477927, 133310376]
[206045465, 237134557, 98501963, 22663960]
[93013133, 2876449, 141855051, 34338641]
[206045465, 237134557, 150819137, 186071584]
[206045465, 25751687, 125958478, 144906636]
[206045465, 237134557, 98501963, 213721161]
[93013133, 2876449, 93421251, 58758788]
[206045465, 25751687, 125958478, 62590128]
[93013133, 2876449, 141855051, 179385951]
[242523906, 87860037, 15336728, 88674776]
[93013133, 2876449, 141855051, 133144823]
[206045465, 237134557, 150819137, 197472181]
[93013133, 79078986, 20365635, 135117116]
[206045465, 25751687, 125958478, 202694506]
[206045465, 237134557, 98501963, 99923503]
[206045465, 25751687, 125958478, 116444431]
[206045465, 237134557, 98501963, 9851730]
[242523906, 87860037, 15336728, 117031907]
[206045465, 25751687, 125958478, 167999993]
[93013133, 79078986, 20365635, 161652752]
[242523906, 87860037, 241138409, 105005930]
[242523906, 87860037, 241138409, 226425595]
[242523906, 87860037, 241138409, 61151914]
[206045465, 25751687, 125958478, 188357625]
[93013133, 79078986, 27477927, 4511132]
[206045465, 237134557, 150819137, 86350757]
[242523906, 87860037, 241138409, 26990891]
[242523906, 87860037, 241138409, 17490407]
[93013133, 2876449, 93421251, 221803829]
[242523906, 87860037, 241138409, 195197870]
[206045465, 237134557, 98501963, 24714703]
[242523906, 87860037, 15336728, 179026695]
[242523906, 87860037, 15336728, 219184215]
[93013133, 79078986, 20365635, 119269686]
[206045465, 237134557, 98501963, 183674833]
[206045465, 237134557, 98501963, 116086041]
[206045465, 25751687, 125958478, 39100840]
[93013133, 2876449, 93421251, 61070790]
[93013133, 2876449, 93421251, 138127499]
[93013133, 79078986, 129139719, 96935248]
[206045465, 237134557, 98501963, 230299653]
[206045465, 237134557, 150819137, 217567164]
[93013133, 79078986, 27477927, 47804871]
[93013133, 2876449, 141855051, 17209006]
[242523906, 87860037, 15336728, 43888571]
[93013133, 79078986, 27477927, 7668457]
[242523906, 87860037, 241138409, 72926221]
[206045465, 237134557, 150819137, 46691986]
[93013133, 2876449, 141855051, 214095731]
[93013133, 79078986, 27477927, 222139790]
[242523906, 87860037, 15336728, 64571545]
[93013133, 2876449, 93421251, 7947860]
[93013133, 79078986, 20365635, 10174661]
[93013133, 79078986, 129139719, 205424774]
[242523906, 87860037, 15336728, 200272957]
[206045465, 25751687, 125958478, 67315742]
[242523906, 87860037, 241138409, 206735112]
[206045465, 237134557, 98501963, 74031861]
[206045465, 237134557, 98501963, 210140438]
[206045465, 237134557, 98501963, 125714170]
[206045465, 237134557, 98501963, 29160288]
[93013133, 79078986, 129139719, 247658740]
[93013133, 2876449, 93421251, 140852363]
[206045465, 237134557, 150819137, 123739660]
[242523906, 87860037, 15336728, 181372073]
[242523906, 87860037, 15336728, 4200205]
[242523906, 87860037, 241138409, 16423864]
[242523906, 87860037, 15336728, 87852860]
[206045465, 25751687, 125958478, 77635134]
[93013133, 79078986, 20365635, 142752507]
[93013133, 79078986, 20365635, 69742471]
[206045465, 237134557, 98501963, 27259101]
[206045465, 237134557, 98501963, 89387712]
[93013133, 2876449, 93421251, 69251174]
[206045465, 25751687, 125958478, 68853035]
[93013133, 2876449, 93421251, 105390813]
[93013133, 79078986, 20365635, 223329918]
[206045465, 237134557, 98501963, 69757746]
[206045465, 237134557, 150819137, 244318395]
[93013133, 2876449, 93421251, 158219753]
[93013133, 79078986, 129139719, 31863077]
[93013133, 79078986, 129139719, 16927699]
[206045465, 237134557, 150819137, 159871056]
[93013133, 2876449, 93421251, 198033635]
[242523906, 87860037, 241138409, 202026507]
[93013133, 2876449, 141855051, 54877444]
[242523906, 87860037, 241138409, 138653233]
[93013133, 2876449, 93421251, 218452555]
[93013133, 2876449, 141855051, 54054639]
[93013133, 2876449, 93421251, 247917802]
[93013133, 2876449, 141855051, 50090603]
[93013133, 2876449, 141855051, 23220408]
[206045465, 237134557, 98501963, 181149114]
[206045465, 237134557, 98501963, 37610304]
[93013133, 79078986, 20365635, 201640645]
[206045465, 237134557, 98501963, 221210246]
[93013133, 2876449, 141855051, 36113326]
[93013133, 79078986, 27477927, 85043021]
[242523906, 87860037, 15336728, 213933298]
[93013133, 79078986, 27477927, 171368006]
[206045465, 25751687, 125958478, 21836542]
[206045465, 237134557, 150819137, 81504010]
[206045465, 237134557, 150819137, 155488685]
[93013133, 79078986, 20365635, 134978795]
[206045465, 25751687, 125958478, 101587579]
[93013133, 2876449, 93421251, 94970718]
[206045465, 237134557, 98501963, 91819655]
[93013133, 79078986, 20365635, 15766366]
[93013133, 79078986, 129139719, 238348410]
[93013133, 79078986, 129139719, 215527092]
[93013133, 79078986, 20365635, 134937154]
[206045465, 25751687, 125958478, 156102037]
[93013133, 2876449, 141855051, 226518925]
[93013133, 2876449, 93421251, 17099198]
[93013133, 79078986, 27477927, 7988408]
[242523906, 87860037, 241138409, 37511379]
[93013133, 2876449, 93421251, 64485141]
[206045465, 25751687, 125958478, 179626582]
[93013133, 2876449, 93421251, 47518259]
[93013133, 79078986, 27477927, 239117583]
[242523906, 87860037, 241138409, 21999814]
[206045465, 237134557, 98501963, 245918792]
[206045465, 25751687, 125958478, 227270459]
[206045465, 237134557, 98501963, 66371196]
[242523906, 87860037, 241138409, 208405934]
[206045465, 237134557, 98501963, 126293924]
[93013133, 79078986, 20365635, 80540726]
[206045465, 237134557, 98501963, 170123767]
[93013133, 79078986, 20365635, 225514237]
[93013133, 2876449, 93421251, 232634807]
[242523906, 87860037, 241138409, 151724964]
[93013133, 79078986, 129139719, 116722125]
[93013133, 79078986, 27477927, 89282146]
[206045465, 237134557, 98501963, 138887606]
[93013133, 79078986, 27477927, 183279373]
[206045465, 25751687, 125958478, 113599001]
[93013133, 79078986, 20365635, 5755084]
[93013133, 79078986, 27477927, 218444334]
[93013133, 79078986, 27477927, 246687327]
[93013133, 2876449, 141855051, 115776059]
[242523906, 87860037, 15336728, 209022248]
[242523906, 87860037, 241138409, 32188822]
[93013133, 79078986, 27477927, 150339705]
[206045465, 237134557, 98501963, 48888710]
[206045465, 237134557, 98501963, 237406596]
[93013133, 79078986, 27477927, 85064426]
[93013133, 79078986, 27477927, 82962868]
[93013133, 79078986, 129139719, 230879896]
[206045465, 25751687, 125958478, 189844262]
[93013133, 2876449, 93421251, 93199237]
[206045465, 237134557, 98501963, 224043319]
[93013133, 79078986, 129139719, 71993099]
[206045465, 25751687, 125958478, 119880059]
[206045465, 237134557, 150819137, 178273398]
[242523906, 87860037, 241138409, 9146725]
[93013133, 79078986, 20365635, 99066999]
[93013133, 79078986, 129139719, 134050112]
[206045465, 237134557, 150819137, 70784084]
[93013133, 79078986, 20365635, 20468488]
[206045465, 25751687, 125958478, 54031132]
[206045465, 237134557, 150819137, 35810325]
[206045465, 237134557, 98501963, 51538180]
[242523906, 87860037, 15336728, 135377668]
[93013133, 2876449, 93421251, 150671910]
[242523906, 87860037, 15336728, 189987101]
[242523906, 87860037, 241138409, 169440190]
[206045465, 25751687, 125958478, 101596859]
[93013133, 2876449, 141855051, 105270641]
[242523906, 87860037, 15336728, 191877983]
[93013133, 2876449, 141855051, 189364447]
[206045465, 237134557, 150819137, 238067723]
[93013133, 2876449, 141855051, 82936811]
[93013133, 79078986, 27477927, 27801920]
[242523906, 87860037, 241138409, 178172318]
[206045465, 25751687, 125958478, 203097480]
[206045465, 237134557, 98501963, 145464622]
[206045465, 25751687, 125958478, 37432963]
[242523906, 87860037, 15336728, 184749920]
[206045465, 237134557, 150819137, 208361954]
[93013133, 2876449, 93421251, 200682832]
[93013133, 79078986, 20365635, 210528274]
[206045465, 237134557, 150819137, 110471685]
[206045465, 237134557, 150819137, 100978477]
[93013133, 79078986, 129139719, 86318023]
[206045465, 237134557, 98501963, 132537225]
[206045465, 237134557, 98501963, 141728456]
[206045465, 25751687, 125958478, 129402857]
[93013133, 79078986, 20365635, 102427006]
[206045465, 25751687, 125958478, 219757228]
[242523906, 87860037, 15336728, 202237096]
[93013133, 79078986, 20365635, 153055309]
[242523906, 87860037, 15336728, 6676740]
[242523906, 87860037, 241138409, 145190730]
[206045465, 25751687, 125958478, 14653173]
[93013133, 79078986, 27477927, 216831080]
[93013133, 2876449, 93421251, 1584666]
[242523906, 87860037, 241138409, 83986920]
[93013133, 2876449, 141855051, 143219713]
[242523906, 87860037, 15336728, 180643040]
[93013133, 79078986, 20365635, 244585267]
[242523906, 87860037, 15336728, 172555386]
[93013133, 79078986, 27477927, 71414833]
[93013133, 2876449, 141855051, 97342054]
[93013133, 2876449, 141855051, 119889836]
[242523906, 87860037, 241138409, 140754088]
[206045465, 237134557, 150819137, 29541302]
[206045465, 237134557, 150819137, 178137082]
[93013133, 2876449, 141855051, 129847387]
[206045465, 237134557, 98501963, 95654180]
[93013133, 79078986, 129139719, 74894648]
[93013133, 2876449, 93421251, 196663523]
[93013133, 2876449, 93421251, 215656364]
[93013133, 2876449, 93421251, 154529845]
[206045465, 237134557, 150819137, 214551454]
[93013133, 79078986, 20365635, 81593741]
[206045465, 237134557, 150819137, 60696157]
[93013133, 2876449, 141855051, 136151236]
[93013133, 79078986, 20365635, 23348705]
[206045465, 25751687, 125958478, 212038780]
[242523906, 87860037, 15336728, 247708342]
[206045465, 25751687, 125958478, 176699108]
[206045465, 237134557, 150819137, 23311274]
[93013133, 2876449, 141855051, 160456547]
[242523906, 87860037, 15336728, 228470727]
[206045465, 237134557, 98501963, 27757298]
[206045465, 237134557, 150819137, 145040276]
[206045465, 237134557, 150819137, 178556406]
[93013133, 79078986, 27477927, 197141256]
[206045465, 237134557, 98501963, 231374400]
[206045465, 237134557, 150819137, 243543014]
[206045465, 237134557, 98501963, 17537319]
[206045465, 237134557, 150819137, 108832368]
[206045465, 25751687, 125958478, 180050575]
[206045465, 237134557, 150819137, 233835807]
[206045465, 25751687, 125958478, 157163690]
[93013133, 79078986, 27477927, 17942373]
[93013133, 2876449, 141855051, 67726275]
[93013133, 79078986, 20365635, 12597769]
[93013133, 2876449, 141855051, 28525349]
[206045465, 237134557, 150819137, 241022813]
[242523906, 87860037, 241138409, 128080732]
[93013133, 79078986, 27477927, 106924990]
[242523906, 87860037, 241138409, 139592046]
[206045465, 237134557, 98501963, 43492878]
[206045465, 25751687, 125958478, 19745331]
[93013133, 79078986, 20365635, 33665932]
[93013133, 79078986, 129139719, 25760274]
[93013133, 2876449, 93421251, 5600548]
[242523906, 87860037, 15336728, 24819464]
[206045465, 237134557, 150819137, 144229881]
[242523906, 87860037, 15336728, 126405685]
[93013133, 2876449, 93421251, 64456019]
[93013133, 79078986, 129139719, 235788723]
[206045465, 237134557, 150819137, 218374952]
[242523906, 87860037, 15336728, 14294267]
[93013133, 79078986, 129139719, 151039461]
[93013133, 79078986, 129139719, 215901421]
[93013133, 79078986, 20365635, 70392157]
[206045465, 25751687, 125958478, 19526599]
[206045465, 237134557, 150819137, 138094306]
[242523906, 87860037, 241138409, 151915004]
[93013133, 79078986, 27477927, 217449212]
[93013133, 79078986, 20365635, 170265861]
[206045465, 25751687, 125958478, 93689468]
[93013133, 79078986, 129139719, 142330105]
[93013133, 79078986, 27477927, 35651000]
[206045465, 237134557, 150819137, 205984035]
[206045465, 25751687, 125958478, 67680087]
[206045465, 237134557, 98501963, 36291179]
[93013133, 79078986, 129139719, 22625011]
[93013133, 79078986, 20365635, 73468899]
[93013133, 2876449, 93421251, 45875051]
[93013133, 2876449, 141855051, 199292901]
[93013133, 2876449, 93421251, 1832391]
[206045465, 237134557, 150819137, 7245315]
[206045465, 237134557, 150819137, 70635125]
[93013133, 79078986, 129139719, 193155441]
[206045465, 25751687, 125958478, 50495363]
[93013133, 2876449, 93421251, 50959846]
[242523906, 87860037, 241138409, 67210120]
[206045465, 237134557, 150819137, 142614989]
[93013133, 79078986, 20365635, 210150238]
[93013133, 2876449, 141855051, 113776543]
[93013133, 2876449, 141855051, 179467346]
[206045465, 25751687, 125958478, 213178680]
[93013133, 2876449, 141855051, 186165244]
[206045465, 237134557, 150819137, 34276309]
[206045465, 25751687, 125958478, 233424249]
[206045465, 25751687, 125958478, 6920850]
[93013133, 79078986, 129139719, 66156828]
[93013133, 79078986, 129139719, 152100543]
[93013133, 2876449, 141855051, 219575794]
[93013133, 79078986, 129139719, 114187131]
[93013133, 2876449, 141855051, 247873983]
[93013133, 79078986, 20365635, 173737131]
[206045465, 237134557, 150819137, 72090492]
[242523906, 87860037, 15336728, 224712620]
[242523906, 87860037, 15336728, 111135554]
[93013133, 79078986, 129139719, 191418597]
[93013133, 2876449, 141855051, 204416005]
[242523906, 87860037, 15336728, 128005602]
[206045465, 237134557, 98501963, 155419952]
[242523906, 87860037, 15336728, 38510510]
[93013133, 79078986, 129139719, 101765526]
[242523906, 87860037, 241138409, 154534342]
[93013133, 79078986, 20365635, 148961214]
[93013133, 79078986, 129139719, 209776261]
[206045465, 237134557, 98501963, 131562226]
[93013133, 79078986, 27477927, 172194913]
[93013133, 79078986, 27477927, 50622380]
[242523906, 87860037, 241138409, 61519827]
[93013133, 79078986, 27477927, 148741724]
[206045465, 237134557, 98501963, 43232787]
[242523906, 87860037, 15336728, 193172164]
[206045465, 237134557, 150819137, 61345954]
[206045465, 237134557, 150819137, 229155832]
[93013133, 2876449, 93421251, 243946672]
[93013133, 79078986, 27477927, 63845989]
[93013133, 2876449, 93421251, 49752766]
[93013133, 2876449, 141855051, 158811057]
[206045465, 237134557, 98501963, 149893019]
[93013133, 2876449, 93421251, 106832851]
[242523906, 87860037, 241138409, 193482362]
[93013133, 79078986, 20365635, 239725605]
[206045465, 237134557, 98501963, 95676072]
[93013133, 79078986, 20365635, 81738884]
[206045465, 237134557, 98501963, 2485504]
[93013133, 79078986, 20365635, 235769228]
[93013133, 79078986, 27477927, 232648823]
[206045465, 237134557, 150819137, 74610310]
[93013133, 2876449, 141855051, 187396068]
[93013133, 79078986, 129139719, 8811318]
[206045465, 237134557, 98501963, 123805508]
[206045465, 237134557, 150819137, 123003560]
[242523906, 87860037, 15336728, 175925154]
[242523906, 87860037, 15336728, 236272527]
[242523906, 87860037, 15336728, 102666403]
[206045465, 237134557, 98501963, 156413049]
[206045465, 237134557, 98501963, 13340433]
[93013133, 79078986, 20365635, 198085004]
[93013133, 2876449, 93421251, 123382555]
[93013133, 79078986, 20365635, 208338015]
[93013133, 79078986, 27477927, 206096576]
[93013133, 2876449, 141855051, 87530478]
[93013133, 79078986, 129139719, 142714458]
[242523906, 87860037, 15336728, 122390128]
[93013133, 79078986, 20365635, 130309666]
[242523906, 87860037, 241138409, 158725436]
[93013133, 79078986, 20365635, 48638210]
[206045465, 237134557, 98501963, 246126604]
[242523906, 87860037, 241138409, 75671355]
[93013133, 79078986, 129139719, 6073827]
[206045465, 237134557, 150819137, 177288038]
[242523906, 87860037, 15336728, 10203393]
[242523906, 87860037, 241138409, 212527510]
[242523906, 87860037, 241138409, 91499591]
[93013133, 2876449, 93421251, 152400773]
[93013133, 79078986, 27477927, 98697399]
[206045465, 237134557, 98501963, 156891544]
[206045465, 25751687, 125958478, 174930481]
[93013133, 2876449, 141855051, 101961845]
[242523906, 87860037, 15336728, 134950637]
[242523906, 87860037, 241138409, 239729503]
[93013133, 2876449, 93421251, 137532747]
[93013133, 79078986, 27477927, 12977666]
[242523906, 87860037, 241138409, 127484138]
[206045465, 237134557, 150819137, 81365218]
[242523906, 87860037, 241138409, 83212297]
[242523906, 87860037, 241138409, 175133430]
[93013133, 79078986, 20365635, 23505820]
[93013133, 2876449, 141855051, 159085952]
[242523906, 87860037, 15336728, 106619906]
[242523906, 87860037, 15336728, 212737778]
[93013133, 2876449, 141855051, 191804972]
[93013133, 2876449, 141855051, 128383694]
[242523906, 87860037, 15336728, 191736365]
[206045465, 237134557, 150819137, 246072845]
[93013133, 2876449, 141855051, 87257560]
[93013133, 79078986, 129139719, 234120939]
[242523906, 87860037, 241138409, 176510899]
[242523906, 87860037, 15336728, 68113771]
[206045465, 237134557, 150819137, 132418933]
[242523906, 87860037, 15336728, 222016025]
[242523906, 87860037, 15336728, 66195670]
[93013133, 79078986, 27477927, 122013214]
[93013133, 79078986, 20365635, 92549051]
[93013133, 2876449, 93421251, 196849217]
[93013133, 79078986, 20365635, 193248864]
[93013133, 79078986, 129139719, 28367375]
[93013133, 2876449, 93421251, 138003752]
[206045465, 25751687, 125958478, 119188308]
[93013133, 2876449, 93421251, 169591858]
[93013133, 79078986, 129139719, 185305372]
[206045465, 25751687, 125958478, 56041474]
[206045465, 237134557, 150819137, 42799773]
[93013133, 2876449, 93421251, 17526071]
[93013133, 79078986, 27477927, 122491702]
[93013133, 2876449, 93421251, 79494593]
[206045465, 237134557, 98501963, 121188182]
[206045465, 25751687, 125958478, 120336755]
[93013133, 79078986, 20365635, 10015229]
[93013133, 79078986, 129139719, 46921423]
[93013133, 79078986, 20365635, 76663977]
[93013133, 2876449, 93421251, 130957253]
[93013133, 79078986, 20365635, 156083283]
[206045465, 237134557, 150819137, 146244669]
[242523906, 87860037, 241138409, 37101668]
[93013133, 79078986, 129139719, 202984484]
[206045465, 237134557, 150819137, 158992237]
[242523906, 87860037, 241138409, 181647112]
[206045465, 237134557, 150819137, 136403353]
[206045465, 237134557, 150819137, 234928879]
[93013133, 2876449, 141855051, 123875169]
[93013133, 79078986, 20365635, 13373891]
[242523906, 87860037, 15336728, 171075106]
[206045465, 237134557, 150819137, 156105498]
[93013133, 79078986, 129139719, 56793905]
[206045465, 25751687, 125958478, 133612462]
[93013133, 2876449, 141855051, 18028930]
[206045465, 237134557, 150819137, 57616779]
[206045465, 25751687, 125958478, 221998737]
