[239554898, 102907710, 132452821]
[82212583, 193617759, 43856109, 165809300]
[97733179, 60584128, 66335584, 184671406]
[243854923, 131996813, 143905498, 72933]
[211510271, 46724623, 192930472, 208270295]
[211510271, 40815467, 12295450, 81498247]
[125297590, 105327896, 199978104, 208083968]
[10106479, 48368057, 101287106, 44752702]
[88279509, 60221365, 144961178, 241319417]
[174915493, 10216631, 201309610, 189355295]
[31297005, 54490622, 172983530, 227133375]
[202536968, 98935436, 177735853, 152614240]
[64151556, 214470560, 42608089, 218687064]
[136301248, 129895494, 6317435, 37878893]
[47163196, 31168336, 87938622, 112161393]
[92642016, 202561875, 231622379, 242570380]
[123585542, 226332800, 20458244, 66095491]
[20975483, 230656521, 138316140, 81640884]
[76710225, 61686088, 75379133, 11138304]
[233481409, 223580591, 238456769, 124270111]
[211316160, 37095821, 124213554, 216952532]
[188932858, 159514019, 138367363, 195161933]
[42779529, 94357672, 139610103, 71338282]
[58430490, 172895116, 178625316, 29549156]
[202934950, 97398191, 173870955, 9696998]
[208230092, 214761888, 43283320, 37840449]
[173377106, 208385463, 241784845, 223610503]
[140347209, 25798347, 64306031, 167687354]
[49431804, 239753856, 240462548, 96164132]
[152865647, 34304426, 62534149, 196862949]
[148907630, 26611378, 193025159, 175070312]
[139407978, 2472696, 191669061]
[16205631, 11382290, 21291978, 74005583]
[192049153, 16345858, 157333344, 88177585]
[72760936, 3767875, 225562151, 33338587]
[19822928, 59458312, 73032326, 159064014]
[123585542, 226332800, 231392089, 245602551]
[245186357, 56476491, 21738255, 117963344]
[20649053, 38514294, 15960983, 150776185]
[152760441, 85947700, 130312112, 160531499]
[102428331, 177733082, 47880734, 208055208]
[27082448, 54456177, 91303890, 204787958]
[211804832, 138574305, 56455960, 174331160]
[202536968, 98935436, 177735853, 143496927]
[115917063, 113950444, 182350992, 99876931]
[184452350, 117534910, 85483031, 111297635]
[173377106, 208385463, 241784845, 219901115]
[218542507, 210706211, 79977776, 236837339]
[49986552, 151382489, 227281599, 218409842]
[123585542, 93817862, 231442116, 8189222]
[121690776, 99657203, 237578674, 235276452]
[20195691, 76067494, 114991732, 54686289]
[140347209, 117240589, 218215908, 26829867]
[25831861, 107167498, 53126795, 29774091]
[74329510, 39112394, 143983921, 14633437]
[192049153, 243314197, 202884183, 54651742]
[108346240, 182739968, 124173827, 76354141]
[72760936, 139060137, 35863467, 170279042]
[152760441, 85947700, 242403727, 67759041]
[146595498, 201312670, 243784883, 244916089]
[155906635, 180949973, 18837139, 91300428]
[179498829, 84856051, 92709524, 234413655]
[207966434, 70493937, 72682838, 198343037]
[28939697, 83720688, 206122823, 47508190]
[35552242, 162669051, 148870766, 105268554]
[117155021, 75604729, 248376971, 229051867]
[214976764, 232135327, 48081430, 232434386]
[240507357, 88950933, 207300081, 226314432]
[121975721, 107116936, 187684362, 70889674]
[25001273, 6626874, 1693836, 48316972]
[213112826, 25516838, 8960197, 213782909]
[162649472, 232152585, 10217004, 4143697]
[164878588, 229867315, 166291559, 136691122]
[123585542, 93817862, 231442116, 54343252]
[13109669, 214844984, 183030364, 73323402]
[20975483, 40976009, 116694128, 111088330]
[204923669, 55371512, 158920153, 149628337]
[20621167, 224126767, 65238341, 201046958]
[20621167, 224126767, 65238341, 190783828]
[122022488, 195333470, 134406233, 24550609]
[118348159, 41843502, 140178002, 227195122]
[20649053, 38514294, 15960983, 133249620]
[128833818, 179713442, 44804905, 196602878]
[25831861, 107167498, 53126795, 208867975]
[59717361, 134711651, 144501605, 102197517]
[169717436, 214896517, 160185875, 21682042]
[80810737, 179338136, 62942680, 185006742]
[139407978, 30753859, 146083603, 104914410]
[245186357, 179224212, 67875021, 112909398]
[116640107, 175919948, 230396891, 42514403]
[133122770, 110032371, 218304180, 138302823]
[20649053, 159297347, 74642976, 175509748]
[190568229, 125161204, 110226349, 135151229]
[60417925, 96970598, 101872559, 109681682]
[207966434, 70493937, 34137722, 136682446]
[60417925, 70729437, 195152800, 175899869]
[173377106, 227979404, 182624742, 105442007]
[149022243, 19153549, 179985210, 96653452]
[96343362, 228324357, 189330347, 202275263]
[96017771, 5878864, 94690340, 119695435]
[205972194, 86177255, 137657541, 39857290]
[164878588, 229867315, 166291559, 210835544]
[185689250, 229926954, 157537070, 16140530]
[9953629, 27976225, 52313431, 245253164]
[27154418, 153048969, 91021117, 30206292]
[167539219, 192052900, 161171309, 109828297]
[77215159, 82659043, 46865100, 18117525]
[31297005, 54490622, 234779012, 43395914]
[140347209, 25798347, 35216298, 10738233]
[13886713, 25432361, 2786859, 67625882]
[233262282, 87811742, 234803198, 123268062]
[80810737, 60516862, 185720481, 143117713]
[164878588, 229867315, 18985368, 31781356]
[239554898, 105465088, 218365829, 231976964]
[13109669, 214844984, 113565166, 108542136]
[173651877, 238763074, 108914390, 234927585]
[84732876, 229889095, 118106594, 224428389]
[218542507, 15545, 82329052, 63086128]
[184452350, 102640177, 188451254, 108268505]
[84732876, 241789311, 75009246, 16272506]
[211804832, 138574305, 94342188, 112640484]
[176878569, 103162700, 241926563, 104088526]
[218922006, 56951424, 141743022, 20912480]
[60290327, 187049375, 215165448, 3354886]
[85998254, 248045083, 23181581, 39341590]
[245186357, 104175749, 209709172, 187848888]
[25001273, 207839760, 6365010, 102419175]
[239554898, 102907710, 132452821, 143647124]
[152865647, 217823748, 113572629, 94325601]
[108304558, 21000924, 73031195, 235002731]
[160482675, 174482424, 77603558, 146402002]
[86545110, 138515452, 12125126, 124527977]
[121975721, 42062284, 205720792, 124935236]
[25831861, 107167498, 25319962, 25640117]
[116313481, 65756171, 154826000, 20302796]
[164878588, 229867315, 166291559, 133519836]
[20649053, 159297347, 220518017, 229588212]
[104573498, 139736287, 239214711, 194897344]
[177119877, 83093104, 157073940, 197558698]
[20975483, 230656521, 138316140, 89581317]
[154023279, 229367198, 230976030, 101848156]
[18782487, 180228062, 126937014, 52858797]
[13109669, 214844984, 195175909, 207632878]
[76710225, 61686088, 75379133, 61312916]
[20975483, 21156051, 135702561, 15588184]
[19589958, 56927136, 167229961, 247075031]
[169744084, 52786665, 154800164, 16801036]
[121975721, 107116936, 187684362, 174192329]
[220463203, 184655377, 234871243, 112186877]
[28939697, 83720688, 206122823, 163015452]
[115889120, 99949980, 241234268, 85626367]
[151970870, 105653424, 194192038, 64734558]
[226583776, 127890130, 155550477, 75589962]
[74256662, 133612070, 30474059, 245905876]
[104573498, 139736287, 57981276, 23405727]
[96343362, 204324079, 66426087, 209520355]
[211804832, 138574305, 242838564, 29263498]
[236794042, 165328491, 166919791, 166492186]
[25831861, 107167498, 25319962, 150502497]
[84732876, 241789311, 246663332, 3786362]
[202934950, 97398191, 103809490, 148298460]
[239393237, 164714934, 246715145, 23305933]
[59461186, 189110064, 31570655, 193775851]
[173932799, 86115254, 157979992, 144636907]
[90480851, 90748674, 234148936, 155753905]
[10737719, 216304733, 125512898, 119419446]
[218542507, 27686776, 57877320, 115707801]
[240973929, 83532539, 32527346, 100985415]
[164878588, 245665971, 83403291, 27446728]
[9953629, 20319404, 24804670, 1593892]
[44567748, 170653476, 205590388, 22094793]
[48016099, 60612335, 123822430, 89033330]
[86090961, 198884680, 34479806, 182757801]
[218542507, 210706211, 73665838, 66024331]
[174915493, 246844864, 73553668, 131338348]
[185689250, 130812845, 120689371, 61759071]
[159080285, 42171795, 50965219, 169581433]
[181938804, 42064276, 19038464, 189647534]
[47818127, 79352044, 183395106, 187610442]
[25353857, 25548869, 57635100, 145862105]
[211804832, 138574305, 94342188, 237286383]
[226962391, 159214288, 117719163, 118108727]
[12733949, 207216632, 16485771, 213094983]
[167760064, 204843996, 95512637, 33137083]
[10379212, 12391743, 144597231, 70098676]
[181938804, 60690532, 76340025, 28135936]
[224589236, 84806013, 11055792, 88264947]
[90480851, 84672421, 9171396, 67118758]
[121773903, 154727771, 215699634, 134263164]
[106261171, 44990710, 105256267, 242962644]
[139669204, 59857076, 203176635, 203232647]
[179498829, 84856051, 92709524, 30096047]
[243714234, 87964702, 45324896, 22177036]
[214466091, 35650223, 97494047, 159978831]
[82205394, 222031531, 97617751, 11866102]
[154023279, 229367198, 230976030, 110694581]
[204923669, 76676678, 234138976, 17296382]
[13886713, 84410896, 170440011, 61162583]
[112868826, 66077729, 180618289, 112112715]
[205226715, 133867163, 196411643, 227543553]
[244573357, 141960840, 2774853, 115998953]
[173377106, 208385463, 241784845, 151654339]
[70080086, 16951683, 131322164, 104756517]
[162374829, 125704402, 10844027, 49820199]
[63945555, 123653059, 147481113, 205976534]
[9953629, 187022359, 176899446, 188876662]
[18782487, 203178984, 219329932, 54087741]
[195122300, 8092110, 93657706, 99431903]
[11002910, 71226924, 235468278, 232156773]
[202536968, 196923317, 193606388, 60254793]
[85998254, 248045083, 240040489, 136672912]
[104573498, 139736287, 57981276, 13801848]
[166462820, 132071187, 145040923, 100371849]
[31297005, 54490622, 234779012, 137012377]
[96343362, 204324079, 66426087, 152486359]
[20975483, 230656521, 138316140, 91351276]
[205972194, 61946850, 217597649, 198300671]
[80810737, 179338136, 62663263, 47467154]
[63945555, 45044359, 110413165, 11809568]
[121690776, 99657203, 206690793, 205289855]
[60417925, 238812475, 151843815, 190030324]
[188932858, 115146698, 234256803, 103861542]
[102428331, 177733082, 47880734, 247182945]
[90480851, 82849463, 92684410, 159622596]
[184452350, 117534910, 86206692, 68996379]
[20975483, 21156051, 135702561, 43118833]
[10106479, 54187530, 75075454, 171228139]
[58430490, 172895116, 178625316, 23771858]
[104573498, 192955018, 248908117, 248494308]
[108304558, 205317970, 20673001, 152889963]
[67798642, 110533589, 126722999, 75014413]
[240973929, 83097505, 50179473, 231962226]
[218542507, 15545, 82329052, 66051205]
[84732876, 229889095, 57651566, 186644654]
[118692768, 135569123, 181527210, 89494100]
[22619776, 109555255, 163654957, 248348365]
[37206059, 139096211, 31799440, 148873270]
[108304558, 21000924, 73031195, 241263570]
[213579804, 244349371, 130584908, 133281885]
[154023279, 136585538, 33228653, 178314480]
[99046567, 139422531, 208161961, 97874153]
[224376413, 15682689, 18147081, 170747614]
[152865647, 34304426, 62534149, 216717079]
[27929889, 82163150, 184177792, 161687822]
[76562561, 138713893, 216947843, 106022599]
[115889120, 41666144, 90214911, 41670223]
[20975483, 210504506, 196721073, 140299426]
[19589958, 56927136, 110355028, 190753919]
[12733949, 207216632, 89249706, 240769395]
[139255779, 148161601, 205346379, 194664932]
[96343362, 35688949, 120403719, 8572527]
[240973929, 83097505, 160378007, 196116120]
[32676012, 43798277, 111181810, 234341394]
[43279741, 236671125, 213367426, 207580649]
[88279509, 5668991, 25794088, 232484335]
[147518822, 122122603, 180735643, 173208881]
[207966434, 70493937, 72682838, 91458943]
[103795362, 77377293, 162264657, 155476762]
[169313277, 113857410, 57842616, 228148802]
[240973929, 83097505, 20780799, 226820623]
[92642016, 202561875, 231622379, 195417496]
[42779529, 27928593, 225954198, 112312157]
[118348159, 41843502, 198222345, 176248304]
[239393237, 164714934, 246715145, 113354365]
[226962391, 159214288, 178842535, 177314142]
[205340485, 82942229, 20987358, 214573935]
[27154418, 2070364, 154566045, 94808558]
[13886713, 25432361, 2786859, 113311095]
[139407978, 28655380, 221952859, 83542804]
[155770077, 125273507, 74275194, 105747722]
[223787457, 102279757, 212932675, 39986098]
[161928706, 114233017, 86723655, 63384276]
[18782487, 180228062, 32306155, 182332819]
[163042645, 131275937, 42505742, 237875619]
[174915493, 10216631, 201309610, 204162425]
[183179259, 221400958, 13660150, 130365542]
[239208748, 140345608, 11321520, 117894734]
[148907630, 46740253, 81010026, 192824144]
[20975483, 210504506, 85224090, 139106912]
[25001273, 6626874, 1693836, 206695877]
[32676012, 195138918, 178653906, 106133874]
[80017818, 241088100, 236523785, 208015267]
[118348159, 41843502, 140178002, 168188670]
[242767556, 223313203, 173692962, 48402731]
[22619776, 109555255, 163654957, 216457507]
[16205631, 11382290, 21291978, 17924610]
[28779114, 129128005, 90017851, 183028628]
[155906635, 180949973, 155674107, 155094970]
[162649472, 232152585, 10217004, 201186235]
[239554898, 231847501, 23186257, 11126786]
[20975483, 230656521, 145023674, 214533936]
[42779529, 94357672, 139610103, 22257387]
[202934950, 97398191, 4152517, 4080855]
[141361673, 162202163, 65247730, 24296962]
[10106479, 70087705, 47329919, 63321604]
[83435517, 87688558, 44060647, 80867535]
[225534006, 51753866, 37997147, 125616418]
[211316160, 178211004, 215157209, 191196312]
[10737719, 216304733, 125512898, 14697556]
[152865647, 217823748, 113572629, 135462260]
[147518822, 3247038, 122014771, 112873443]
[211316160, 37095821, 124213554, 112109770]
[173377106, 227979404, 182624742, 229719697]
[243714234, 87964702, 45324896, 110510365]
[151076444, 138684335, 43016104, 175309551]
[214976764, 232135327, 48081430, 193482057]
[192049153, 243314197, 211744150, 146453521]
[60417925, 51741037, 151086464, 70772804]
[187793648, 164851756, 41130429, 39184519]
[239679406, 25346579, 66525943, 26950704]
[190568229, 125161204, 110226349, 109342678]
[32676012, 43798277, 152559849, 81046912]
[241718137, 240234294, 110201244, 14307511]
[181938804, 163199325, 143234880, 55448009]
[152865647, 34304426, 62534149, 212037192]
[25001273, 6626874, 144966148, 88199479]
[139255779, 168173206, 147377315, 16871837]
[11002910, 71226924, 9491593, 131199844]
[175547192, 36313437, 106487148, 28488875]
[82232448, 22215910, 166429214, 150271255]
[244452499, 16903407, 93670242, 53880847]
[150812197, 121922710, 124694152, 24386788]
[192049153, 182605989, 208996845, 49923554]
[10106479, 54187530, 75075454, 137819302]
[25001273, 207839760, 6365010, 147386180]
[184029640, 241795741, 9567256, 203866024]
[104933563, 21546646, 199216700, 109435033]
[121773903, 154727771, 217329572, 25094267]
[226962391, 114645840, 2251938, 59788096]
[164878588, 71104523, 98024612, 204332637]
[64151556, 161405250, 75649344, 193160428]
[11002910, 71226924, 9491593, 219977118]
[239196886, 125080126, 176032521, 28350759]
[220463203, 184655377, 61402674, 236141040]
[184452350, 117534910, 86206692, 212275701]
[117155021, 75604729, 248376971, 121432677]
[20975483, 230656521, 138316140, 113114043]
[204923669, 241002532, 62700247, 183528115]
[220463203, 215679129, 165795427, 182188867]
[212693721, 105778852, 215022620, 192183846]
[76710225, 167739046, 165438592, 100371668]
[80803338, 160821069, 210061502, 153393867]
[242854898, 161917206, 42426557, 247229345]
[112000692, 176164101, 50534932, 82097434]
[121773903, 154727771, 239944377, 94997119]
[173377106, 79340372, 5499748, 110826344]
[70079855, 233096751, 143763831, 17362420]
[162649472, 196857788, 30422544, 185259938]
[146595498, 26426060, 127040296, 115548417]
[177119877, 208669082, 164121493, 155082272]
[139407978, 28655380, 221952859, 218505728]
[123585542, 93817862, 231442116, 139775171]
[161888310, 59938753, 23354608, 149671423]
[104933563, 21546646, 199216700, 21876322]
[71126603, 195320975, 205944051, 157536864]
[211316160, 37095821, 159817629, 178610939]
[19078720, 176587752, 111680255, 160033123]
[117485685, 174210268, 202632600, 245767645]
[173377106, 227979404, 182624742, 10674773]
[169717436, 247028421, 155505058, 14442178]
[233262282, 231812234, 47735596, 69522875]
[202536968, 196923317, 193606388, 194817577]
[149858644, 196436553, 114644864, 171005239]
[104573498, 139736287, 57981276, 146490462]
[121975721, 42062284, 205720792, 136270156]
[169313277, 46027908, 89275938, 146937633]
[20649053, 35565090, 23734703, 181482667]
[79009743, 220218071, 141890391, 22085966]
[20649053, 38514294, 144814434, 232530036]
[27929889, 82163150, 184177792, 247746174]
[167030917, 87573310, 221371720, 125253646]
[119048721, 211230462, 224092800, 7918798]
[80765703, 141535867, 211619987, 248144151]
[169367494, 62025314, 17623635, 73212051]
[175547192, 36313437, 58613963, 159855285]
[139255779, 117323211, 86191772, 49961916]
[104573498, 121415770, 149472192, 115855588]
[204923669, 241002532, 207479341, 28430828]
[48010339, 198372177, 136798113, 149706382]
[10971906, 167142189, 19053199, 109957265]
[194815188, 22571434, 65947782, 201338493]
[12733949, 207216632, 16485771, 31688657]
[124619536, 212270092, 18763595, 141223463]
[189558414, 165918446, 240176469, 218738154]
[76710225, 61686088, 75379133, 96595696]
[208230092, 214761888, 43283320, 106124833]
[96343362, 228324357, 189330347, 51873963]
[42239749, 105866649, 145566431, 193311801]
[205340485, 82942229, 42405734, 161197518]
[168408190, 86291210, 166695298, 108770990]
[169367494, 62025314, 17623635, 205908356]
[163042645, 131275937, 42505742, 63385615]
[131161949, 182719904, 2005246, 3154129]
[233481409, 223580591, 238456769, 215030178]
[125742946, 13189513, 91868460, 59576208]
[233365345, 69179940, 12485674, 236544356]
[233262282, 87811742, 234803198, 105324292]
[169492383, 134805362, 204695085, 41584313]
[136301248, 129895494, 206898956, 234656954]
[42779529, 27928593, 225954198, 23928641]
[123465332, 65575915, 12715842, 12729916]
[211316160, 37095821, 218824995, 195689234]
[147518822, 122122603, 180735643, 241323780]
[13109669, 214844984, 183030364, 219166430]
[169492383, 134805362, 104463455, 124210462]
[192049153, 243314197, 211744150, 219083404]
[10106479, 190143267, 242876210, 171540574]
[83228600, 3760306, 191373456, 283488]
[19078720, 176587752, 119266545, 91234138]
[197930535, 234635560, 228096494, 36879636]
[211957614, 126393308, 65105595, 428246]
[226962391, 31054327, 203495715, 178634854]
[169313277, 46027908, 89275938, 178027173]
[197930535, 234635560, 228096494, 19862437]
[211804832, 156354737, 233635579, 245143806]
[185021265, 120449815, 109402407, 183544733]
[169313277, 37558859, 186907533, 41942241]
[82205394, 222031531, 143167547, 209981088]
[121975721, 42062284, 19586029, 212970628]
[239554898, 231847501, 23186257, 84627904]
[202536968, 98935436, 177735853, 204736778]
[101060348, 149510120, 78999704, 164568693]
[28939697, 83720688, 206122823, 225362978]
[102428331, 177733082, 77412540, 128808894]
[51132729, 24067603, 71597648, 66333516]
[139255779, 10547589, 17697623, 119128360]
[121975721, 107116936, 83472747, 173101834]
[18782487, 180228062, 32306155, 130342337]
[80017818, 241088100, 236523785, 203058869]
[139255779, 117323211, 186374400, 186707657]
[20975483, 21156051, 135702561, 130975877]
[115889120, 72882766, 229414846, 10155289]
[85998254, 248045083, 25312165, 127762584]
[243437450, 43358678, 148659420, 93000221]
[63945555, 167105786, 130426605, 123506462]
[32676012, 181814671, 159786182, 106696409]
[13886713, 25432361, 119238540, 129009497]
[226962391, 159214288, 117719163, 49202242]
[28939697, 123364048, 185338091, 38631798]
[71126603, 195320975, 205944051, 4009283]
[54986510, 243815304, 222537275, 43973252]
[155506535, 10099291, 138238167, 225192445]
[121690776, 99657203, 59436915, 196234437]
[245186357, 33815929, 103613504, 183255968]
[169313277, 46027908, 89275938, 50057724]
[99046567, 139422531, 215535354, 84079630]
[140347209, 25798347, 64306031, 22065976]
[112655291, 19209424, 208223836, 124914490]
[140347209, 117240589, 218215908, 209011684]
[239393237, 197938988, 110381922, 30413584]
[60417925, 70729437, 195152800, 114020832]
[92409577, 36859405, 163744403, 127776615]
[162374829, 125704402, 10844027, 246359083]
[80765703, 141535867, 211619987, 228890107]
[210253789, 186269903, 128671441, 186559111]
[141361673, 190697245, 163142798, 67212929]
[145423894, 46325335, 102214396, 224483872]
[146418165, 99355176, 116723594, 97821494]
[194815188, 22571434, 65947782, 164476221]
[204923669, 199255267, 95578888, 224452303]
[239393237, 164714934, 169933436, 58850823]
[187793648, 164851756, 70407856, 129874787]
[10971906, 106455583, 227980092, 203881478]
[108346240, 182739968, 124173827, 113403350]
[76832338, 137469819, 120650679, 109631694]
[151970870, 105653424, 233966811, 36320990]
[60290327, 187049375, 215165448, 171071486]
[118348159, 41843502, 198222345, 164016733]
[182135464, 23511708, 200353827, 61655314]
[19175843, 71141250, 212004444, 34102575]
[23593792, 205572457, 2412153, 39798845]
[102042198, 246277992, 134192095, 90818286]
[188932858, 122049085, 209890975, 184170074]
[28939697, 123364048, 153858753, 183304017]
[13109669, 214844984, 195175909, 187708664]
[117485685, 174210268, 202632600, 202816092]
[63945555, 45044359, 110413165, 245311278]
[233481409, 223580591, 100428466, 106991947]
[139407978, 30753859, 146083603, 121042298]
[160482675, 174482424, 173222241, 41500944]
[121975721, 14824860, 73209884, 134065138]
[88331270, 147368379, 41281097, 152336494]
[25001273, 207839760, 6365010, 164478093]
[19078720, 176587752, 111680255, 192008866]
[205340485, 82942229, 42405734, 238389368]
[18782487, 99425399, 158408151, 83186601]
[8685447, 234393374, 17927912, 101970131]
[181938804, 60690532, 3234793, 195251560]
[80810737, 60516862, 185720481, 219542616]
[9953629, 20319404, 10979674, 33359995]
[121773903, 150308161, 238948544, 73627494]
[169744084, 68986932, 113118062, 166793815]
[121975721, 12187143, 29641881, 170170563]
[239554898, 105465088, 218365829, 64084052]
[108906837, 93537068, 238985688, 214654781]
[139255779, 148161601, 193845292, 213872096]
[239679406, 25346579, 18587290, 11808994]
[208230092, 214761888, 43283320, 215677878]
[20975483, 40976009, 116694128, 201353601]
[243437450, 104920355, 98603414, 114208223]
[211957614, 126393308, 65105595, 211456730]
[245186357, 53095622, 48374985, 131738346]
[205972194, 92870195, 23901377, 160150177]
[115889120, 104638425, 159651819, 77918719]
[84732876, 16710477, 161430171, 130344940]
[60417925, 51741037, 151086464, 8503880]
[182135464, 23511708, 200353827, 34672442]
[113588501, 150903877, 15899272, 1724334]
[183179259, 221400958, 13660150, 137426607]
[171272310, 63221876, 221519298, 37579719]
[239196886, 125080126, 176032521, 39390726]
[121975721, 14824860, 80600832, 18611129]
[136301248, 173237109, 136774588, 74217262]
[174915493, 112884756, 125718975, 219442372]
[241718137, 240234294, 209845164, 100237681]
[121975721, 14824860, 80600832, 189595482]
[10379212, 12391743, 5269103, 56081818]
[124206638, 48607635, 205159272, 78518523]
[220047070, 171574254, 69326246, 222148640]
[154551859, 47812082, 118251951, 211284401]
[118348159, 96142024, 62206011, 222556243]
[82205394, 222031531, 160041579, 78993010]
[245186357, 33815929, 81317813, 57725040]
[181938804, 163199325, 200191403, 7748492]
[202934950, 97398191, 103809490, 31428693]
[104573498, 192955018, 133710613, 79152496]
[46100675, 222867026, 121603215, 113252676]
[74869342, 30527162, 44808041, 230169083]
[40401329, 133505597, 171377032, 100467938]
[205972194, 92870195, 23901377, 213703451]
[99046567, 100569622, 65990793, 14977886]
[19078720, 176587752, 111680255, 112778739]
[112000692, 137625108, 152026346, 209071093]
[96017771, 5878864, 94690340, 205752138]
[177119877, 214819640, 128621318, 201525241]
[70079855, 233096751, 143763831, 41120949]
[20649053, 38514294, 51410810, 140460918]
[54986510, 243815304, 6818183, 246840677]
[48016099, 12649474, 85854525, 89044241]
[166462820, 132071187, 85081167, 208845320]
[173651877, 210339074, 129188477, 130631490]
[123585542, 70375513, 101699000, 175219906]
[202934950, 176470526, 50794561, 85188563]
[117422950, 182157230, 127101464, 20410390]
[192049153, 243314197, 202884183, 57990734]
[117485685, 174210268, 64249836, 205389107]
[218542507, 15545, 82329052, 180519581]
[58430490, 28910503, 198642635, 81675275]
[185689250, 130812845, 120689371, 18557823]
[59624713, 201443810, 5020132, 111156783]
[164878588, 245665971, 83403291, 106489646]
[47163196, 31168336, 87938622, 22700948]
[49431804, 24092436, 92023561, 6203487]
[188932858, 5838940, 15692653, 71390157]
[160482675, 174482424, 173222241, 224194252]
[27929889, 82163150, 44886673, 153946123]
[188932858, 200934080, 132971194, 91700931]
[147518822, 122122603, 180735643, 132342027]
[239679406, 25346579, 66525943, 236458262]
[149022243, 19153549, 179985210, 191103713]
[146418165, 238957552, 220070959, 87198533]
[188932858, 5838940, 15692653, 245190181]
[181938804, 60690532, 3234793, 9394495]
[108304558, 205317970, 10524905, 207651962]
[115889120, 104638425, 159651819, 189194086]
[124206638, 48607635, 205159272, 26668011]
[205226715, 161852671, 220999244, 66370647]
[218922006, 196129795, 231219332, 223792024]
[139255779, 168173206, 225516292, 40294864]
[239393237, 164714934, 169933436, 163714660]
[80017818, 241088100, 236523785, 10731452]
[49986552, 151382489, 101485566, 208090935]
[181296040, 94487627, 6585055, 221675505]
[164878588, 71104523, 98024612, 73205781]
[86090961, 198884680, 203601935, 248323706]
[121690776, 115201947, 67731008, 112270411]
[122022488, 195333470, 134406233, 62507788]
[115917063, 218112142, 206915769, 121834541]
[64151556, 214470560, 42608089, 140529698]
[20975483, 210504506, 237332865, 230733871]
[92409577, 36859405, 163744403, 41357839]
[220463203, 215679129, 165795427, 110111128]
[184452350, 117534910, 86206692, 27881433]
[59461186, 189110064, 31570655, 9958741]
[213112826, 31628092, 158921004, 227624030]
[10971906, 85868500, 230407634, 52741622]
[161888310, 59938753, 183587593, 26789716]
[185021265, 120449815, 33146577, 203946957]
[136301248, 129895494, 6317435, 32056338]
[169313277, 46027908, 89275938, 192993033]
[121975721, 14824860, 80600832, 93973226]
[67798642, 110533589, 126722999, 179105377]
[227085835, 146934373, 148571485, 58985340]
[176878569, 107188144, 95985101, 186887166]
[212693721, 210342764, 152920125, 212320684]
[169492383, 134805362, 104463455, 61755331]
[167355494, 148358260, 5737196, 159377037]
[42779529, 27928593, 26032038, 72223767]
[212693721, 105778852, 215022620, 189981384]
[141252012, 96976254, 103329833, 214834653]
[233365345, 69179940, 12485674, 91257157]
[245186357, 53095622, 223629894, 192142582]
[240973929, 83097505, 50179473, 212003095]
[222119453, 85409032, 82869299, 75997975]
[121975721, 14824860, 73209884, 131328820]
[161928706, 114233017, 86723655, 50531840]
[87995577, 64817325, 210037134, 168705988]
[96017771, 5878864, 77101726, 36597406]
[108906837, 199773189, 71402764, 204799657]
[245186357, 33815929, 81317813, 70267749]
[27929889, 82163150, 184177792, 109896076]
[64151556, 161405250, 46616119, 248186637]
[48016099, 12649474, 85854525, 239778369]
[123585542, 70375513, 101699000, 151416173]
[43279741, 54733268, 15141126, 89039866]
[173932799, 243777372, 43024802, 179745234]
[211510271, 46724623, 212067180, 243494261]
[176878569, 125470079, 108529963, 241636093]
[211510271, 200640855, 93455200, 205246799]
[188932858, 200934080, 97777798, 87911841]
[195122300, 8092110, 93657706, 242921570]
[19822928, 44523569, 203249852, 131101369]
[42239749, 105866649, 145566431, 137922849]
[152760441, 41836273, 30896378, 246166940]
[148907630, 54935486, 74482814, 69671496]
[84520636, 237778570, 196168764, 152699996]
[189558414, 165918446, 54231875]
[28939697, 155234741, 108426756, 193768002]
[174915493, 10216631, 201309610, 214760344]
[184452350, 76673988, 26762926, 241669163]
[148907630, 26611378, 223997019, 125528205]
[117422950, 182157230, 127101464, 31938940]
[115917063, 218112142, 206915769, 170733883]
[13109669, 183281256, 72466759, 5588519]
[88797558, 237884803, 38678352, 13337142]
[74869342, 30527162, 220755953, 102223583]
[245186357, 53095622, 223629894, 10941333]
[188932858, 159514019, 138367363, 127879872]
[92409577, 127201543, 182608397, 243730189]
[214617228, 115880274, 59132904, 114794129]
[181938804, 163199325, 123452341, 188638903]
[239554898, 105465088, 125977636, 83010641]
[60417925, 159601639, 127365411, 16765796]
[88797558, 237884803, 95513456, 93327033]
[46100675, 180066968, 148279887, 133603442]
[164878588, 245665971, 83403291, 208722328]
[218922006, 56951424, 40979271, 45397380]
[82212583, 193617759, 234025706, 191404075]
[239208748, 140345608, 11321520, 80177110]
[82212583, 193617759, 234025706, 236139874]
[92409577, 127201543, 182608397, 72969481]
[194815188, 22571434, 65947782, 65167393]
[155770077, 125273507, 74275194, 43528530]
[49431804, 246457812, 177362205, 106440898]
[226962391, 159214288, 178842535, 245005403]
[182613668, 214215086, 43050540, 3093342]
[245186357, 33815929, 108123936, 60843017]
[145423894, 46325335, 102214396, 191338210]
[89417505, 243171962, 43737765, 76343239]
[124619536, 130322199, 109093245, 178654121]
[184452350, 117534910, 85483031, 217484120]
[10737719, 216304733, 179794090, 45267097]
[47163196, 31168336, 113312930, 76010616]
[88797558, 237884803, 38678352, 124089959]
[226962391, 159214288, 178842535, 245607685]
[59717361, 134711651, 144501605, 141943435]
[106261171, 126184161, 158442460, 237673443]
