[23352730, 119400816]
[139546810, 239589720, 156865737]
[23352730, 119400816, 168821348]
[92371730, 165264122, 126347270]
[53679069, 15200538, 240031666]
[53679069, 15200538, 28431868]
[23352730, 176157657, 219370136]
[105174577, 163668261, 207114037]
[23352730, 119400816, 238500362]
[23352730, 79325002, 104159914]
[23352730, 79325002, 218377171]
[23352730, 72644795]
[23352730, 103083565]
[53679069, 15200538, 33908064]
[105174577, 163668261, 53541701]
[105174577, 163668261, 159729017]
[23352730, 176157657, 42091749]
[23352730, 119400816, 21256361]
[23352730, 119400816, 232685310]
[139546810, 239589720, 5771532]
[105174577, 163668261, 104711844]
[23352730, 119400816, 7622769]
[23352730, 79325002, 75348205]
[105174577, 189996941, 167315691]
[23352730, 119400816, 69911164]
[105174577, 163668261, 50550498]
[23352730, 119400816, 157860821]
[105174577, 189996941, 54048163]
[53679069, 15200538, 138557479]
[23352730, 119400816, 213976391]
[23352730, 179864975]
[23352730, 79325002, 94558660]
[23352730, 79325002, 76719973]
[53679069, 15200538, 80209404]
[139546810, 239589720, 159390886]
[23352730, 119400816, 42457101]
[23352730, 79325002, 212012990]
[139546810, 239589720, 198226706]
[139546810, 239589720, 211406689]
[23352730, 166909107, 187268506]
[23352730, 119400816, 243249202]
[23352730, 176157657, 18129058]
[23352730, 119400816, 37228404]
[105174577, 189996941, 86280018]
[53679069, 15200538, 8031303]
[23352730, 176157657, 21194471]
[139546810, 239589720, 114357960]
[105174577, 189996941, 169856469]
[139546810, 239589720, 215086108]
[23352730, 216531208]
[23352730, 119400816, 1364764]
[23352730, 119400816, 226345178]
[105174577, 163668261, 58757289]
[53679069, 15200538, 182550379]
[92371730, 165264122, 190224754]
[23352730, 166909107, 84384639]
[53679069, 15200538, 204193993]
[23352730, 124051988]
[23352730, 79325002, 89435382]
[53679069, 15200538, 177067151]
[139546810, 239589720, 247527963]
[23352730, 79325002, 137657939]
[23352730, 166909107, 154066419]
[23352730, 166909107, 230625012]
[23352730, 176157657, 146559243]
[139546810, 239589720, 159861217]
[23352730, 167585801]
[23352730, 57360963]
[23352730, 166909107, 28854538]
[105174577, 163668261, 139671901]
[23352730, 16872941]
[105174577, 163668261, 233452658]
[139546810, 239589720, 22419224]
[92371730, 165264122, 55318787]
[53679069, 15200538, 156644641]
[92371730, 165264122, 14158669]
[92371730, 165264122, 172267071]
[23352730, 59095267]
[139546810, 239589720, 19663363]
[23352730, 119400816, 40790097]
[23352730, 119400816, 153878456]
[139546810, 239589720, 230569538]
[105174577, 189996941, 6424141]
[53679069, 15200538, 240847079]
[23352730, 119400816, 237596100]
[23352730, 84123523]
[23352730, 176157657, 196562726]
[23352730, 166909107, 152962622]
[23352730, 119400816, 64038839]
[23352730, 119400816, 232740027]
[23352730, 79325002, 55540816]
[105174577, 163668261, 230245802]
[23352730, 119400816, 158162634]
[23352730, 119400816, 178869507]
[23352730, 176157657, 133728321]
[92371730, 165264122, 143061045]
[105174577, 189996941, 206889990]
[23352730, 166909107, 39309304]
[105174577, 189996941, 239496457]
[92371730, 165264122, 69201237]
[23352730, 119400816, 157044232]
[53679069, 15200538, 212917004]
[23352730, 79325002, 235519424]
[105174577, 189996941, 160931911]
[23352730, 97222209]
[23352730, 75530335]
[105174577, 189996941, 9334957]
[139546810, 239589720, 105485354]
[53679069, 15200538, 130016246]
[23352730, 176157657, 114476729]
[105174577, 189996941, 26347408]
[105174577, 163668261, 122729771]
[105174577, 163668261, 146055068]
[23352730, 166909107, 57702218]
[139546810, 239589720, 111404953]
[23352730, 79325002, 176141215]
[92371730, 165264122, 169804887]
[23352730, 79325002, 241220984]
[92371730, 165264122, 100458350]
[105174577, 163668261, 158495490]
[92371730, 165264122, 121622671]
[92371730, 165264122, 222896487]
[92371730, 165264122, 199681350]
[53679069, 15200538, 79675269]
[105174577, 163668261, 15660514]
[23352730, 79325002, 41124464]
[92371730, 165264122, 197487133]
[23352730, 79325002, 19309778]
[105174577, 189996941, 74360614]
[23352730, 79325002, 5601756]
[23352730, 176157657, 38748421]
[23352730, 70288099]
[139546810, 239589720, 206293539]
[139546810, 239589720, 238488518]
[53679069, 15200538, 68003847]
[23352730, 175134406]
[23352730, 79325002, 57135470]
[23352730, 167439758]
[92371730, 165264122, 217283705]
[23352730, 166909107, 199355120]
[53679069, 15200538, 188293777]
[23352730, 79325002, 170225386]
[105174577, 163668261, 149531037]
[23352730, 73344268]
[139546810, 239589720, 186420469]
[92371730, 165264122, 169578386]
[105174577, 189996941, 199453032]
[92371730, 165264122, 234252628]
[105174577, 189996941, 2890269]
[23352730, 119400816, 189197464]
[105174577, 163668261, 206728788]
[23352730, 166909107, 57829884]
[23352730, 176157657, 109984780]
[23352730, 119400816, 36000452]
[92371730, 165264122, 57166894]
[105174577, 163668261, 179734644]
[105174577, 163668261, 159239477]
[139546810, 239589720, 49805410]
[139546810, 239589720, 112600853]
[23352730, 232963001]
[23352730, 79325002, 209952201]
[23352730, 176157657, 161711574]
[23352730, 176157657, 171833467]
[23352730, 176157657, 200322414]
[23352730, 119400816, 23215286]
[105174577, 189996941, 104160109]
[23352730, 176157657, 112370898]
[23352730, 79325002, 145986126]
[139546810, 239589720, 206508919]
[139546810, 239589720, 58105410]
[23352730, 119400816, 90775038]
[23352730, 211294572]
[23352730, 79325002, 201808800]
[105174577, 189996941, 44114450]
[92371730, 165264122, 87426360]
[53679069, 15200538, 34468229]
[23352730, 79325002, 66593504]
[105174577, 163668261, 234680800]
[105174577, 163668261, 246481160]
[23352730, 166909107, 89518189]
[105174577, 189996941, 58375250]
[92371730, 165264122, 129531747]
[92371730, 165264122, 83845675]
[23352730, 119400816, 101641960]
[23352730, 166909107, 154053759]
[105174577, 163668261, 221960942]
[105174577, 163668261, 211702762]
[53679069, 15200538, 80248896]
[92371730, 165264122, 24982565]
[23352730, 176157657, 243424927]
[23352730, 104890731]
[92371730, 165264122, 179817594]
[23352730, 176157657, 138954623]
[92371730, 165264122, 195784748]
[23352730, 200418732]
[92371730, 165264122, 154870515]
[105174577, 189996941, 134045958]
[105174577, 163668261, 8912188]
[53679069, 15200538, 215475615]
[23352730, 166909107, 157925595]
[23352730, 79325002, 142896615]
[92371730, 165264122, 73616657]
[139546810, 239589720, 38923769]
[23352730, 95148751]
[139546810, 239589720, 191282129]
[105174577, 189996941, 58689941]
[53679069, 15200538, 168384221]
[139546810, 239589720, 142339957]
[105174577, 189996941, 152816176]
[23352730, 176157657, 200506530]
[23352730, 176157657, 1246969]
[23352730, 138599770]
[105174577, 189996941, 108701992]
[23352730, 166909107, 110758759]
[92371730, 165264122, 122694474]
[139546810, 239589720, 83037966]
[92371730, 165264122, 17062643]
[23352730, 56626589]
[23352730, 148135139]
[23352730, 119400816, 731598]
[23352730, 166909107, 62669312]
[105174577, 163668261, 68231508]
[23352730, 83919872]
[23352730, 79325002, 24495551]
[53679069, 15200538, 108882612]
[23352730, 176157657, 175533113]
[53679069, 15200538, 148292369]
[92371730, 165264122, 59460850]
[23352730, 176157657, 209865081]
[23352730, 176157657, 21064328]
[23352730, 107794478]
[23352730, 166909107, 92133052]
[53679069, 15200538, 103082549]
[23352730, 119400816, 188527714]
[92371730, 165264122, 219867479]
[23352730, 166909107, 493354]
[139546810, 239589720, 34114512]
[23352730, 171428016]
[105174577, 189996941, 242829587]
[23352730, 119400816, 129838212]
[23352730, 79325002, 50610423]
[23352730, 119400816, 213148340]
[53679069, 15200538, 104397468]
[23352730, 205561823]
[23352730, 119400816, 222567218]
[23352730, 150039544]
[105174577, 189996941, 224035255]
[23352730, 176157657, 82815930]
[23352730, 79325002, 142499266]
[23352730, 166909107, 93223258]
[105174577, 163668261, 185124141]
[23352730, 119400816, 40166996]
[105174577, 189996941, 196995926]
[23352730, 119400816, 101410763]
[105174577, 189996941, 243962344]
[139546810, 239589720, 182771199]
[105174577, 189996941, 245182270]
[23352730, 79325002, 214246873]
[23352730, 119400816, 173565883]
[23352730, 176157657, 205999711]
[23352730, 172333053]
[23352730, 236064024]
[23352730, 79325002, 174887452]
[23352730, 166909107, 121672855]
[105174577, 189996941, 146795449]
[23352730, 118563498]
[23352730, 79325002, 56492488]
[23352730, 119400816, 55292667]
[23352730, 176157657, 132338487]
[23352730, 79325002, 188595752]
[23352730, 119400816, 217272666]
[105174577, 189996941, 73422684]
[105174577, 189996941, 151536597]
[53679069, 15200538, 205872682]
[23352730, 119400816, 133658911]
[23352730, 79325002, 63518335]
[105174577, 189996941, 83718199]
[139546810, 239589720, 19654408]
[23352730, 166909107, 116049732]
[105174577, 163668261, 85219901]
[23352730, 176157657, 222402825]
[23352730, 166909107, 82064034]
[23352730, 119400816, 188556981]
[23352730, 119400816, 129197177]
[139546810, 239589720, 3084519]
[23352730, 176157657, 214034588]
[92371730, 165264122, 217305834]
[105174577, 189996941, 210086610]
[105174577, 189996941, 230592821]
[105174577, 163668261, 158960180]
[92371730, 165264122, 207930333]
[23352730, 79325002, 73407204]
[23352730, 176157657, 95797567]
[139546810, 239589720, 90969143]
[23352730, 79325002, 13226703]
[139546810, 239589720, 193442352]
[23352730, 176157657, 180882160]
[23352730, 80631775]
[53679069, 15200538, 235501851]
[23352730, 176157657, 152345512]
[92371730, 165264122, 243332463]
[105174577, 189996941, 164091371]
[23352730, 166909107, 60713790]
[23352730, 176157657, 106766240]
[105174577, 163668261, 224391593]
[23352730, 79325002, 241179914]
[139546810, 239589720, 89614043]
[23352730, 119400816, 33024245]
[23352730, 10805637]
[23352730, 79325002, 58951292]
[23352730, 119400816, 94597131]
[23352730, 176157657, 24955425]
[23352730, 57984694]
[23352730, 176157657, 19067673]
[105174577, 189996941, 159737358]
[23352730, 210159357]
[23352730, 3648591]
[23352730, 166909107, 246294912]
[23352730, 119400816, 206637984]
[139546810, 239589720, 76148939]
[53679069, 15200538, 82909282]
[105174577, 163668261, 209317365]
[23352730, 176157657, 12104158]
[139546810, 239589720, 42404837]
[105174577, 163668261, 154443288]
[53679069, 15200538, 76088314]
[23352730, 176157657, 154733779]
[92371730, 165264122, 126285074]
[23352730, 79325002, 189155126]
[105174577, 189996941, 46825316]
[23352730, 166909107, 136619351]
[23352730, 119400816, 138700827]
[23352730, 119400816, 226306096]
[105174577, 163668261, 94794264]
[92371730, 165264122, 74102479]
[23352730, 166909107, 199850027]
[92371730, 165264122, 49609188]
[23352730, 176157657, 171818259]
[105174577, 189996941, 225789717]
[139546810, 239589720, 123133400]
[139546810, 239589720, 114396235]
[23352730, 166909107, 75810210]
[53679069, 15200538, 27655948]
[92371730, 165264122, 124278811]
[92371730, 165264122, 21784199]
[53679069, 15200538, 179286132]
[23352730, 79325002, 51756044]
[23352730, 166909107, 174602770]
[23352730, 119400816, 106720601]
[23352730, 79325002, 247185379]
[105174577, 189996941, 81635178]
[23352730, 119400816, 94217799]
[23352730, 225882633]
[23352730, 79325002, 187000035]
[23352730, 119400816, 54046566]
[23352730, 119400816, 198179295]
[53679069, 15200538, 45809534]
[23352730, 79325002, 183724433]
[53679069, 15200538, 215004578]
[23352730, 119400816, 18747913]
[92371730, 165264122, 36508644]
[23352730, 187148420]
[23352730, 176157657, 165567740]
[92371730, 165264122, 191357594]
[53679069, 15200538, 180216165]
[23352730, 119400816, 29755607]
[105174577, 189996941, 154470164]
[23352730, 185685294]
[23352730, 119400816, 18562957]
[23352730, 119400816, 209983599]
[105174577, 163668261, 65962331]
[53679069, 15200538, 97723452]
[105174577, 163668261, 174330535]
[105174577, 163668261, 159261521]
[139546810, 239589720, 65674390]
[23352730, 119400816, 110650484]
[23352730, 79325002, 244726856]
[23352730, 176157657, 133867519]
[23352730, 166909107, 156099646]
[23352730, 119400816, 172742106]
[53679069, 15200538, 110626304]
[53679069, 15200538, 115790665]
[23352730, 176157657, 196393717]
[53679069, 15200538, 243650582]
[53679069, 15200538, 194754563]
[92371730, 165264122, 135363802]
[23352730, 79325002, 9728239]
[139546810, 239589720, 170699362]
[105174577, 189996941, 186264404]
[23352730, 79325002, 122573741]
[23352730, 166909107, 234448975]
[105174577, 163668261, 129239108]
[53679069, 15200538, 166724563]
[23352730, 119400816, 110678333]
[105174577, 163668261, 176883149]
[92371730, 165264122, 176039987]
[105174577, 163668261, 160996115]
[23352730, 79325002, 131629409]
[105174577, 189996941, 35356950]
[105174577, 189996941, 96096853]
[139546810, 239589720, 91945737]
[23352730, 119400816, 176938890]
[23352730, 166909107, 233242053]
[23352730, 119400816, 133841759]
[53679069, 15200538, 143439647]
[92371730, 165264122, 173627654]
[23352730, 176157657, 99966737]
[23352730, 119400816, 206566375]
[23352730, 210885565]
[23352730, 83408683]
[92371730, 165264122, 184088634]
[23352730, 135062936]
[23352730, 166909107, 241003454]
[139546810, 239589720, 121244705]
[92371730, 165264122, 114810072]
[105174577, 163668261, 12474558]
[23352730, 228532272]
[23352730, 79325002, 14323134]
[23352730, 15181211]
[23352730, 166909107, 212206286]
[23352730, 166909107, 126588896]
[53679069, 15200538, 19325128]
[23352730, 119400816, 111067164]
[139546810, 239589720, 101052434]
[105174577, 163668261, 204914357]
[53679069, 15200538, 240086555]
[92371730, 165264122, 86871241]
[23352730, 176157657, 143124849]
[105174577, 163668261, 204602494]
[92371730, 165264122, 30985218]
[105174577, 163668261, 92764131]
[139546810, 239589720, 190191603]
[23352730, 79325002, 114215000]
[105174577, 163668261, 247857531]
[23352730, 166909107, 92605714]
[53679069, 15200538, 191134027]
[23352730, 176157657, 119753634]
[23352730, 43616907]
[23352730, 176157657, 56555992]
[105174577, 163668261, 83879753]
[53679069, 15200538, 195935271]
[105174577, 163668261, 120976428]
[105174577, 163668261, 215305252]
[105174577, 163668261, 156870197]
[105174577, 189996941, 240949294]
[23352730, 176157657, 202481974]
[53679069, 15200538, 67749963]
[92371730, 165264122, 2399186]
[23352730, 119400816, 179610132]
[105174577, 163668261, 124219598]
[23352730, 166909107, 131605877]
[23352730, 63351097]
[23352730, 85185851]
[23352730, 166909107, 69724752]
[23352730, 79325002, 83682290]
[23352730, 79325002, 67099476]
[23352730, 79325002, 86873797]
[23352730, 216667225]
[105174577, 189996941, 92552939]
[92371730, 165264122, 98851283]
[92371730, 165264122, 159795557]
[23352730, 176157657, 55306478]
[23352730, 166909107, 151233093]
[23352730, 176157657, 8416261]
[23352730, 131888026]
[23352730, 119400816, 246740446]
[23352730, 109056622]
[139546810, 239589720, 210523071]
[23352730, 176157657, 181182613]
[92371730, 165264122, 150754728]
[139546810, 239589720, 186211813]
[139546810, 239589720, 102549719]
[23352730, 79325002, 62377397]
[23352730, 119400816, 399216]
[139546810, 239589720, 105008760]
[53679069, 15200538, 162607335]
[105174577, 163668261, 160030361]
[105174577, 189996941, 64729235]
[23352730, 119400816, 231224211]
[139546810, 239589720, 1101573]
[105174577, 189996941, 210413360]
[23352730, 166909107, 175377363]
[105174577, 163668261, 92550251]
[105174577, 189996941, 39132239]
[53679069, 15200538, 91678049]
[23352730, 176157657, 81013591]
[139546810, 239589720, 245776516]
[139546810, 239589720, 24201123]
[105174577, 163668261, 72927640]
[23352730, 79325002, 228032921]
[105174577, 163668261, 224836631]
[23352730, 166909107, 9457335]
[105174577, 163668261, 244793889]
[105174577, 163668261, 3340722]
[53679069, 15200538, 115524079]
[23352730, 119400816, 30155124]
[23352730, 176157657, 157556567]
[139546810, 239589720, 121172008]
[23352730, 237137357]
[23352730, 176157657, 88329686]
[23352730, 79325002, 114638589]
[23352730, 79325002, 73447436]
[23352730, 119400816, 30785638]
[23352730, 176157657, 5056639]
[105174577, 163668261, 81771788]
[23352730, 94347396]
[105174577, 189996941, 154913258]
[23352730, 72073979]
[23352730, 210392593]
[23352730, 119400816, 247284380]
[23352730, 79325002, 45947773]
[105174577, 163668261, 221523858]
[92371730, 165264122, 150370245]
[23352730, 79325002, 9267264]
[23352730, 119400816, 228317939]
[23352730, 119400816, 54096523]
[23352730, 42252443]
[92371730, 165264122, 239562511]
[53679069, 15200538, 51346186]
[23352730, 166909107, 229975491]
[23352730, 166909107, 143377082]
[23352730, 176157657, 92155861]
[23352730, 82286131]
[92371730, 165264122, 193574466]
[23352730, 119400816, 121856185]
[23352730, 79325002, 74595341]
[23352730, 166909107, 56674606]
[23352730, 119400816, 116550470]
[139546810, 239589720, 191817762]
[23352730, 176157657, 136102676]
[53679069, 15200538, 84853459]
[23352730, 207308394]
[23352730, 166909107, 18973955]
[139546810, 239589720, 184975090]
[139546810, 239589720, 176665911]
[23352730, 166909107, 175740962]
[105174577, 189996941, 44628598]
[23352730, 176157657, 20064866]
[105174577, 163668261, 85870478]
[23352730, 119400816, 197025344]
[53679069, 15200538, 161756509]
[23352730, 79325002, 83830482]
[139546810, 239589720, 12265432]
[92371730, 165264122, 2676115]
[105174577, 163668261, 45967671]
[105174577, 163668261, 109775736]
[23352730, 166909107, 66989055]
[139546810, 239589720, 76713147]
[23352730, 79325002, 136790051]
[139546810, 239589720, 78727251]
[105174577, 189996941, 163196317]
[92371730, 165264122, 13109711]
[23352730, 79325002, 43177021]
[23352730, 119400816, 65496054]
[105174577, 163668261, 231299864]
[23352730, 166909107, 124035142]
[139546810, 239589720, 236515108]
[23352730, 176157657, 232320227]
[53679069, 15200538, 36628705]
[105174577, 189996941, 32256289]
[23352730, 79325002, 178067358]
[92371730, 165264122, 173424438]
[23352730, 119400816, 47808320]
[105174577, 163668261, 231487814]
[23352730, 79325002, 39977688]
[23352730, 79325002, 184272882]
[105174577, 189996941, 216430169]
[23352730, 4898583]
[23352730, 79325002, 53522402]
[105174577, 189996941, 69158512]
[23352730, 206960973]
[53679069, 15200538, 72657101]
[23352730, 166909107, 167600770]
[23352730, 94561409]
[23352730, 166909107, 151446031]
[23352730, 176157657, 217238237]
[53679069, 15200538, 92761814]
[23352730, 176157657, 163638694]
[53679069, 15200538, 1143091]
[23352730, 119400816, 231651403]
[139546810, 239589720, 43101489]
[53679069, 15200538, 192608253]
[105174577, 189996941, 226969917]
[23352730, 176157657, 203356085]
[92371730, 165264122, 27412972]
[23352730, 90782095]
[105174577, 163668261, 217614292]
[105174577, 163668261, 133219224]
[23352730, 166909107, 123588415]
[92371730, 165264122, 160324029]
[92371730, 165264122, 225570321]
[23352730, 61379063]
[23352730, 159127766]
[105174577, 189996941, 195745896]
[92371730, 165264122, 123660473]
[53679069, 15200538, 125315666]
[23352730, 166909107, 130363997]
[105174577, 189996941, 133381050]
[92371730, 165264122, 153986539]
[53679069, 15200538, 26517609]
[105174577, 189996941, 43939683]
[53679069, 15200538, 166608972]
[23352730, 119400816, 160535028]
[105174577, 189996941, 62278745]
[92371730, 165264122, 2135719]
[23352730, 166909107, 144460350]
[23352730, 191145937]
[105174577, 163668261, 172809990]
[53679069, 15200538, 223965250]
[23352730, 166909107, 24263488]
[53679069, 15200538, 245991692]
[53679069, 15200538, 59419196]
[92371730, 165264122, 145179376]
[105174577, 163668261, 189972142]
[23352730, 166909107, 89331252]
[23352730, 219173654]
[139546810, 239589720, 100859558]
[23352730, 176157657, 234369117]
[139546810, 239589720, 109888393]
[105174577, 189996941, 87421876]
[23352730, 79325002, 161225686]
[23352730, 175924015]
[23352730, 65590144]
[53679069, 15200538, 135086927]
[23352730, 79325002, 197478278]
[53679069, 15200538, 164314672]
[23352730, 166909107, 15158874]
[139546810, 239589720, 27712778]
[139546810, 239589720, 85069926]
[105174577, 163668261, 190172610]
[23352730, 79325002, 85640667]
[23352730, 79325002, 218426958]
[105174577, 189996941, 237869156]
[23352730, 79325002, 166644015]
[23352730, 61651877]
[139546810, 239589720, 68536532]
[23352730, 119400816, 205667940]
[139546810, 239589720, 176621910]
[23352730, 166909107, 98311199]
[23352730, 166909107, 1902913]
[92371730, 165264122, 105359037]
[105174577, 189996941, 63036125]
[23352730, 87991849]
[23352730, 119400816, 72083065]
[23352730, 63740056]
[23352730, 166909107, 12111915]
[23352730, 51581449]
[92371730, 165264122, 154220163]
[105174577, 163668261, 154164835]
[105174577, 189996941, 27974680]
[23352730, 74507885]
[105174577, 163668261, 152309953]
[139546810, 239589720, 225587670]
[23352730, 79325002, 13791089]
[139546810, 239589720, 122910090]
[92371730, 165264122, 205029022]
[23352730, 86339669]
[105174577, 163668261, 54103453]
[23352730, 79325002, 103540657]
[23352730, 119400816, 91249376]
[23352730, 166909107, 10018786]
[139546810, 239589720, 96483355]
[23352730, 176157657, 77401686]
[105174577, 163668261, 147793548]
[23352730, 166909107, 3174960]
[105174577, 163668261, 214609173]
[23352730, 119400816, 139043006]
[23352730, 166909107, 72261741]
[23352730, 176157657, 188264935]
[53679069, 15200538, 32444117]
[53679069, 15200538, 57574519]
[23352730, 142843713]
[23352730, 119400816, 4703554]
[23352730, 176157657, 168355160]
[139546810, 239589720, 50973330]
[23352730, 182451839]
[139546810, 239589720, 913612]
[23352730, 176157657, 82171506]
[23352730, 79325002, 244336402]
[23352730, 133065115]
[23352730, 166909107, 51360909]
[23352730, 166909107, 124212667]
[92371730, 165264122, 194498712]
[23352730, 166909107, 14319881]
[23352730, 86726263]
[139546810, 239589720, 234341871]
[53679069, 15200538, 141250834]
[23352730, 166909107, 14178887]
[92371730, 165264122, 33456273]
[23352730, 4691906]
[23352730, 119400816, 3394628]
[92371730, 165264122, 144384189]
[92371730, 165264122, 128378146]
[53679069, 15200538, 245829111]
[23352730, 166909107, 106951688]
[23352730, 166909107, 1407305]
[139546810, 239589720, 5914207]
[105174577, 189996941, 3038407]
[23352730, 182301283]
[105174577, 189996941, 216503518]
[23352730, 166909107, 28282191]
[53679069, 15200538, 171127341]
[23352730, 119400816, 190384627]
[23352730, 176157657, 210996663]
[23352730, 176157657, 56822922]
[53679069, 15200538, 215366059]
[23352730, 79325002, 63597269]
[23352730, 176157657, 108819989]
[139546810, 239589720, 243561814]
[105174577, 163668261, 50039590]
[139546810, 239589720, 165676990]
[23352730, 119400816, 107167056]
[105174577, 189996941, 21886610]
[92371730, 165264122, 117603408]
[105174577, 189996941, 205754458]
[23352730, 119400816, 62481380]
[23352730, 166909107, 81487812]
[53679069, 15200538, 42562835]
[53679069, 15200538, 227972490]
[53679069, 15200538, 6561676]
[23352730, 79325002, 181540838]
[53679069, 15200538, 18375921]
[92371730, 165264122, 155820617]
[105174577, 163668261, 34069625]
[23352730, 236513532]
[23352730, 34492501]
[23352730, 70104129]
[105174577, 163668261, 165750005]
[105174577, 163668261, 150979078]
[139546810, 239589720, 32289759]
[23352730, 176157657, 245232097]
[92371730, 165264122, 156277601]
[23352730, 166909107, 242981437]
[105174577, 163668261, 192481017]
[139546810, 239589720, 164268036]
[23352730, 119400816, 29472149]
[23352730, 79325002, 215223316]
[23352730, 166909107, 54969045]
[23352730, 176157657, 20321391]
[23352730, 176157657, 52615276]
[23352730, 166909107, 50786256]
[23352730, 79325002, 69302265]
[105174577, 163668261, 98030891]
[23352730, 79325002, 125391387]
[105174577, 163668261, 206245754]
[105174577, 189996941, 139352264]
[105174577, 163668261, 102573219]
[105174577, 163668261, 137342047]
[105174577, 163668261, 14481176]
[139546810, 239589720, 102319624]
[23352730, 119400816, 107967947]
[139546810, 239589720, 43704579]
[23352730, 176157657, 186184915]
[105174577, 163668261, 7174251]
[92371730, 165264122, 26222318]
[23352730, 79325002, 148561843]
[23352730, 168379975]
[92371730, 165264122, 87784346]
[23352730, 42421675]
[105174577, 163668261, 3075626]
[53679069, 15200538, 12199959]
[53679069, 15200538, 188935240]
[23352730, 166909107, 214620782]
[105174577, 163668261, 235070455]
[23352730, 176157657, 246387101]
[139546810, 239589720, 187711139]
[23352730, 176157657, 45879392]
[23352730, 176157657, 133680012]
[139546810, 239589720, 24698976]
[23352730, 176157657, 244519]
[23352730, 176157657, 167428624]
[53679069, 15200538, 225958773]
[139546810, 239589720, 110489179]
[139546810, 239589720, 203140874]
[23352730, 79325002, 105247948]
[23352730, 119400816, 85811176]
[23352730, 79325002, 247512574]
[23352730, 176157657, 109039361]
[139546810, 239589720, 211982867]
[23352730, 176157657, 94310226]
[23352730, 176157657, 71414272]
[23352730, 176790378]
[53679069, 15200538, 65144661]
[23352730, 101206173]
[23352730, 119400816, 69841818]
[23352730, 119400816, 2943939]
[23352730, 95610296]
[105174577, 163668261, 208760381]
[23352730, 35972362]
[53679069, 15200538, 227714184]
[53679069, 15200538, 179601048]
[105174577, 189996941, 174456319]
[92371730, 165264122, 58353389]
[23352730, 166909107, 141959078]
[23352730, 79325002, 73407401]
[105174577, 189996941, 240388196]
[23352730, 176157657, 210381718]
[23352730, 79325002, 132351902]
[23352730, 120956398]
[23352730, 119400816, 95085200]
[23352730, 176157657, 146818189]
[23352730, 79325002, 40313598]
[105174577, 163668261, 127079034]
[92371730, 165264122, 207052885]
[23352730, 176157657, 149789090]
[23352730, 166909107, 210860754]
[139546810, 239589720, 102327945]
[23352730, 119400816, 222975261]
[23352730, 176157657, 72412442]
[139546810, 239589720, 176312317]
[23352730, 119400816, 91085236]
[23352730, 176157657, 90868996]
[92371730, 165264122, 59094182]
[105174577, 163668261, 247595062]
[53679069, 15200538, 203500434]
[23352730, 119400816, 209241792]
[23352730, 79325002, 157508949]
[105174577, 189996941, 204340280]
[92371730, 165264122, 87103497]
[23352730, 199661560]
[23352730, 176157657, 116871154]
[23352730, 79325002, 50861173]
[139546810, 239589720, 161570462]
[23352730, 119400816, 247913233]
[92371730, 165264122, 85843175]
[53679069, 15200538, 236585975]
[23352730, 166909107, 129493224]
[23352730, 119400816, 88813390]
[92371730, 165264122, 63771941]
[23352730, 176157657, 59677870]
[139546810, 239589720, 173583412]
[23352730, 176157657, 104082363]
[23352730, 119400816, 90559084]
[23352730, 79325002, 71001803]
[23352730, 166909107, 53221955]
[139546810, 239589720, 88050989]
[23352730, 176157657, 161442752]
[105174577, 163668261, 43735180]
[23352730, 176157657, 21744995]
[23352730, 113877966]
[23352730, 79325002, 65320832]
[53679069, 15200538, 166716597]
[105174577, 163668261, 95451663]
[23352730, 176157657, 150275626]
[139546810, 239589720, 215014426]
[23352730, 144343235]
[23352730, 182620675]
[92371730, 165264122, 142624415]
[139546810, 239589720, 130889013]
[23352730, 176157657, 167848812]
[53679069, 15200538, 43340276]
[23352730, 79325002, 82358614]
[23352730, 225098938]
[23352730, 176157657, 3281251]
[105174577, 163668261, 168828318]
[105174577, 189996941, 109313507]
[23352730, 236797274]
[23352730, 79325002, 106241105]
[105174577, 163668261, 75526441]
[139546810, 239589720, 194129548]
[139546810, 239589720, 129907471]
[92371730, 165264122, 41409401]
[23352730, 130563385]
[23352730, 119400816, 99237404]
[105174577, 163668261, 13486190]
[23352730, 176157657, 107283465]
[23352730, 166909107, 89521909]
[139546810, 239589720, 44763897]
[23352730, 218641753]
[23352730, 176157657, 151098860]
[23352730, 119400816, 50686469]
[139546810, 239589720, 93130742]
[23352730, 119400816, 238798379]
[139546810, 239589720, 172431063]
[92371730, 165264122, 50138463]
[23352730, 79325002, 73588530]
[23352730, 176157657, 82744775]
[23352730, 176157657, 102297183]
[105174577, 189996941, 76149706]
[23352730, 79325002, 218380337]
[23352730, 44165784]
[139546810, 239589720, 3070590]
[53679069, 15200538, 125157915]
[92371730, 165264122, 177797778]
[105174577, 189996941, 72338312]
[105174577, 189996941, 94361442]
[23352730, 119400816, 126521643]
[23352730, 46823410]
[105174577, 163668261, 79083665]
[105174577, 163668261, 40115912]
[105174577, 189996941, 84144426]
[23352730, 119400816, 246324911]
[23352730, 79325002, 17633798]
[23352730, 226909254]
[23352730, 72542121]
[105174577, 163668261, 105435397]
[53679069, 15200538, 237436693]
[23352730, 176157657, 14859092]
[105174577, 189996941, 151793473]
[23352730, 176157657, 112158607]
[139546810, 239589720, 23283039]
[23352730, 166909107, 44401004]
[23352730, 79325002, 31483991]
[139546810, 239589720, 183084346]
[105174577, 163668261, 217251648]
[23352730, 176157657, 40871903]
[23352730, 176157657, 30136347]
