[23352730, 119400816, 86172609, 205958532]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 76217077]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 1775585]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 202860980]
[23352730, 119400816, 86172609, 205958532, 205406769]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 15483504]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 14063638]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 106688554]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 33567688]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 230618176]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 167777212]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 37310045]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 78965764]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 16663257]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 89070770]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 165613620]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 21989877]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 214210254]
[23352730, 119400816, 86172609, 205958532, 37887386]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 210133721]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 138934938]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 175852874]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 60249759]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 23626590]
[23352730, 119400816, 86172609, 205958532, 106758397]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 142944304]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 105155132]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 101685197]
[23352730, 119400816, 86172609, 205958532, 242908828]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 113190607]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 107793565]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 93138606]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 240457719]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 179431656]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 35419967]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 193139530]
[23352730, 119400816, 86172609, 205958532, 202951847]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 48028931]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 46388362]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 3033067]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 209979082]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 196625611]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 3406198]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 105830824]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 57438587]
[23352730, 119400816, 86172609, 205958532, 230599657]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 60934420]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 180979415]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 142471278]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 41676702]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 193358447]
[23352730, 119400816, 86172609, 205958532, 75898855]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 38335370]
[23352730, 119400816, 86172609, 205958532, 246440152]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 197366888]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 185880426]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 65079368]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 184517089]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 39649990]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 85178413]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 232662662]
[23352730, 119400816, 86172609, 205958532, 30281631]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 68144409]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 152644725]
[23352730, 119400816, 86172609, 205958532, 43180718]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 59074213]
[23352730, 119400816, 86172609, 205958532, 187540719]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 77188733]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 5258274]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 29993027]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 160290587]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 199859712]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 83994784]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 215504584]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 232511652]
[23352730, 119400816, 86172609, 205958532, 1129571]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 229679138]
[23352730, 119400816, 86172609, 205958532, 196033096]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 90630344]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 56098185]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 52214186]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 74744641]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 231156345]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 33183149]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 141519590]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 51993520]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 156327423]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 234664828]
[23352730, 119400816, 86172609, 205958532, 179294011]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 215848689]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 68117635]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 10363703]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 138336837]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 175848982]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 44614170]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 209832893]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 198638132]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 168235324]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 37848945]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 187073778]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 50332104]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 33578788]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 137203532]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 82377926]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 237459869]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 23887212]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 102946488]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 16077078]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 231558354]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 146540384]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 236696040]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 58387360]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 160678976]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 3520778]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 85575193]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 135845515]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 31397764]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 82052189]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 19573704]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 13248336]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 190575443]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 78693090]
[23352730, 119400816, 86172609, 205958532, 36735055]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 17681236]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 215462490]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 169899193]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 125625704]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 99071111]
[23352730, 119400816, 86172609, 205958532, 41550863]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 6011564]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 112363899]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 241027561]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 6390131]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 19636555]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 173928717]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 32839709]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 65729115]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 97847988]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 18800597]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 41198244]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 53822156]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 193497666]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 55771506]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 203098283]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 140149367]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 228765081]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 20734335]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 227496433]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 218932183]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 168192854]
[23352730, 119400816, 86172609, 205958532, 139160216]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 165201259]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 198515951]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 97697491]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 157289156]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 225450431]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 6611972]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 171950457]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 106270181]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 103106257]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 138671838]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 39312160]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 149730905]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 145128393]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 130284161]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 44565080]
[23352730, 119400816, 86172609, 205958532, 38563196]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 93695354]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 182070953]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 193730125]
[23352730, 119400816, 86172609, 205958532, 46202690]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 19253667]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 224081807]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 198362171]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 242990754]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 181801767]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 191956812]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 479467]
[23352730, 119400816, 86172609, 205958532, 67482117]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 147477843]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 126790934]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 69263412]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 201407444]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 195308107]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 19114476]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 144053730]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 216922354]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 138656024]
[23352730, 119400816, 86172609, 205958532, 151376832]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 64268254]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 91967515]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 17147282]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 77582911]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 192337910]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 11925418]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 211955918]
[23352730, 119400816, 86172609, 205958532, 63608659]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 23684873]
[23352730, 119400816, 86172609, 205958532, 37279658]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 91033020]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 70860657]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 149175507]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 173454214]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 160535134]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 139742008]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 236343719]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 43073671]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 196442441]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 134660748]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 221248187]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 125165912]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 141313930]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 44667212]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 230915689]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 185955169]
[23352730, 119400816, 86172609, 205958532, 247843463]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 24864659]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 512203]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 162200453]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 93160065]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 211121138]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 140329947]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 117665197]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 79356934]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 195683315]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 176235540]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 85389147]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 99260223]
[23352730, 119400816, 86172609, 205958532, 45107315]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 24927043]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 43377706]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 118254415]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 51412733]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 24524639]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 213479614]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 231735359]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 84815575]
[23352730, 119400816, 86172609, 205958532, 51356301]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 163049135]
[23352730, 119400816, 86172609, 205958532, 194135204]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 133703801]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 178195204]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 133438060]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 207868725]
[23352730, 119400816, 86172609, 205958532, 232402508]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 236364166]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 39134336]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 220486722]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 187964814]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 114002821]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 108871233]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 217162695]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 47886244]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 82387360]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 108812897]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 73910813]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 237001957]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 90493946]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 191986829]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 47801761]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 179618335]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 16371113]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 190253414]
[23352730, 119400816, 86172609, 205958532, 238982526]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 179106689]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 41146720]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 112679753]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 145929618]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 154325565]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 66424648]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 10630304]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 71675783]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 175876341]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 138571706]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 33270297]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 128476267]
[23352730, 119400816, 86172609, 205958532, 63659035]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 34672536]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 37033155]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 208736725]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 67568576]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 189662132]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 197544659]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 193508564]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 18281055]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 94143675]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 7139949]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 46177653]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 207986304]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 238230702]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 181596156]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 236044843]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 245600171]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 42987423]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 70252517]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 13121965]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 149041746]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 186533859]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 114013892]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 107417857]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 199495209]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 220776319]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 41532749]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 170325701]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 50010431]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 48912442]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 235286848]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 111504047]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 237560587]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 90059307]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 211615204]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 9338911]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 105138825]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 156383539]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 98126702]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 116346043]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 122851610]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 224313887]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 200188594]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 3269449]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 3463741]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 218644610]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 24575277]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 57632487]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 199055926]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 229102100]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 111170525]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 57589518]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 132163241]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 61361866]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 125017069]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 152512437]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 237550042]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 168167844]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 30012798]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 172634372, 27174779]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 64617388]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 87939012]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 245088981]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 60280573]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 214058896]
[23352730, 119400816, 86172609, 205958532, 12689819, 2401832, 21833328]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 16291857, 101930946]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 69336072]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 137353023]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 151728139]
[23352730, 119400816, 86172609, 205958532, 148799701, 194570982, 27078123, 161461600]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 100960710]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 160273974]
[23352730, 176157657, 145969510, 246293864, 104383446, 47297153, 160752691, 237932219]
[23352730, 176157657, 145969510, 219043633, 51510763, 75533114, 113600681, 8140347]
[23352730, 119400816, 86172609, 205958532, 115814903]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 182443801]
[23352730, 176157657, 145969510, 246293864, 201862725, 24667785, 136462526, 36828571]
[23352730, 176157657, 145969510, 246293864, 201862725, 68137164, 179974900, 55325692]
[23352730, 176157657, 145969510, 246293864, 201862725, 206116010, 61109801, 177652760]
