[189558414, 165918446]
[90043963, 150300186, 4768103]
[245186357, 53095622, 48374985]
[88279509, 60221365, 144961178]
[54792871, 223562163, 62733766]
[19078720, 176587752, 6802488]
[133122770, 110032371, 242836336]
[141361673, 190697245, 24142089]
[46100675, 242357310, 153920114]
[95282921, 131883630, 125624640]
[10106479, 70087705, 147624992]
[212693721, 113727514, 164305131]
[35552242, 162669051, 148870766]
[84732876, 229889095, 137424271]
[102428331, 177733082, 47880734]
[160482675, 174482424, 110643572]
[101068407, 38221698, 125129124]
[228705482, 162198097, 43176297]
[182135464, 23511708, 200353827]
[108304558, 205317970, 38487022]
[125211972, 224821293, 216083080]
[162374829, 40832358, 210795599]
[231488027, 27827091, 185214035]
[205972194, 86177255, 132549168]
[169313277, 113857410, 166293217]
[123585542, 93817862, 231442116]
[179498829, 84856051, 92709524]
[46100675, 222867026, 121603215]
[83228600, 172974354, 76843165]
[74869342, 220737497, 182069125]
[112655291, 83034732, 9978636]
[181938804, 163199325, 200191403]
[27082448, 54456177, 91303890]
[32676012, 39276597, 190035849]
[20649053, 38514294, 15960983]
[123288860, 93305486, 108103938]
[85279524, 9931594, 23855659]
[211804832, 138574305, 96146588]
[239554898, 231847501, 23186257]
[203651932, 134899720, 247794544]
[85279524, 136537575, 155460341]
[166720794, 133996207, 214263014]
[225534006, 51753866, 215069458]
[13109669, 214844984, 113565166]
[84732876, 229889095, 193890556]
[10379212, 12391743, 144597231]
[83435517, 160810926, 91481583]
[224376413, 15682689, 14194433]
[173932799, 86115254, 157979992]
[224589236, 117889359, 128039168]
[74886713, 135486134, 139781524]
[10106479, 190143267, 31611117]
[174744479, 39961540, 31939209]
[147518822, 88485269, 133892743]
[54766111, 6971070, 36747463]
[247488932, 234991084, 195893615]
[115917063, 218112142, 14690170]
[169717436, 168877842, 78324643]
[163563529, 102074588, 121951144]
[35552242, 238388034, 70621090]
[64151556, 214470560, 129585379]
[140347209, 95659942, 212138784]
[174915493, 134987011, 23142097]
[221959728, 37354114, 118133892]
[205226715, 161852671, 153828978]
[165168983, 190835370, 241861299]
[83435517, 225467304, 14087271]
[199976190, 80403497, 222446125]
[212693721, 210342764, 77005748]
[82232448, 22215910, 137186544]
[172696320, 32584832, 5516567]
[63174497, 133172007, 33710665]
[145423894, 69234537, 68485449]
[118348159, 41843502, 131987362]
[245186357, 56476491, 216639328]
[130878206, 145515555, 131351552]
[19175843, 71141250, 240309178]
[108304558, 141444190, 76107364]
[167030917, 87573310, 192501555]
[99046567, 139422531, 111824225]
[230911772, 190094319, 223664721]
[58430490, 28910503, 103857198]
[115917063, 103808976, 219890511]
[155939215, 236852020, 1088645]
[113599894, 81589506, 28996885]
[82232448, 22215910, 6272258]
[245186357, 33815929, 173663102]
[127187282, 231831, 71169144]
[85998254, 223193043, 91470432]
[71871323, 133262927, 79817626]
[80017818, 241088100, 156419601]
[88279509, 60221365, 84122100]
[152051790, 54368815, 31580414]
[21720706, 242384619, 187193981]
[244685538, 87746015, 129103589]
[145167082, 229410076, 196627022]
[58430490, 172895116, 5632786]
[20649053, 38514294, 144814434]
[221615651, 43084408, 121964367]
[133122770, 47323599, 45392697]
[45933536, 226169037, 89891969]
[10737719, 216304733, 96619493]
[132487088, 76511490, 74459917]
[172696320, 32584832, 220235183]
[121773903, 154727771, 215699634]
[106213047, 178262686, 37381558]
[19161165, 79144175, 128102813]
[213662353, 24528257, 202359241]
[167539219, 192052900, 245618850]
[150812197, 91890892, 25258862]
[11002910, 71226924, 30552142]
[74869342, 30527162, 44808041]
[226583776, 127890130, 155550477]
[151543221, 193077105, 66050860]
[208401552, 223773474, 171454210]
[173651877, 238763074, 118187323]
[154023279, 92392996, 145734065]
[141252012, 96976254, 189382155]
[149858644, 59454347, 178659541]
[42779529, 94357672, 44941986]
[203651932, 104687972, 35862889]
[67798642, 135732787, 242457413]
[173377106, 208385463, 228173873]
[28779114, 224985786, 98595803]
[10971906, 167142189, 202098290]
[21720706, 84229291, 187876750]
[90043963, 150300186, 60788548]
[167030917, 87573310, 147234116]
[142682117, 47446541, 93601385]
[148636840, 209046246, 26733208]
[119048721, 189256057, 72409379]
[119048721, 189256057, 225261351]
[173651877, 238763074, 133732604]
[236794042, 1115990, 147410759]
[181938804, 42064276, 65180106]
[239393237, 125604638, 107467616]
[85279524, 125745037, 74554355]
[167539219, 192052900, 120011468]
[96343362, 5846392, 68606672]
[49986552, 172476873, 64457791]
[70079855, 36823935, 130514584]
[43279741, 86407373, 97831239]
[155906635, 180949973, 184574140]
[231967018, 114262984, 76275184]
[169313277, 113857410, 89014910]
[83222023, 236466475, 83913576]
[45303027, 233511466, 174924629]
[243714234, 32362445, 148288588]
[187454949, 87298462, 169381950]
[166462820, 196524401, 128463676]
[136727690, 121954494, 65899422]
[108906837, 93537068, 151032337]
[10971906, 106455583, 132441809]
[89417505, 243171962, 210921888]
[31306188, 77504286, 7587585]
[133122770, 211224738, 139247411]
[115917063, 113950444, 61120294]
[199976190, 8845771, 218801634]
[119048721, 211230462, 224092800]
[240322167, 180066429, 146232299]
[113588501, 213680554, 212802948]
[233262282, 175781065, 227379790]
[25831861, 21261, 110894032]
[139255779, 227786823, 246073323]
[84448557, 165858519, 44461467]
[35552242, 93220486, 219012459]
[208230092, 214761888, 43283320]
[127210407, 163387181, 43482668]
[118348159, 96142024, 232339191]
[24231581, 212029642, 7048135]
[115889120, 99949980, 59575998]
[47818127, 79352044, 224899872]
[173932799, 243777372, 149391960]
[113588501, 213680554, 223537049]
[119048721, 211230462, 137525394]
[137346633, 120630153, 57573760]
[218542507, 210706211, 112490442]
[132487088, 223658056, 9619094]
[169717436, 214896517, 217610299]
[90480851, 90748674, 75272811]
[74329510, 124765354, 8901593]
[55808678, 194561510, 25308161]
[102042198, 246277992, 131793135]
[162374829, 40832358, 121976648]
[132487088, 223658056, 175972402]
[215795196, 174266546, 31001419]
[183179259, 221400958, 153306868]
[67615727, 235010115, 96039941]
[24231581, 212029642, 37983835]
[131161949, 144682912, 96456737]
[64151556, 161405250, 160529229]
[121975721, 107116936, 77834861]
[13109669, 214844984, 205481254]
[197022686, 78851938, 195370502]
[245186357, 104175749, 161846456]
[96343362, 204324079, 150931406]
[49431804, 122002231, 185720653]
[113588501, 150903877, 177363405]
[161888310, 59938753, 179811563]
[243437450, 43358678, 96646598]
[83222023, 31285400, 10475537]
[93206151, 120031045, 2065739]
[149835576, 242201754, 179376861]
[149858644, 36004152, 75896480]
[96578724, 13602607, 77339825]
[204923669, 199255267, 70610146]
[10106479, 190143267, 76062185]
[7000320, 111365154, 94783260]
[84520636, 237778570, 30912013]
[95282921, 131883630, 248139311]
[168481628, 104407296, 120868677]
[133122770, 209931687, 41922384]
[245269388, 182249776, 99910568]
[167760064, 204843996, 1322697]
[27329134, 153546334, 244197909]
[115889120, 31020238, 69332250]
[211804832, 156354737, 135221395]
[167539219, 200713290, 1545768]
[166649987, 73766708, 172920549]
[83435517, 225467304, 31448562]
[148907630, 143141347, 152457183]
[35552242, 162669051, 88827885]
[154551859, 132819502, 55612164]
[139255779, 117323211, 86191772]
[244452499, 136961383, 123037047]
[27154418, 2070364, 181991578]
[193806968, 470386, 54797824]
[236067876, 59899452, 10641920]
[59717361, 134711651, 229653947]
[213662353, 20924377, 230065357]
[146418165, 238957552, 60650923]
[220463203, 184655377, 201520001]
[24231581, 15527440, 40703717]
[169313277, 205586708, 30719748]
[243437450, 183223320, 58681391]
[205340485, 82942229, 52103645]
[112868826, 66077729, 35886794]
[185689250, 188949276, 108159146]
[146595498, 201312670, 148883877]
[190568229, 125161204, 131535415]
[90480851, 54626283, 201418795]
[204923669, 241002532, 207479341]
[95299563, 176320675, 218344163]
[173932799, 86115254, 220758439]
[136727690, 121954494, 97327319]
[20975483, 71259546, 18966448]
[47126416, 35555178, 151467516]
[139407978, 28655380, 59276073]
[181938804, 163199325, 7112223]
[132487088, 222841995, 129930944]
[123465332, 878901, 107596333]
[169744084, 52786665, 126673018]
[232851278, 76379705, 20998479]
[174915493, 112884756, 193465819]
[134155033, 340230, 175631378]
[228705482, 152868009, 14456521]
[54986510, 243815304, 226348908]
[192049153, 243314197, 68312467]
[92642016, 202561875, 231622379]
[204923669, 55371512, 158920153]
[124619536, 130322199, 27212886]
[111584673, 59739155, 121417416]
[112000692, 176164101, 50534932]
[162649472, 232152585, 198488429]
[239208748, 140345608, 245737007]
[12733949, 207216632, 16485771]
[11002910, 71226924, 9491593]
[35552242, 238388034, 191981526]
[204923669, 199255267, 164750186]
[239208748, 127549583, 161679802]
[117422950, 182157230, 122556346]
[184589024, 20669782, 143362470]
[140347209, 95659942, 155675375]
[163042645, 131275937, 226106200]
[72760936, 13796885, 198713184]
[112868826, 66077729, 153778098]
[22619776, 25028571, 112347546]
[47163196, 31168336, 87938622]
[136727690, 211246904, 75096286]
[80017818, 241088100, 51142097]
[10971906, 106455583, 221821415]
[169744084, 64192398, 134082278]
[115889120, 99949980, 81906816]
[140347209, 25798347, 162595375]
[204318514, 96260484, 218942496]
[163042645, 131275937, 58788395]
[133122770, 132100747, 56099184]
[211804832, 103588449, 42578542]
[220047070, 193972442, 100621800]
[166462820, 196524401, 163286615]
[174915493, 112884756, 46607801]
[245186357, 51214878, 48369374]
[9953629, 20319404, 10979674]
[115889120, 41666144, 94286310]
[245186357, 33815929, 103613504]
[149858644, 59454347, 67268658]
[16205631, 11382290, 162011438]
[58430490, 28910503, 163765076]
[141252012, 96976254, 28867677]
[233262282, 80724317, 211992367]
[123585542, 226332800, 31079143]
[230911772, 236055048, 188402414]
[164878588, 245665971, 71474123]
[108304558, 39313408, 180988561]
[215795196, 174266546, 77222263]
[151076444, 138684335, 66667308]
[184452350, 102640177, 151356052]
[152051790, 54368815, 126328973]
[195122300, 132357371, 983483]
[207966434, 70493937, 73550213]
[239393237, 125604638, 110951884]
[176878569, 107188144, 110395011]
[126502198, 215249747, 151995423]
[88331270, 225549642, 57707375]
[108304558, 141444190, 180678304]
[137211934, 209134723, 30098841]
[225534006, 51753866, 209108855]
[193806968, 470386, 121345955]
[85145777, 114138566, 242413831]
[226962391, 39232694, 83170827]
[123585542, 150509471, 52533634]
[116313481, 65756171, 85476806]
[31297005, 43045308, 27132258]
[149858644, 196436553, 114644864]
[239679406, 25346579, 53374861]
[184029640, 149899682, 212027475]
[243335563, 192363260, 240781997]
[77215159, 54679462, 155098562]
[239393237, 125604638, 29994631]
[181938804, 60690532, 76340025]
[148907630, 54935486, 117961579]
[22619776, 37360844, 232428053]
[28939697, 83720688, 180148981]
[193806968, 470386, 151015596]
[169717436, 247028421, 26993038]
[25831861, 107167498, 53126795]
[72760936, 139060137, 147172558]
[11002910, 71226924, 163996164]
[48016099, 12649474, 197040051]
[121773903, 154727771, 21751473]
[25831861, 107167498, 214610936]
[111584673, 59739155, 125016947]
[125211972, 224821293, 180684594]
[162374829, 195052861, 248708009]
[96343362, 5846392, 225612392]
[45933536, 152394615, 185429085]
[164878588, 146312300, 60168991]
[225534006, 51753866, 108791460]
[185689250, 29322618, 172846805]
[243335563, 192363260, 20770616]
[212693721, 210342764, 49128589]
[196525588, 123491644, 128078323]
[10106479, 48368057, 101287106]
[188932858, 5838940, 135124439]
[164878588, 245665971, 164335689]
[84732876, 229889095, 248180364]
[182135464, 23511708, 228252850]
[97733179, 21151816, 238023369]
[185021265, 120449815, 152054625]
[46100675, 97192328, 38861162]
[85279524, 136537575, 183220552]
[173377106, 79340372, 84409193]
[222119453, 85409032, 26666196]
[80810737, 60516862, 118639757]
[189558414, 165918446, 141236829]
[101060348, 149510120, 10233389]
[173651877, 210339074, 88783668]
[218922006, 56951424, 105777792]
[106335033, 211418663, 243063069]
[83222023, 31285400, 8116375]
[85279524, 125745037, 118847859]
[168481628, 104407296, 55164231]
[13886713, 84410896, 189888147]
[231967018, 30051911, 98119038]
[203651932, 104687972, 109305013]
[28939697, 123364048, 105642038]
[20975483, 21156051, 101153553]
[10106479, 70087705, 14559919]
[13886713, 135499433, 229761010]
[108304558, 216509648, 226293645]
[147518822, 88485269, 216623117]
[213662353, 24528257, 44936229]
[22619776, 37360844, 21766791]
[244573357, 141960840, 2774853]
[169744084, 194877969, 75916003]
[185689250, 29322618, 14411985]
[82205394, 64233566, 122938164]
[151076444, 138684335, 138663431]
[123585542, 93817862, 95056559]
[10971906, 85868500, 11237194]
[108906837, 199773189, 73022994]
[240322167, 86612572, 184513772]
[106213047, 178262686, 44358345]
[58430490, 28910503, 86878301]
[74869342, 220737497, 68695703]
[141361673, 162202163, 15902088]
[95282921, 131883630, 36955595]
[47818127, 142141932, 178729240]
[245186357, 33815929, 52988193]
[203651932, 104687972, 136905812]
[231967018, 133229236, 189819419]
[88279509, 173681530, 83506338]
[90480851, 54626283, 130985580]
[11002910, 71226924, 157857810]
[48016099, 211611580, 125476734]
[189558414, 165918446, 242716198]
[131161949, 52413873, 208322819]
[240507357, 88950933, 227574849]
[37099163, 168757601, 194082979]
[147426456, 191971203, 51752647]
[118348159, 96142024, 62153432]
[141361673, 162202163, 117329931]
[184452350, 102640177, 188451254]
[174915493, 246844864, 119321829]
[171272310, 61763503, 116294357]
[231488027, 32101784, 95034900]
[96343362, 204324079, 51739366]
[214976764, 232135327, 24269551]
[239393237, 197938988, 211958873]
[48376133, 167048627, 222083967]
[243437450, 104920355, 102788744]
[80810737, 125557316, 114577908]
[212693721, 111808599, 193386718]
[169492383, 134805362, 115282616]
[140347209, 95659942, 12181521]
[231967018, 133229236, 140566563]
[203651932, 134899720, 174865071]
[202536968, 196923317, 54796192]
[95299563, 176320675, 11024126]
[245186357, 179224212, 177971497]
[27329134, 153546334, 71472847]
[185689250, 130812845, 109185343]
[166462820, 196524401, 15352327]
[190568229, 107439016, 191176275]
[47163196, 31168336, 195374102]
[195122300, 132357371, 100665132]
[83228600, 172974354, 146757209]
[63174497, 212828449, 46046667]
[195122300, 8092110, 234515405]
[139407978, 30753859, 140742228]
[60417925, 238812475, 151843815]
[92642016, 206871972, 145866622]
[42779529, 94357672, 218604147]
[19822928, 142531718, 153005348]
[47126416, 35555178, 243024180]
[210170368, 82551789, 195321718]
[166649987, 73766708, 56227402]
[222119453, 85409032, 116669836]
[155770077, 125273507, 211324755]
[176832117, 16177437, 229759795]
[139255779, 168173206, 102570513]
[115917063, 218112142, 126461824]
[226962391, 39232694, 67463457]
[28939697, 83720688, 178786589]
[155770077, 155633713, 141340125]
[204923669, 199255267, 88659648]
[133082889, 140333780, 156916645]
[187277852, 98149871, 228926021]
[140347209, 95659942, 108492950]
[108304558, 141444190, 152741190]
[205226715, 6410317, 155652239]
[205972194, 92870195, 152360687]
[49986552, 151382489, 61990312]
[90480851, 90748674, 234148936]
[84732876, 16710477, 163563097]
[76832338, 26212015, 238908022]
[221959728, 171317621, 122420683]
[210253789, 186269903, 128671441]
[19175843, 96824979, 8892293]
[31297005, 54490622, 234779012]
[96343362, 35688949, 120403719]
[7000320, 229740754, 177263036]
[170206712, 86693755, 136536963]
[184452350, 117534910, 86206692]
[190568229, 44761891, 244360478]
[92642016, 202561875, 167448320]
[19822928, 59458312, 183999603]
[152051790, 234808695, 123451701]
[170206712, 165499749, 93859676]
[160482675, 152741116, 16447930]
[136301248, 173237109, 172658978]
[19589958, 56927136, 160076445]
[245186357, 104175749, 219335047]
[243714234, 87964702, 16390575]
[9953629, 187022359, 148844944]
[45933536, 152394615, 215858219]
[45303027, 244040046, 32834794]
[93206151, 120031045, 224714607]
[13109669, 183281256, 14330884]
[220463203, 64559263, 174978211]
[63945555, 78142380, 44345510]
[160895831, 96828110, 84187900]
[43279741, 236671125, 217979367]
[63945555, 123653059, 236662889]
[244452499, 124956772, 245809365]
[125742946, 109111893, 141090688]
[213662353, 20924377, 245364709]
[154023279, 92392996, 226021814]
[60290327, 14518810, 151617369]
[212413957, 199631261, 49791422]
[190568229, 107439016, 4148136]
[70079855, 36823935, 61904511]
[197022686, 78851938, 223494434]
[187277852, 98149871, 85051293]
[42239749, 105866649, 97038197]
[132487088, 222841995, 149270125]
[43279741, 54733268, 36429640]
[173377106, 79340372, 209527848]
[152865647, 217823748, 115156719]
[241718137, 240234294, 226311216]
[211510271, 200640855, 93455200]
[166462820, 196524401, 5251615]
[75857740, 82351932, 151291933]
[149022243, 19153549, 232839030]
[221959728, 37354114, 29952686]
[144198019, 80312031, 151345839]
[239679406, 224062054, 215858233]
[211804832, 103588449, 156043326]
[43279741, 54733268, 41119812]
[27082448, 54456177, 61605306]
[80765703, 141535867, 153993338]
[59717361, 134711651, 135428127]
[165168983, 190835370, 202361085]
[177119877, 214819640, 15478370]
[119048721, 38865535, 125988486]
[64151556, 214470560, 102707575]
[230911772, 149319629, 220608380]
[60417925, 159601639, 161044756]
[10106479, 54187530, 75075454]
[228705482, 162198097, 204207041]
[224589236, 111204067, 70136805]
[72760936, 3767875, 190405863]
[226962391, 39232694, 112324925]
[48010339, 198372177, 136798113]
[47163196, 31168336, 233763283]
[13886713, 59039261, 112586428]
[167539219, 200713290, 139874654]
[197022686, 78851938, 74942000]
[196525588, 123491644, 72014734]
[231967018, 114262984, 18054186]
[88331270, 202267763, 86123616]
[239393237, 245592069, 243787008]
[123585542, 70375513, 101699000]
[74488996, 178571954, 49203702]
[16408393, 153037207, 49083538]
[119279335, 170966679, 181618786]
[181296040, 94487627, 228358874]
[83435517, 87688558, 117692447]
[199976190, 56628013, 239242747]
[116313481, 65756171, 183365672]
[166462820, 196524401, 27973878]
[154023279, 157930057, 1055777]
[45303027, 244040046, 171952074]
[155506535, 10099291, 138238167]
[151076444, 82790764, 45884211]
[164878588, 245665971, 2770204]
[82212583, 193617759, 43856109]
[210253789, 186269903, 62131009]
[205407009, 243689949, 165774549]
[86090961, 198884680, 182220848]
[76832338, 162807332, 238739133]
[221959728, 37354114, 238516758]
[28779114, 181551140, 172467919]
[169717436, 168877842, 123839414]
[239208748, 140345608, 83646088]
[205226715, 1761990, 59136007]
[236673671, 159052902, 66768345]
[188932858, 122049085, 210832148]
[223600769, 231898469, 224956814]
[20649053, 35565090, 137195289]
[231488027, 32101784, 59400298]
[169313277, 175431830, 122070473]
[139407978, 2472696]
[242854898, 161917206, 37577219]
[188932858, 5838940, 158588473]
[55808678, 194561510, 202707579]
[185689250, 229926954, 180419292]
[45265502, 184898357, 178583492]
[236673671, 159052902, 51628396]
[70079855, 36823935, 27369017]
[133122770, 47323599, 145952938]
[189558414, 165918446, 128791640]
[27329134, 153546334, 209017681]
[231967018, 133229236, 215169604]
[202536968, 98935436, 206518764]
[31297005, 43045308, 89010836]
[167539219, 192052900, 155852712]
[45933536, 226169037, 6777278]
[121773903, 154727771, 55213115]
[35552242, 214134677, 80056709]
[149858644, 36004152, 138282145]
[244452499, 148250918, 64033638]
[244573357, 141960840, 162134314]
[13109669, 214844984, 57790070]
[139407978, 28655380, 9653110]
[236067876, 59899452, 39300270]
[182613668, 130660602, 28480811]
[47126416, 35555178, 4558522]
[188932858, 25041467, 110551402]
[139255779, 168173206, 147301373]
[205407009, 243689949, 118792847]
[138303920, 231655971, 7943904]
[151076444, 138684335, 126295126]
[172115898, 206470807, 230297578]
[13109669, 214844984, 83554993]
[133122770, 43283876, 75303098]
[131161949, 182719904, 173758387]
[137211934, 209134723, 23411281]
[242854898, 161917206, 42426557]
[187277852, 98149871, 60370434]
[76710225, 61686088, 43397778]
[240973929, 83097505, 218936905]
[174915493, 151627699, 26512518]
[177119877, 56057035, 97362712]
[67798642, 135732787, 208465166]
[134509180, 133961499, 161450733]
[96343362, 204324079, 79745761]
[92409577, 127201543, 155089280]
[218922006, 139790624, 136030283]
[80810737, 60516862, 135543239]
[88279509, 173681530, 244298687]
[24846365, 15826856, 185764134]
[61385347, 78634328, 131963554]
[155770077, 30143622, 86471097]
[125742946, 13635891, 118155636]
[27154418, 153048969, 75648621]
[222119453, 85409032, 34716925]
[239393237, 164714934, 47401025]
[239393237, 197938988, 89540624]
[155939215, 2597427, 64547848]
[205226715, 6410317, 167501455]
[208401552, 123724305, 87375340]
[199976190, 40927225, 228337691]
[169367494, 62025314, 13036604]
[95299563, 176320675, 86127456]
[5297002, 160300514, 238880863]
[42779529, 27928593, 227529719]
[85998254, 248045083, 25312165]
[116105893, 10160619, 12024682]
[211316160, 37095821, 218824995]
[214976764, 192509437, 20835252]
[166835262, 3927392, 215713554]
[46100675, 222867026, 173281645]
[47818127, 167801621, 61092766]
[240507357, 41775614, 14909423]
[139407978, 92142634, 37034422]
[104652219, 82118766, 33565823]
[231488027, 32101784, 757177]
[93206151, 125675907, 141090340]
[233262282, 231812234, 36566427]
[115889120, 41666144, 73057025]
[169492383, 26111971, 53910201]
[185689250, 188949276, 248112447]
[85998254, 248045083, 42714334]
[139407978, 92142634, 175370798]
[20621167, 224126767, 237416469]
[24623812, 151841575, 247396002]
[125297590, 105327896, 139638415]
[25001273, 6626874, 105087562]
[31306188, 77504286, 136759982]
[243854923, 131996813, 43650909]
[211957614, 126393308, 65105595]
[169717436, 196396330, 246322910]
[155506535, 10099291, 178146361]
[10971906, 106455583, 36275698]
[169492383, 26111971, 156592546]
[211510271, 46724623, 212067180]
[133122770, 43283876, 142522502]
[218542507, 15545, 168767477]
[28939697, 83720688, 54489296]
[211510271, 200640855, 77065114]
[231317122, 213381071, 103711875]
[174915493, 151627699, 209721630]
[128833818, 179713442, 214771437]
[11002910, 71226924, 50142035]
[136727690, 121954494, 229203233]
[205407009, 243689949, 33188813]
[125742946, 13635891, 176016658]
[108346240, 182739968, 37213488]
[173932799, 243777372, 204917269]
[125211972, 224821293, 78064349]
[59461186, 177985189, 37639377]
[117485685, 247239338, 58098803]
[31297005, 43045308, 121844892]
[18782487, 180228062, 209612664]
[212693721, 111808599, 246395054]
[218542507, 210706211, 5747075]
[123465332, 878901, 145560675]
[71126603, 195320975, 210518304]
[45933536, 152394615, 86463946]
[113588501, 150903877, 227991759]
[218542507, 27686776, 39672380]
[20195691, 248537501, 86235271]
[117485685, 70641296, 69373329]
[172696320, 143474591, 141445064]
[161004947, 111143488, 215141017]
[145423894, 69234537, 84323146]
[126015619, 3034421, 157195958]
[16205631, 11382290, 176364043]
[189558414, 165918446, 240176469]
[166462820, 132071187, 145040923]
[118692768, 96103195, 78632792]
[9953629, 187022359, 55053709]
[152051790, 234808695, 106080208]
[80810737, 179338136, 62942680]
[60290327, 187049375, 241614966]
[60798500, 147313162, 88701054]
[18523200, 237669608, 128768612]
[112655291, 19209424, 78637201]
[139407978, 28655380, 181976574]
[176878569, 125470079, 82287096]
[204923669, 127519690, 124165403]
[211316160, 37095821, 18602587]
[147426456, 191971203, 14253129]
[245320332, 130954244, 120607054]
[147805946, 82011458, 245301841]
[212693721, 210342764, 174387970]
[48376133, 167048627, 203415563]
[148636840, 209046246, 163101876]
[174915493, 118188076, 85220672]
[137211934, 209134723, 8704779]
[155906635, 105159978, 200567765]
[145423894, 46325335, 173958043]
[80810737, 60516862, 185720481]
[108906837, 199773189, 71402764]
[211316160, 65884239, 185598583]
[223600769, 231898469, 155269682]
[76710225, 61686088, 90414728]
[208401552, 223773474, 100210906]
[166462820, 196524401, 85300827]
[169744084, 52786665, 154800164]
[136301248, 178112656, 104784293]
[48376133, 128846398, 47293469]
[204318514, 96260484, 124198569]
[123585542, 226332800, 113457252]
[47818127, 79352044, 149456428]
[185689250, 188949276, 32662562]
[136301248, 231431900, 47616626]
[85279524, 136537575, 14475049]
[148907630, 26611378, 150797932]
[221959728, 37354114, 104231396]
[49431804, 24092436, 94841955]
[245320332, 130954244, 180973132]
[94500101, 121980857, 45893834]
[63945555, 43536129, 40332056]
[125742946, 165560546, 226576266]
[233365345, 69179940, 187736476]
[87995577, 64817325, 80797953]
[45933536, 226169037, 132852310]
[67615727, 235010115, 213166596]
[49986552, 172476873, 129079093]
[182613668, 241030659, 1501729]
[20649053, 159297347, 220518017]
[81340269, 181730026, 216120237]
[161928706, 114233017, 70475166]
[121975721, 42062284, 93893883]
[85998254, 223193043, 52321561]
[177119877, 2276120, 98050770]
[181938804, 60690532, 47851919]
[124619536, 207277790, 197142867]
[146595498, 201312670, 188593670]
[45303027, 244040046, 238315973]
[5297002, 160300514, 246626529]
[173377106, 208385463, 38948311]
[185021265, 120449815, 33609286]
[32676012, 232977105, 108202676]
[245269388, 182249776, 23788796]
[192922221, 26185746, 213155204]
[243437450, 104920355, 22285355]
[139255779, 117323211, 62097474]
[76710225, 167739046, 114583317]
[226962391, 159214288, 248367391]
[242854898, 161917206, 4933688]
[115917063, 113950444, 115441069]
[233365345, 69179940, 147860532]
[147518822, 122122603, 214788213]
[113599894, 57047357, 243012072]
[54766111, 6971070, 30870379]
[212693721, 210342764, 150483084]
[83435517, 160810926, 156476024]
[35552242, 53579383, 129865171]
[208401552, 97666375, 130611380]
[115917063, 218112142, 151466406]
[96578724, 13602607, 66383320]
[233262282, 87811742, 55683887]
[113075252, 2913513, 125788591]
[84732876, 229889095, 118106594]
[227085835, 146934373, 210104823]
[239554898, 102907710, 169896624]
[59461186, 177985189, 173390927]
[139407978, 92142634, 167501510]
[154551859, 132819502, 9722447]
[47498947, 157859168, 96778555]
[239554898, 102907710, 132452821]
[117422950, 236487046, 33547084]
[151970870, 105653424, 54573341]
[167355494, 148358260, 7001255]
[207966434, 70493937, 153150593]
[163813705, 243210101, 140715065]
[159080285, 42171795, 50965219]
[223600769, 231898469, 198245936]
[154551859, 47812082, 183287507]
[152865647, 217823748, 21060383]
[74869342, 220737497, 146187457]
[220463203, 215679129, 103934106]
[181938804, 163199325, 116110179]
[12731419, 188372106, 152437142]
[150812197, 121922710, 85916560]
[202536968, 98935436, 14989185]
[167539219, 158555500, 243513021]
[106213047, 138349628, 12187441]
[37206059, 139096211, 39932393]
[60417925, 70729437, 109714566]
[166649987, 73766708, 54183600]
[184029640, 77281074, 198268185]
[154517430, 186727147, 178224911]
[40653400, 33293655, 195921834]
[49431804, 246457812, 60530307]
[10106479, 99839777, 199085671]
[119048721, 38865535, 69660395]
[202934950, 176470526, 50794561]
[147518822, 88485269, 16511201]
[32676012, 195138918, 209579646]
[212693721, 111808599, 118103528]
[243437450, 43358678, 132653952]
[194815188, 22571434, 20718617]
[234718713, 240378660, 235896695]
[118692768, 216035861, 61242316]
[205972194, 92870195, 214486319]
[199976190, 40927225, 203561634]
[66929354, 235024254, 124381921]
[44567748, 126898771, 192835392]
[239554898, 46929044, 99169637]
[76832338, 26212015, 119144259]
[28779114, 224985786, 11843314]
[72760936, 1751683, 134676120]
[7000320, 6616045, 165340704]
[67615727, 235010115, 93361447]
[90043963, 150300186, 91251014]
[115917063, 103808976, 100461857]
[188932858, 115146698, 84299914]
[76832338, 26212015, 246676519]
[94480132, 224496024, 184189654]
[123585542, 226332800, 232386931]
[177119877, 83093104, 238180082]
[28939697, 83720688, 206122823]
[147518822, 122122603, 243726489]
[77215159, 54679462, 33750972]
[204923669, 127519690, 112776999]
[28939697, 123364048, 240110233]
[211316160, 65884239, 21535132]
[54792871, 223562163, 63862845]
[88331270, 225549642, 82457148]
[213662353, 20924377, 16401971]
[139407978, 13422933, 210760916]
[10737719, 216304733, 179794090]
[245186357, 53095622, 74948820]
[123585542, 70375513, 147762019]
[104652219, 82118766, 137608903]
[166835262, 3927392, 120409623]
[226962391, 5284439, 157812685]
[60417925, 238812475, 231434218]
[49431804, 239753856, 105078153]
[228705482, 162198097, 237109310]
[45933536, 226169037, 104058522]
[23191613, 190487640, 57973110]
[163813705, 243210101, 156158070]
[67097246, 144831373, 223527284]
[151076444, 138684335, 151530515]
[133122770, 132100747, 134085474]
[59624713, 201443810, 157277877]
[243437450, 183223320, 166308333]
[142726518, 34596491, 166768082]
[151970870, 105653424, 137604285]
[45635097, 32671900, 191462447]
[174915493, 246844864, 241840462]
